"name","region","sub_region_1","date","value"
"hosp_admissions","BC","Fraser",2021-03-13,2572
"hosp_admissions","BC","Interior",2021-03-13,421
"hosp_admissions","BC","Northern",2021-03-13,451
"hosp_admissions","BC","Out of Canada",2021-03-13,10
"hosp_admissions","BC","Vancouver Coastal",2021-03-13,1082
"hosp_admissions","BC","Vancouver Island",2021-03-13,147
"hosp_admissions","BC","Fraser",2021-03-14,2572
"hosp_admissions","BC","Interior",2021-03-14,421
"hosp_admissions","BC","Northern",2021-03-14,451
"hosp_admissions","BC","Out of Canada",2021-03-14,10
"hosp_admissions","BC","Vancouver Coastal",2021-03-14,1082
"hosp_admissions","BC","Vancouver Island",2021-03-14,147
"hosp_admissions","BC","Fraser",2021-03-15,2616
"hosp_admissions","BC","Interior",2021-03-15,429
"hosp_admissions","BC","Northern",2021-03-15,463
"hosp_admissions","BC","Out of Canada",2021-03-15,10
"hosp_admissions","BC","Vancouver Coastal",2021-03-15,1099
"hosp_admissions","BC","Vancouver Island",2021-03-15,151
"hosp_admissions","BC","Fraser",2021-03-16,2628
"hosp_admissions","BC","Interior",2021-03-16,429
"hosp_admissions","BC","Northern",2021-03-16,467
"hosp_admissions","BC","Out of Canada",2021-03-16,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-16,1100
"hosp_admissions","BC","Vancouver Island",2021-03-16,152
"hosp_admissions","BC","Fraser",2021-03-17,2643
"hosp_admissions","BC","Interior",2021-03-17,431
"hosp_admissions","BC","Northern",2021-03-17,472
"hosp_admissions","BC","Out of Canada",2021-03-17,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-17,1105
"hosp_admissions","BC","Vancouver Island",2021-03-17,153
"hosp_admissions","BC","Fraser",2021-03-18,2657
"hosp_admissions","BC","Interior",2021-03-18,433
"hosp_admissions","BC","Northern",2021-03-18,476
"hosp_admissions","BC","Out of Canada",2021-03-18,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-18,1106
"hosp_admissions","BC","Vancouver Island",2021-03-18,153
"hosp_admissions","BC","Fraser",2021-03-19,2672
"hosp_admissions","BC","Interior",2021-03-19,433
"hosp_admissions","BC","Northern",2021-03-19,480
"hosp_admissions","BC","Out of Canada",2021-03-19,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-19,1119
"hosp_admissions","BC","Vancouver Island",2021-03-19,154
"hosp_admissions","BC","Fraser",2021-03-20,2672
"hosp_admissions","BC","Interior",2021-03-20,433
"hosp_admissions","BC","Northern",2021-03-20,480
"hosp_admissions","BC","Out of Canada",2021-03-20,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-20,1119
"hosp_admissions","BC","Vancouver Island",2021-03-20,154
"hosp_admissions","BC","Fraser",2021-03-21,2672
"hosp_admissions","BC","Interior",2021-03-21,433
"hosp_admissions","BC","Northern",2021-03-21,480
"hosp_admissions","BC","Out of Canada",2021-03-21,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-21,1119
"hosp_admissions","BC","Vancouver Island",2021-03-21,154
"hosp_admissions","BC","Fraser",2021-03-22,2728
"hosp_admissions","BC","Interior",2021-03-22,438
"hosp_admissions","BC","Northern",2021-03-22,504
"hosp_admissions","BC","Out of Canada",2021-03-22,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-22,1140
"hosp_admissions","BC","Vancouver Island",2021-03-22,160
"hosp_admissions","BC","Fraser",2021-03-23,2736
"hosp_admissions","BC","Interior",2021-03-23,438
"hosp_admissions","BC","Northern",2021-03-23,506
"hosp_admissions","BC","Out of Canada",2021-03-23,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-23,1142
"hosp_admissions","BC","Vancouver Island",2021-03-23,160
"hosp_admissions","BC","Fraser",2021-03-24,2742
"hosp_admissions","BC","Interior",2021-03-24,443
"hosp_admissions","BC","Northern",2021-03-24,509
"hosp_admissions","BC","Out of Canada",2021-03-24,11
"hosp_admissions","BC","Vancouver Coastal",2021-03-24,1144
"hosp_admissions","BC","Vancouver Island",2021-03-24,161
"hosp_admissions","BC","Fraser",2021-03-25,2757
"hosp_admissions","BC","Interior",2021-03-25,445
"hosp_admissions","BC","Northern",2021-03-25,513
"hosp_admissions","BC","Out of Canada",2021-03-25,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-25,1150
"hosp_admissions","BC","Vancouver Island",2021-03-25,162
"hosp_admissions","BC","Fraser",2021-03-26,2768
"hosp_admissions","BC","Interior",2021-03-26,446
"hosp_admissions","BC","Northern",2021-03-26,516
"hosp_admissions","BC","Out of Canada",2021-03-26,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-26,1153
"hosp_admissions","BC","Vancouver Island",2021-03-26,162
"hosp_admissions","BC","Fraser",2021-03-27,2768
"hosp_admissions","BC","Interior",2021-03-27,446
"hosp_admissions","BC","Northern",2021-03-27,516
"hosp_admissions","BC","Out of Canada",2021-03-27,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-27,1153
"hosp_admissions","BC","Vancouver Island",2021-03-27,162
"hosp_admissions","BC","Fraser",2021-03-28,2768
"hosp_admissions","BC","Interior",2021-03-28,446
"hosp_admissions","BC","Northern",2021-03-28,516
"hosp_admissions","BC","Out of Canada",2021-03-28,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-28,1153
"hosp_admissions","BC","Vancouver Island",2021-03-28,162
"hosp_admissions","BC","Fraser",2021-03-29,2829
"hosp_admissions","BC","Interior",2021-03-29,456
"hosp_admissions","BC","Northern",2021-03-29,531
"hosp_admissions","BC","Out of Canada",2021-03-29,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-29,1175
"hosp_admissions","BC","Vancouver Island",2021-03-29,164
"hosp_admissions","BC","Fraser",2021-03-30,2840
"hosp_admissions","BC","Interior",2021-03-30,456
"hosp_admissions","BC","Northern",2021-03-30,533
"hosp_admissions","BC","Out of Canada",2021-03-30,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-30,1177
"hosp_admissions","BC","Vancouver Island",2021-03-30,165
"hosp_admissions","BC","Fraser",2021-03-31,2840
"hosp_admissions","BC","Interior",2021-03-31,456
"hosp_admissions","BC","Northern",2021-03-31,533
"hosp_admissions","BC","Out of Canada",2021-03-31,12
"hosp_admissions","BC","Vancouver Coastal",2021-03-31,1177
"hosp_admissions","BC","Vancouver Island",2021-03-31,165
"hosp_admissions","BC","Fraser",2021-04-01,2851
"hosp_admissions","BC","Fraser",2021-04-01,2932
"hosp_admissions","BC","Interior",2021-04-01,457
"hosp_admissions","BC","Interior",2021-04-01,462
"hosp_admissions","BC","Northern",2021-04-01,544
"hosp_admissions","BC","Northern",2021-04-01,546
"hosp_admissions","BC","Out of Canada",2021-04-01,12
"hosp_admissions","BC","Out of Canada",2021-04-01,12
"hosp_admissions","BC","Vancouver Coastal",2021-04-01,1185
"hosp_admissions","BC","Vancouver Coastal",2021-04-01,1192
"hosp_admissions","BC","Vancouver Island",2021-04-01,166
"hosp_admissions","BC","Vancouver Island",2021-04-01,168
"hosp_admissions","BC","Fraser",2021-04-02,2932
"hosp_admissions","BC","Interior",2021-04-02,462
"hosp_admissions","BC","Northern",2021-04-02,546
"hosp_admissions","BC","Out of Canada",2021-04-02,12
"hosp_admissions","BC","Vancouver Coastal",2021-04-02,1192
"hosp_admissions","BC","Vancouver Island",2021-04-02,168
"hosp_admissions","BC","Fraser",2021-04-03,2932
"hosp_admissions","BC","Interior",2021-04-03,462
"hosp_admissions","BC","Northern",2021-04-03,546
"hosp_admissions","BC","Out of Canada",2021-04-03,12
"hosp_admissions","BC","Vancouver Coastal",2021-04-03,1192
"hosp_admissions","BC","Vancouver Island",2021-04-03,168
"hosp_admissions","BC","Fraser",2021-04-04,2932
"hosp_admissions","BC","Interior",2021-04-04,462
"hosp_admissions","BC","Northern",2021-04-04,546
"hosp_admissions","BC","Out of Canada",2021-04-04,12
"hosp_admissions","BC","Vancouver Coastal",2021-04-04,1192
"hosp_admissions","BC","Vancouver Island",2021-04-04,168
"hosp_admissions","BC","Fraser",2021-04-05,2932
"hosp_admissions","BC","Interior",2021-04-05,462
"hosp_admissions","BC","Northern",2021-04-05,546
"hosp_admissions","BC","Out of Canada",2021-04-05,12
"hosp_admissions","BC","Vancouver Coastal",2021-04-05,1192
"hosp_admissions","BC","Vancouver Island",2021-04-05,168
"hosp_admissions","BC","Fraser",2021-04-06,3028
"hosp_admissions","BC","Interior",2021-04-06,480
"hosp_admissions","BC","Northern",2021-04-06,560
"hosp_admissions","BC","Out of Canada",2021-04-06,13
"hosp_admissions","BC","Vancouver Coastal",2021-04-06,1235
"hosp_admissions","BC","Vancouver Island",2021-04-06,179
"hosp_admissions","BC","Fraser",2021-04-07,3048
"hosp_admissions","BC","Interior",2021-04-07,483
"hosp_admissions","BC","Northern",2021-04-07,561
"hosp_admissions","BC","Out of Canada",2021-04-07,13
"hosp_admissions","BC","Vancouver Coastal",2021-04-07,1243
"hosp_admissions","BC","Vancouver Island",2021-04-07,180
"hosp_admissions","BC","Fraser",2021-04-08,3001
"hosp_admissions","BC","Interior",2021-04-08,491
"hosp_admissions","BC","Northern",2021-04-08,563
"hosp_admissions","BC","Out of Canada",2021-04-08,13
"hosp_admissions","BC","Vancouver Coastal",2021-04-08,1256
"hosp_admissions","BC","Vancouver Island",2021-04-08,181
"hosp_admissions","BC","Fraser",2021-04-09,3024
"hosp_admissions","BC","Interior",2021-04-09,439
"hosp_admissions","BC","Northern",2021-04-09,568
"hosp_admissions","BC","Out of Canada",2021-04-09,13
"hosp_admissions","BC","Vancouver Coastal",2021-04-09,1268
"hosp_admissions","BC","Vancouver Island",2021-04-09,181
"hosp_admissions","BC","Fraser",2021-04-10,3024
"hosp_admissions","BC","Interior",2021-04-10,439
"hosp_admissions","BC","Northern",2021-04-10,568
"hosp_admissions","BC","Out of Canada",2021-04-10,13
"hosp_admissions","BC","Vancouver Coastal",2021-04-10,1268
"hosp_admissions","BC","Vancouver Island",2021-04-10,181
"hosp_admissions","BC","Fraser",2021-04-11,3024
"hosp_admissions","BC","Interior",2021-04-11,439
