"name","region","sub_region_1","sub_region_2","date","measure","fraction","value","value_daily","value_7_day_rolling_avg","value_7_day_rolling_avg_daily"
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-23","covN2","solid",62.53947,6.07189,57.820023,4.067421
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-24","covN2","solid",92.194045,29.654575,62.838394,5.018371
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-26","covN2","solid",44.19086,-48.003185,63.303891,0.465496999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-27","covN2","solid",37.34764,-6.84322,58.547919,-4.755972
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-28","covN2","solid",78.70185,41.35421,62.994773,4.446854
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-11-30","covN2","solid",70.274345,-8.427505,64.541748,1.546975
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-01","covN2","solid",45.43361,-24.840735,55.189661,-9.352087
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-03","covN2","solid",27.246995,-18.186615,51.800888,-3.388773
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-04","covN2","solid",77.35415,50.107155,59.80219,8.001302
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-05","covN2","solid",22.10407,-55.25008,48.482634,-11.319556
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-07","covN2","solid",27.073315,4.969245,39.842428,-8.640206
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-08","covN2","solid",32.58472,5.511405,37.27265,-2.569778
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-10","covN2","solid",25.16696,-7.41776,36.856643,-0.416007
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-11","covN2","solid",26.889295,1.722335,26.763672,-10.092971
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-12","covN2","solid",30.451335,3.56204,28.433125,1.669453
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-14","covN2","solid",39.36491,8.913575,30.891444,2.458319
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-15","covN2","solid",28.02535,-11.33956,29.97957,-0.911874000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-17","covN2","solid",31.174425,3.149075,31.181063,1.201493
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-18","covN2","solid",79.911705,48.73728,41.785545,10.604482
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-19","covN2","solid",39.5958,-40.315905,43.614438,1.828893
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-21","covN2","solid",24.041785,-15.554015,40.549813,-3.064625
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-22","covN2","solid",24.396405,0.354620000000001,39.824024,-0.725788999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-24","covN2","solid",58.891055,34.49465,45.36735,5.543326
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-25","covN2","solid",18.997415,-39.89364,33.184492,-12.182858
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-26","covN2","solid",16.26013,-2.737285,28.517358,-4.667134
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-28","covN2","solid",37.797165,21.537035,31.268434,2.751076
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-29","covN2","solid",39.303155,1.50599,34.249784,2.98135
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2022-12-31","covN2","solid",18.950265,-20.35289,26.261626,-7.988158
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-01","covN2","solid",49.003695,30.05343,32.262882,6.001256
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-02","covN2","solid",37.656325,-11.34737,36.542121,4.279239
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-04","covN2","solid",161.408375,123.75205,61.264363,24.722242
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-05","covN2","solid",44.477545,-116.93083,62.299241,1.034878
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-07","covN2","solid",27.57742,-16.900125,64.024672,1.72543099999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-08","covN2","solid",16.917555,-10.659865,57.607444,-6.41722799999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-09","covN2","solid",23.739035,6.82148,54.823986,-2.783458
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-11","covN2","solid",30.33911,6.600075,28.610133,-26.213853
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-12","covN2","solid",21.097085,-9.242025,23.934041,-4.676092
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-14","covN2","solid",24.915935,3.81885,23.401744,-0.532297
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-15","covN2","solid",28.804185,3.88825,25.77907,2.377326
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-16","covN2","solid",23.3954,-5.408785,25.710343,-0.0687269999999991
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-18","covN2","solid",15.96253,-7.43287,22.835027,-2.875316
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-19","covN2","solid",60.572325,44.609795,30.730075,7.895048
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-21","covN2","solid",21.51334,-39.058985,30.049556,-0.680519
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-22","covN2","solid",17.775755,-3.737585,27.84387,-2.205686
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-23","covN2","solid",21.241895,3.46614,27.413169,-0.430700999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-25","covN2","solid",11.07104,-10.170855,26.434871,-0.978297999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-26","covN2","solid",43.631815,32.560775,23.046769,-3.388102
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-28","covN2","solid",33.2199,-10.411915,25.388081,2.341312
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-29","covN2","solid",81.289435,48.069535,38.090817,12.702736
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-01-30","covN2","solid",47.814625,-33.47481,43.405363,5.314546
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-01","covN2","solid",32.773995,-15.04063,47.745954,4.340591
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-02","covN2","solid",60.494825,27.72083,51.118556,3.372602
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-03","covN2","solid",47.63358,-12.861245,50.5377266666667,-0.580829333333298
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-05","covN2","solid",54.11459,6.48101,48.566323,-1.9714036666667
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-06","covN2","solid",356.114895,302.000305,110.226377,61.660054
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-08","covN2","solid",53.540545,-302.57435,114.379687,4.15331
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-09","covN2","solid",43.257065,-10.28348,110.932135,-3.447552
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-11","covN2","solid",48.29533,5.038265,111.064485,0.132350000000002
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-12","covN2","solid",46.055775,-2.239555,109.452722,-1.61176300000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-13","covN2","solid",61.988425,15.93265,50.627428,-58.825294
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-15","covN2","solid",198.98442,136.995995,79.716203,29.088775
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-16","covN2","solid",44.2865,-154.69792,79.92209,0.205887000000004
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-18","covN2","solid",87.344595,43.058095,87.731943,7.809853
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-19","covN2","solid",57.163565,-30.18103,89.953501,2.221558
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-20","covN2","solid",98.628135,41.46457,97.281443,7.32794199999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-22","covN2","solid",100.864885,2.23675,77.657536,-19.623907
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-23","covN2","solid",69.593645,-31.27124,82.718965,5.061429
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-25","covN2","solid",107.062555,37.46891,86.662557,3.94359200000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-26","covN2","solid",53.867805,-53.19475,86.003405,-0.659152000000006
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-02-27","covN2","solid",50.184625,-3.68318,76.314703,-9.68870200000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-01","covN2","solid",199.96919,149.784565,96.135564,19.820861
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-02","covN2","solid",162.55266,-37.41653,114.727367,18.591803
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-04","covN2","solid",97.65752,-64.89514,112.84636,-1.881007
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-05","covN2","solid",153.073595,55.416075,132.687518,19.841158
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-06","covN2","solid",222.559465,69.48587,167.162486,34.474968
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-08","covN2","solid",75.369655,-147.18981,142.242579,-24.919907
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-09","covN2","solid",69.101155,-6.26849999999999,123.552278,-18.690301
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-11","covN2","solid",49.74024,-19.360915,113.968822,-9.583456
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-12","covN2","solid",74.21561,24.47537,98.197225,-15.771597
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-13","covN2","solid",75.267655,1.05204500000001,68.738863,-29.458362
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-15","covN2","solid",66.9762,-8.291455,67.060172,-1.678691
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-16","covN2","solid",141.187755,74.211555,81.477492,14.41732
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-18","covN2","solid",174.29675,33.108995,106.388794,24.911302
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-19","covN2","solid",80.612245,-93.684505,107.668121,1.27932699999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-20","covN2","solid",72.89347,-7.71877500000001,107.193284,-0.474836999999994
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-22","covN2","solid",34.738365,-38.155105,100.745717,-6.44756700000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-23","covN2","solid",88.827395,54.08903,90.273645,-10.472072
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-25","covN2","solid",144.11776,55.290365,84.237847,-6.035798
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-26","covN2","solid",121.648765,-22.468995,92.445151,8.20730399999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-27","covN2","solid",60.446725,-61.20204,89.955802,-2.48934899999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-29","covN2","solid",46.41983,-14.026895,92.292095,2.336293
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-03-30","covN2","solid",21.7458,-24.67403,78.875776,-13.416319
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-01","covN2","solid",61.621035,39.875235,62.376431,-16.499345
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-02","covN2","solid",26.769545,-34.85149,43.400587,-18.975844
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-03","covN2","solid",27.235355,0.465809999999998,36.758313,-6.642274
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-05","covN2","solid",116.32367,89.088315,50.739081,13.980768
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-06","covN2","solid",40.51528,-75.80839,54.492977,3.753896
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-08","covN2","solid",30.152905,-10.362375,48.199351,-6.293626
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-09","covN2","solid",38.09087,7.937965,50.463616,2.264265
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-10","covN2","solid",14.209985,-23.880885,47.858542,-2.605074
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-12","covN2","solid",46.076795,31.86681,33.809167,-14.049375
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-13","covN2","solid",10.993905,-35.08289,27.904892,-5.904275
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-15","covN2","solid",8.57512,-2.418785,23.589335,-4.315557
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-16","covN2","solid",4.842935,-3.732185,16.939748,-6.649587
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-17","covN2","solid",8.06947,3.226535,15.711645,-1.228103
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-19","covN2","solid",26.208815,18.139345,11.738049,-3.973596
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-20","covN2","solid",33.22974,7.020925,16.185216,4.447167
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-22","covN2","solid",47.28556,14.05582,23.927304,7.742088
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-23","covN2","solid",58.25008,10.96452,34.608733,10.681429
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-24","covN2","solid",88.106855,29.856775,50.61621,16.007477
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-26","covN2","solid",52.92032,-35.186535,55.958511,5.342301
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-27","covN2","solid",54.98482,2.0645,60.309527,4.351016
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-29","covN2","solid",53.547785,-1.437035,61.561972,1.25244499999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-04-30","covN2","solid",55.697045,2.14926000000001,61.051365,-0.510607
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-01","covN2","solid",125.372785,69.67574,68.504551,7.45318600000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-03","covN2","solid",76.615135,-48.75765,73.243514,4.738963
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-04","covN2","solid",91.68237,15.067235,80.583024,7.33950999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-06","covN2","solid",90.724525,-0.957845000000006,88.018372,7.435348
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-07","covN2","solid",48.32131,-42.403215,86.543225,-1.47514699999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-08","covN2","solid",44.02724,-4.29407,70.274116,-16.269109
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-10","covN2","solid",103.01398,58.98674,75.553885,5.27976899999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-11","covN2","solid",46.13577,-56.87821,66.444565,-9.10932
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-13","covN2","solid",35.614845,-10.520925,55.422629,-11.021936
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-14","covN2","solid",20.085235,-15.52961,49.775414,-5.647215
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-15","covN2","solid",184.154135,164.0689,77.800793,28.025379
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-17","covN2","solid",56.96665,-127.187485,68.591327,-9.20946599999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-18","covN2","solid",23.67592,-33.29073,64.099357,-4.49197000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-20","covN2","solid",20.777115,-2.898805,61.131811,-2.967546
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-21","covN2","solid",12.375375,-8.40174,59.589839,-1.541972
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-22","covN2","solid",5.55635,-6.819025,23.870282,-35.719557
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-24","covN2","solid",42.942955,37.386605,21.065543,-2.804739
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-25","covN2","solid",20.1491,-22.793855,20.360179,-0.705364000000003
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-27","covN2","solid",12.14788,-8.00122,18.634332,-1.725847
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-28","covN2","solid",32.27097,20.12309,22.613451,3.979119
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-29","covN2","solid",5.400105,-26.870865,22.582202,-0.0312490000000025
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-05-31","covN2","solid",9.55338,4.153275,15.904287,-6.677915
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-01","covN2","solid",19.79233,10.23895,15.832933,-0.0713539999999995
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-03","covN2","solid",4.861635,-14.930695,14.375684,-1.457249
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-04","covN2","solid",12.274915,7.41328,10.376473,-3.999211
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-05","covN2","solid",6.80909,-5.465825,10.65827,0.281796999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-07","covN2","solid",10.642155,3.833065,10.876025,0.217755
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-08","covN2","solid",5.7446,-4.897555,8.066479,-2.809546
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-10","covN2","solid",50.14033,44.39573,17.122218,9.055739
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-11","covN2","solid",14.00664,-36.13369,17.468563,0.346344999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-12","covN2","solid",8.07854,-5.9281,17.722453,0.253890000000002
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-14","covN2","solid",9.424215,1.345675,17.478865,-0.243588000000003
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-15","covN2","solid",12.52541,3.101195,18.835027,1.356162
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-17","covN2","solid",4.392245,-8.133165,9.68541,-9.149617
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-18","covN2","solid",4.130355,-0.26189,7.710153,-1.975257
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-19","covN2","solid",6.309555,2.1792,7.356356,-0.353797
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-21","covN2","solid",6.359645,0.0500900000000009,6.743442,-0.612914
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-22","covN2","solid",2.929615,-3.43003,4.824283,-1.919159
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-24","covN2","solid",12.9582,10.028585,6.537474,1.713191
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-25","covN2","solid",1.350765,-11.607435,5.981556,-0.555917999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-26","covN2","solid",1.59263,0.241865,5.038171,-0.943385
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-28","covN2","solid",1.11388,-0.47875,3.989018,-1.049153
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-06-29","covN2","solid",9.48283,8.36895,5.299661,1.310643
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-01","covN2","solid",7.063965,-2.418865,4.120814,-1.178847
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-02","covN2","solid",3.786165,-3.2778,4.607894,0.48708
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-03","covN2","solid",4.973655,1.18749,5.284099,0.676205
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-05","covN2","solid",8.04694,3.073285,6.670711,1.386612
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-06","covN2","solid",2.83298,-5.21396,5.340741,-1.32997
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-08","covN2","solid",5.742175,2.909195,5.076383,-0.264358000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-09","covN2","solid",1.48629,-4.255885,4.616408,-0.459975
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-10","covN2","solid",1.750995,0.264705,3.971876,-0.644532
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-12","covN2","solid",6.738925,4.98793,3.710273,-0.261603
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-13","covN2","solid",3.932885,-2.80604,3.930254,0.219981
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-15","covN2","solid",6.44436,2.511475,4.070691,0.140437
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-16","covN2","solid",2.59586,-3.8485,4.292605,0.221914
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-17","covN2","solid",4.226665,1.630805,4.787739,0.495134
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-19","covN2","solid",12.352095,8.12543,5.910373,1.122634
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-20","covN2","solid",3.426465,-8.92563,5.809089,-0.101284
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-22","covN2","solid",10.48468,7.058215,6.617153,0.808064
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-23","covN2","solid",7.10436,-3.38032,7.518853,0.9017
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-24","covN2","solid",7.178735,0.0743749999999999,8.109267,0.590413999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-26","covN2","solid",7.970925,0.792190000000001,7.233033,-0.876233999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-27","covN2","solid",42.744555,34.77363,15.096651,7.863618
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-29","covN2","solid",15.985875,-26.75868,16.19689,1.100239
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-30","covN2","solid",12.123035,-3.86284,17.200625,1.003735
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-07-31","covN2","solid",2.48372,-9.639315,16.261622,-0.939003
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-02","covN2","solid",9.51706,7.03334,16.570849,0.309227
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-03","covN2","solid",24.514545,14.997485,12.924847,-3.646002
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-05","covN2","solid",10.53941,-13.975135,11.835554,-1.089293
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-06","covN2","solid",6.977185,-3.562225,10.806384,-1.02917
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-07","covN2","solid",14.530765,7.55358,13.215793,2.409409
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-09","covN2","solid",38.72717,24.196405,19.057815,5.842022
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-10","covN2","solid",7.161915,-31.565255,15.587289,-3.470526
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-12","covN2","solid",8.111395,0.94948,15.101686,-0.485602999999999
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-13","covN2","solid",7.10445,-1.006945,15.127139,0.0254529999999988
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-14","covN2","solid",9.79016,2.68571,14.179018,-0.948121
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-16","covN2","solid",5.871895,-3.918265,7.607963,-6.571055
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-17","covN2","solid",10.388605,4.51671,8.253301,0.645338000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-19","covN2","solid",7.51492,-2.873685,8.134006,-0.119295000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-20","covN2","solid",11.62994,4.11502,9.039104,0.905098000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-21","covN2","solid",6.88935,-4.74059,8.458942,-0.580162
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-23","covN2","solid",5.589655,-1.299695,8.402494,-0.0564479999999996
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-24","covN2","solid",5.883305,0.29365,7.501434,-0.901060000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-26","covN2","solid",10.44786,4.564555,8.088022,0.586588000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-27","covN2","solid",7.263505,-3.184355,7.214735,-0.873287
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-28","covN2","solid",55.47741,48.213905,16.932347,9.717612
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-30","covN2","solid",9.09777,-46.37964,17.63397,0.701623000000001
"wastewater_copies_per_ml","MB","Winnipeg","Winnipeg South End","2023-08-31","covN2","solid",19.836335,10.738565,20.424576,2.790606
