"name","region","sub_region_1","date","value"
"deaths","NS","Central","2021-01-19",58
"deaths","NS","Eastern","2021-01-19",5
"deaths","NS","Northern","2021-01-19",1
"deaths","NS","Western","2021-01-19",1
"deaths","NS","Central","2021-01-20",58
"deaths","NS","Eastern","2021-01-20",5
"deaths","NS","Northern","2021-01-20",1
"deaths","NS","Western","2021-01-20",1
"deaths","NS","Central","2021-01-21",58
"deaths","NS","Eastern","2021-01-21",5
"deaths","NS","Northern","2021-01-21",1
"deaths","NS","Western","2021-01-21",1
"deaths","NS","Central","2021-01-22",58
"deaths","NS","Eastern","2021-01-22",5
"deaths","NS","Northern","2021-01-22",1
"deaths","NS","Western","2021-01-22",1
"deaths","NS","Central","2021-01-23",58
"deaths","NS","Eastern","2021-01-23",5
"deaths","NS","Northern","2021-01-23",1
"deaths","NS","Western","2021-01-23",1
"deaths","NS","Central","2021-01-24",58
"deaths","NS","Eastern","2021-01-24",5
"deaths","NS","Northern","2021-01-24",1
"deaths","NS","Western","2021-01-24",1
"deaths","NS","Central","2021-01-25",58
"deaths","NS","Eastern","2021-01-25",5
"deaths","NS","Northern","2021-01-25",1
"deaths","NS","Western","2021-01-25",1
"deaths","NS","Central","2021-01-26",58
"deaths","NS","Eastern","2021-01-26",5
"deaths","NS","Northern","2021-01-26",1
"deaths","NS","Western","2021-01-26",1
"deaths","NS","Central","2021-01-27",58
"deaths","NS","Eastern","2021-01-27",5
"deaths","NS","Northern","2021-01-27",1
"deaths","NS","Western","2021-01-27",1
"deaths","NS","Central","2021-01-28",58
"deaths","NS","Eastern","2021-01-28",5
"deaths","NS","Northern","2021-01-28",1
"deaths","NS","Western","2021-01-28",1
"deaths","NS","Central","2021-01-29",58
"deaths","NS","Eastern","2021-01-29",5
"deaths","NS","Northern","2021-01-29",1
"deaths","NS","Western","2021-01-29",1
"deaths","NS","Central","2021-01-30",58
"deaths","NS","Eastern","2021-01-30",5
"deaths","NS","Northern","2021-01-30",1
"deaths","NS","Western","2021-01-30",1
"deaths","NS","Central","2021-01-31",58
"deaths","NS","Eastern","2021-01-31",5
"deaths","NS","Northern","2021-01-31",1
"deaths","NS","Western","2021-01-31",1
"deaths","NS","Central","2021-02-01",58
"deaths","NS","Eastern","2021-02-01",5
"deaths","NS","Northern","2021-02-01",1
"deaths","NS","Western","2021-02-01",1
"deaths","NS","Central","2021-02-02",58
"deaths","NS","Eastern","2021-02-02",5
"deaths","NS","Northern","2021-02-02",1
"deaths","NS","Western","2021-02-02",1
"deaths","NS","Central","2021-02-03",58
"deaths","NS","Eastern","2021-02-03",5
"deaths","NS","Northern","2021-02-03",1
"deaths","NS","Western","2021-02-03",1
"deaths","NS","Central","2021-02-04",58
"deaths","NS","Eastern","2021-02-04",5
"deaths","NS","Northern","2021-02-04",1
"deaths","NS","Western","2021-02-04",1
"deaths","NS","Central","2021-02-05",58
"deaths","NS","Eastern","2021-02-05",5
"deaths","NS","Northern","2021-02-05",1
"deaths","NS","Western","2021-02-05",1
"deaths","NS","Central","2021-02-06",58
"deaths","NS","Eastern","2021-02-06",5
"deaths","NS","Northern","2021-02-06",1
"deaths","NS","Western","2021-02-06",1
"deaths","NS","Central","2021-02-07",58
"deaths","NS","Eastern","2021-02-07",5
"deaths","NS","Northern","2021-02-07",1
"deaths","NS","Western","2021-02-07",1
"deaths","NS","Central","2021-02-08",58
"deaths","NS","Eastern","2021-02-08",5
"deaths","NS","Northern","2021-02-08",1
"deaths","NS","Western","2021-02-08",1
"deaths","NS","Central","2021-02-09",58
"deaths","NS","Eastern","2021-02-09",5
"deaths","NS","Northern","2021-02-09",1
"deaths","NS","Western","2021-02-09",1
"deaths","NS","Central","2021-02-10",58
"deaths","NS","Eastern","2021-02-10",5
"deaths","NS","Northern","2021-02-10",1
"deaths","NS","Western","2021-02-10",1
"deaths","NS","Central","2021-02-11",58
"deaths","NS","Eastern","2021-02-11",5
"deaths","NS","Northern","2021-02-11",1
"deaths","NS","Western","2021-02-11",1
"deaths","NS","Central","2021-02-12",58
"deaths","NS","Eastern","2021-02-12",5
"deaths","NS","Northern","2021-02-12",1
"deaths","NS","Western","2021-02-12",1
"deaths","NS","Central","2021-02-13",58
"deaths","NS","Eastern","2021-02-13",5
"deaths","NS","Northern","2021-02-13",1
"deaths","NS","Western","2021-02-13",1
"deaths","NS","Central","2021-02-14",58
"deaths","NS","Eastern","2021-02-14",5
"deaths","NS","Northern","2021-02-14",1
"deaths","NS","Western","2021-02-14",1
"deaths","NS","Central","2021-02-15",58
"deaths","NS","Eastern","2021-02-15",5
"deaths","NS","Northern","2021-02-15",1
"deaths","NS","Western","2021-02-15",1
"deaths","NS","Central","2021-02-16",58
"deaths","NS","Eastern","2021-02-16",5
"deaths","NS","Northern","2021-02-16",1
"deaths","NS","Western","2021-02-16",1
"deaths","NS","Central","2021-02-17",58
"deaths","NS","Eastern","2021-02-17",5
"deaths","NS","Northern","2021-02-17",1
"deaths","NS","Western","2021-02-17",1
"deaths","NS","Central","2021-02-18",58
"deaths","NS","Eastern","2021-02-18",5
"deaths","NS","Northern","2021-02-18",1
"deaths","NS","Western","2021-02-18",1
"deaths","NS","Central","2021-02-19",58
"deaths","NS","Eastern","2021-02-19",5
"deaths","NS","Northern","2021-02-19",1
"deaths","NS","Western","2021-02-19",1
"deaths","NS","Central","2021-02-20",58
"deaths","NS","Eastern","2021-02-20",5
"deaths","NS","Northern","2021-02-20",1
"deaths","NS","Western","2021-02-20",1
"deaths","NS","Central","2021-02-21",58
"deaths","NS","Eastern","2021-02-21",5
"deaths","NS","Northern","2021-02-21",1
"deaths","NS","Western","2021-02-21",1
"deaths","NS","Central","2021-02-22",58
"deaths","NS","Eastern","2021-02-22",5
"deaths","NS","Northern","2021-02-22",1
"deaths","NS","Western","2021-02-22",1
"deaths","NS","Central","2021-02-23",58
"deaths","NS","Eastern","2021-02-23",5
"deaths","NS","Northern","2021-02-23",1
"deaths","NS","Western","2021-02-23",1
"deaths","NS","Central","2021-02-24",58
"deaths","NS","Eastern","2021-02-24",5
"deaths","NS","Northern","2021-02-24",1
"deaths","NS","Western","2021-02-24",1
"deaths","NS","Central","2021-02-25",58
"deaths","NS","Eastern","2021-02-25",5
"deaths","NS","Northern","2021-02-25",1
"deaths","NS","Western","2021-02-25",1
"deaths","NS","Central","2021-02-26",58
"deaths","NS","Eastern","2021-02-26",5
"deaths","NS","Northern","2021-02-26",1
"deaths","NS","Western","2021-02-26",1
"deaths","NS","Central","2021-02-27",58
"deaths","NS","Eastern","2021-02-27",5
"deaths","NS","Northern","2021-02-27",1
"deaths","NS","Western","2021-02-27",1
"deaths","NS","Central","2021-02-28",58
"deaths","NS","Eastern","2021-02-28",5
"deaths","NS","Northern","2021-02-28",1
"deaths","NS","Western","2021-02-28",1
"deaths","NS","Central","2021-03-01",58
"deaths","NS","Eastern","2021-03-01",5
"deaths","NS","Northern","2021-03-01",1
"deaths","NS","Western","2021-03-01",1
"deaths","NS","Central","2021-03-02",58
"deaths","NS","Eastern","2021-03-02",5
"deaths","NS","Northern","2021-03-02",1
"deaths","NS","Western","2021-03-02",1
"deaths","NS","Central","2021-03-03",58
"deaths","NS","Eastern","2021-03-03",5
"deaths","NS","Northern","2021-03-03",1
