"name","region","date","value","update"
"cases","AB","2020-02-01",0,1
"cases","AB","2020-02-02",0,
"cases","AB","2020-02-03",0,
"cases","AB","2020-02-04",0,
"cases","AB","2020-02-05",0,
"cases","AB","2020-02-06",0,
"cases","AB","2020-02-07",0,
"cases","AB","2020-02-08",0,1
"cases","AB","2020-02-09",0,
"cases","AB","2020-02-10",0,
"cases","AB","2020-02-11",0,
"cases","AB","2020-02-12",0,
"cases","AB","2020-02-13",0,
"cases","AB","2020-02-14",0,
"cases","AB","2020-02-15",0,1
"cases","AB","2020-02-16",0,
"cases","AB","2020-02-17",0,
"cases","AB","2020-02-18",0,
"cases","AB","2020-02-19",0,
"cases","AB","2020-02-20",0,
"cases","AB","2020-02-21",0,
"cases","AB","2020-02-22",0,1
"cases","AB","2020-02-23",0,
"cases","AB","2020-02-24",0,
"cases","AB","2020-02-25",0,
"cases","AB","2020-02-26",0,
"cases","AB","2020-02-27",0,
"cases","AB","2020-02-28",0,
"cases","AB","2020-02-29",0,1
"cases","AB","2020-03-01",0,
"cases","AB","2020-03-02",0,
"cases","AB","2020-03-03",0,
"cases","AB","2020-03-04",0,
"cases","AB","2020-03-05",0,
"cases","AB","2020-03-06",0,
"cases","AB","2020-03-07",2,1
"cases","AB","2020-03-08",2,
"cases","AB","2020-03-09",2,
"cases","AB","2020-03-10",2,
"cases","AB","2020-03-11",2,
"cases","AB","2020-03-12",2,
"cases","AB","2020-03-13",2,
"cases","AB","2020-03-14",56,1
"cases","AB","2020-03-15",56,
"cases","AB","2020-03-16",56,
"cases","AB","2020-03-17",56,
"cases","AB","2020-03-18",56,
"cases","AB","2020-03-19",56,
"cases","AB","2020-03-20",56,
"cases","AB","2020-03-21",244,1
"cases","AB","2020-03-22",244,
"cases","AB","2020-03-23",244,
"cases","AB","2020-03-24",244,
"cases","AB","2020-03-25",244,
"cases","AB","2020-03-26",244,
"cases","AB","2020-03-27",244,
"cases","AB","2020-03-28",664,1
"cases","AB","2020-03-29",664,
"cases","AB","2020-03-30",664,
"cases","AB","2020-03-31",664,
"cases","AB","2020-04-01",664,
"cases","AB","2020-04-02",664,
"cases","AB","2020-04-03",664,
"cases","AB","2020-04-04",1230,1
"cases","AB","2020-04-05",1230,
"cases","AB","2020-04-06",1230,
"cases","AB","2020-04-07",1230,
"cases","AB","2020-04-08",1230,
"cases","AB","2020-04-09",1230,
"cases","AB","2020-04-10",1230,
"cases","AB","2020-04-11",1550,1
"cases","AB","2020-04-12",1550,
"cases","AB","2020-04-13",1550,
"cases","AB","2020-04-14",1550,
"cases","AB","2020-04-15",1550,
"cases","AB","2020-04-16",1550,
"cases","AB","2020-04-17",1550,
"cases","AB","2020-04-18",2491,1
"cases","AB","2020-04-19",2491,
"cases","AB","2020-04-20",2491,
"cases","AB","2020-04-21",2491,
"cases","AB","2020-04-22",2491,
"cases","AB","2020-04-23",2491,
"cases","AB","2020-04-24",2491,
"cases","AB","2020-04-25",4227,1
"cases","AB","2020-04-26",4227,
"cases","AB","2020-04-27",4227,
"cases","AB","2020-04-28",4227,
"cases","AB","2020-04-29",4227,
"cases","AB","2020-04-30",4227,
"cases","AB","2020-05-01",4227,
"cases","AB","2020-05-02",5562,1
"cases","AB","2020-05-03",5562,
"cases","AB","2020-05-04",5562,
"cases","AB","2020-05-05",5562,
"cases","AB","2020-05-06",5562,
"cases","AB","2020-05-07",5562,
"cases","AB","2020-05-08",5562,
"cases","AB","2020-05-09",6086,1
"cases","AB","2020-05-10",6086,
"cases","AB","2020-05-11",6086,
"cases","AB","2020-05-12",6086,
"cases","AB","2020-05-13",6086,
"cases","AB","2020-05-14",6086,
"cases","AB","2020-05-15",6086,
"cases","AB","2020-05-16",6524,1
"cases","AB","2020-05-17",6524,
"cases","AB","2020-05-18",6524,
"cases","AB","2020-05-19",6524,
"cases","AB","2020-05-20",6524,
"cases","AB","2020-05-21",6524,
"cases","AB","2020-05-22",6524,
"cases","AB","2020-05-23",6767,1
"cases","AB","2020-05-24",6767,
"cases","AB","2020-05-25",6767,
"cases","AB","2020-05-26",6767,
"cases","AB","2020-05-27",6767,
"cases","AB","2020-05-28",6767,
"cases","AB","2020-05-29",6767,
"cases","AB","2020-05-30",6933,1
"cases","AB","2020-05-31",6933,
"cases","AB","2020-06-01",6933,
"cases","AB","2020-06-02",6933,
"cases","AB","2020-06-03",6933,
"cases","AB","2020-06-04",6933,
"cases","AB","2020-06-05",6933,
"cases","AB","2020-06-06",7104,1
"cases","AB","2020-06-07",7104,
"cases","AB","2020-06-08",7104,
"cases","AB","2020-06-09",7104,
"cases","AB","2020-06-10",7104,
"cases","AB","2020-06-11",7104,
"cases","AB","2020-06-12",7104,
"cases","AB","2020-06-13",7352,1
"cases","AB","2020-06-14",7352,
"cases","AB","2020-06-15",7352,
"cases","AB","2020-06-16",7352,
"cases","AB","2020-06-17",7352,
"cases","AB","2020-06-18",7352,
"cases","AB","2020-06-19",7352,
"cases","AB","2020-06-20",7655,1
"cases","AB","2020-06-21",7655,
"cases","AB","2020-06-22",7655,
"cases","AB","2020-06-23",7655,
"cases","AB","2020-06-24",7655,
"cases","AB","2020-06-25",7655,
"cases","AB","2020-06-26",7655,
"cases","AB","2020-06-27",7938,1
"cases","AB","2020-06-28",7938,
"cases","AB","2020-06-29",7938,
"cases","AB","2020-06-30",7938,
"cases","AB","2020-07-01",7938,
"cases","AB","2020-07-02",7938,
"cases","AB","2020-07-03",7938,
"cases","AB","2020-07-04",8280,1
"cases","AB","2020-07-05",8280,
"cases","AB","2020-07-06",8280,
"cases","AB","2020-07-07",8280,
"cases","AB","2020-07-08",8280,
"cases","AB","2020-07-09",8280,
"cases","AB","2020-07-10",8280,
"cases","AB","2020-07-11",8690,1
"cases","AB","2020-07-12",8690,
"cases","AB","2020-07-13",8690,
"cases","AB","2020-07-14",8690,
"cases","AB","2020-07-15",8690,
"cases","AB","2020-07-16",8690,
"cases","AB","2020-07-17",8690,
"cases","AB","2020-07-18",9428,1
"cases","AB","2020-07-19",9428,
"cases","AB","2020-07-20",9428,
"cases","AB","2020-07-21",9428,
"cases","AB","2020-07-22",9428,
"cases","AB","2020-07-23",9428,
"cases","AB","2020-07-24",9428,
"cases","AB","2020-07-25",10227,1
"cases","AB","2020-07-26",10227,
"cases","AB","2020-07-27",10227,
"cases","AB","2020-07-28",10227,
"cases","AB","2020-07-29",10227,
"cases","AB","2020-07-30",10227,
"cases","AB","2020-07-31",10227,
"cases","AB","2020-08-01",10936,1
"cases","AB","2020-08-02",10936,
"cases","AB","2020-08-03",10936,
"cases","AB","2020-08-04",10936,
"cases","AB","2020-08-05",10936,
"cases","AB","2020-08-06",10936,
"cases","AB","2020-08-07",10936,
"cases","AB","2020-08-08",11564,1
"cases","AB","2020-08-09",11564,
"cases","AB","2020-08-10",11564,
"cases","AB","2020-08-11",11564,
"cases","AB","2020-08-12",11564,
"cases","AB","2020-08-13",11564,
"cases","AB","2020-08-14",11564,
"cases","AB","2020-08-15",12151,1
"cases","AB","2020-08-16",12151,
"cases","AB","2020-08-17",12151,
"cases","AB","2020-08-18",12151,
"cases","AB","2020-08-19",12151,
"cases","AB","2020-08-20",12151,
"cases","AB","2020-08-21",12151,
"cases","AB","2020-08-22",12844,1
"cases","AB","2020-08-23",12844,
"cases","AB","2020-08-24",12844,
"cases","AB","2020-08-25",12844,
"cases","AB","2020-08-26",12844,
"cases","AB","2020-08-27",12844,
"cases","AB","2020-08-28",12844,
"cases","AB","2020-08-29",13692,1
"cases","AB","2020-08-30",13692,
"cases","AB","2020-08-31",13692,
"cases","AB","2020-09-01",13692,
"cases","AB","2020-09-02",13692,
"cases","AB","2020-09-03",13692,
"cases","AB","2020-09-04",13692,
"cases","AB","2020-09-05",14688,1
"cases","AB","2020-09-06",14688,
"cases","AB","2020-09-07",14688,
"cases","AB","2020-09-08",14688,
"cases","AB","2020-09-09",14688,
"cases","AB","2020-09-10",14688,
"cases","AB","2020-09-11",14688,
"cases","AB","2020-09-12",15576,1
"cases","AB","2020-09-13",15576,
"cases","AB","2020-09-14",15576,
"cases","AB","2020-09-15",15576,
"cases","AB","2020-09-16",15576,
"cases","AB","2020-09-17",15576,
"cases","AB","2020-09-18",15576,
"cases","AB","2020-09-19",16570,1
"cases","AB","2020-09-20",16570,
"cases","AB","2020-09-21",16570,
"cases","AB","2020-09-22",16570,
"cases","AB","2020-09-23",16570,
"cases","AB","2020-09-24",16570,
"cases","AB","2020-09-25",16570,
"cases","AB","2020-09-26",17589,1
"cases","AB","2020-09-27",17589,
"cases","AB","2020-09-28",17589,
"cases","AB","2020-09-29",17589,
"cases","AB","2020-09-30",17589,
"cases","AB","2020-10-01",17589,
"cases","AB","2020-10-02",17589,
"cases","AB","2020-10-03",18730,1
"cases","AB","2020-10-04",18730,
"cases","AB","2020-10-05",18730,
"cases","AB","2020-10-06",18730,
"cases","AB","2020-10-07",18730,
"cases","AB","2020-10-08",18730,
"cases","AB","2020-10-09",18730,
"cases","AB","2020-10-10",20304,1
"cases","AB","2020-10-11",20304,
"cases","AB","2020-10-12",20304,
"cases","AB","2020-10-13",20304,
"cases","AB","2020-10-14",20304,
"cases","AB","2020-10-15",20304,
"cases","AB","2020-10-16",20304,
"cases","AB","2020-10-17",22101,1
"cases","AB","2020-10-18",22101,
"cases","AB","2020-10-19",22101,
"cases","AB","2020-10-20",22101,
"cases","AB","2020-10-21",22101,
"cases","AB","2020-10-22",22101,
"cases","AB","2020-10-23",22101,
"cases","AB","2020-10-24",25030,1
"cases","AB","2020-10-25",25030,
"cases","AB","2020-10-26",25030,
"cases","AB","2020-10-27",25030,
"cases","AB","2020-10-28",25030,
"cases","AB","2020-10-29",25030,
"cases","AB","2020-10-30",25030,
"cases","AB","2020-10-31",28557,1
"cases","AB","2020-11-01",28557,
"cases","AB","2020-11-02",28557,
"cases","AB","2020-11-03",28557,
"cases","AB","2020-11-04",28557,
"cases","AB","2020-11-05",28557,
"cases","AB","2020-11-06",28557,
"cases","AB","2020-11-07",33241,1
"cases","AB","2020-11-08",33241,
"cases","AB","2020-11-09",33241,
"cases","AB","2020-11-10",33241,
"cases","AB","2020-11-11",33241,
"cases","AB","2020-11-12",33241,
"cases","AB","2020-11-13",33241,
"cases","AB","2020-11-14",39019,1
"cases","AB","2020-11-15",39019,
"cases","AB","2020-11-16",39019,
"cases","AB","2020-11-17",39019,
"cases","AB","2020-11-18",39019,
"cases","AB","2020-11-19",39019,
"cases","AB","2020-11-20",39019,
"cases","AB","2020-11-21",46502,1
"cases","AB","2020-11-22",46502,
"cases","AB","2020-11-23",46502,
"cases","AB","2020-11-24",46502,
"cases","AB","2020-11-25",46502,
"cases","AB","2020-11-26",46502,
"cases","AB","2020-11-27",46502,
"cases","AB","2020-11-28",56039,1
"cases","AB","2020-11-29",56039,
"cases","AB","2020-11-30",56039,
"cases","AB","2020-12-01",56039,
"cases","AB","2020-12-02",56039,
"cases","AB","2020-12-03",56039,
"cases","AB","2020-12-04",56039,
"cases","AB","2020-12-05",68112,1
"cases","AB","2020-12-06",68112,
"cases","AB","2020-12-07",68112,
"cases","AB","2020-12-08",68112,
"cases","AB","2020-12-09",68112,
"cases","AB","2020-12-10",68112,
"cases","AB","2020-12-11",68112,
"cases","AB","2020-12-12",79772,1
"cases","AB","2020-12-13",79772,
"cases","AB","2020-12-14",79772,
"cases","AB","2020-12-15",79772,
"cases","AB","2020-12-16",79772,
"cases","AB","2020-12-17",79772,
"cases","AB","2020-12-18",79772,
"cases","AB","2020-12-19",89993,1
"cases","AB","2020-12-20",89993,
"cases","AB","2020-12-21",89993,
"cases","AB","2020-12-22",89993,
"cases","AB","2020-12-23",89993,
"cases","AB","2020-12-24",89993,
"cases","AB","2020-12-25",89993,
"cases","AB","2020-12-26",97392,1
"cases","AB","2020-12-27",97392,
"cases","AB","2020-12-28",97392,
"cases","AB","2020-12-29",97392,
"cases","AB","2020-12-30",97392,
"cases","AB","2020-12-31",97392,
"cases","AB","2021-01-01",97392,
"cases","AB","2021-01-02",104617,1
"cases","AB","2021-01-03",104617,
"cases","AB","2021-01-04",104617,
"cases","AB","2021-01-05",104617,
"cases","AB","2021-01-06",104617,
"cases","AB","2021-01-07",104617,
"cases","AB","2021-01-08",104617,
"cases","AB","2021-01-09",111712,1
"cases","AB","2021-01-10",111712,
"cases","AB","2021-01-11",111712,
"cases","AB","2021-01-12",111712,
"cases","AB","2021-01-13",111712,
"cases","AB","2021-01-14",111712,
"cases","AB","2021-01-15",111712,
"cases","AB","2021-01-16",117071,1
"cases","AB","2021-01-17",117071,
"cases","AB","2021-01-18",117071,
"cases","AB","2021-01-19",117071,
"cases","AB","2021-01-20",117071,
"cases","AB","2021-01-21",117071,
"cases","AB","2021-01-22",117071,
"cases","AB","2021-01-23",120996,1
"cases","AB","2021-01-24",120996,
"cases","AB","2021-01-25",120996,
"cases","AB","2021-01-26",120996,
"cases","AB","2021-01-27",120996,
"cases","AB","2021-01-28",120996,
"cases","AB","2021-01-29",120996,
"cases","AB","2021-01-30",124032,1
"cases","AB","2021-01-31",124032,
"cases","AB","2021-02-01",124032,
"cases","AB","2021-02-02",124032,
"cases","AB","2021-02-03",124032,
"cases","AB","2021-02-04",124032,
"cases","AB","2021-02-05",124032,
"cases","AB","2021-02-06",126628,1
"cases","AB","2021-02-07",126628,
"cases","AB","2021-02-08",126628,
"cases","AB","2021-02-09",126628,
"cases","AB","2021-02-10",126628,
"cases","AB","2021-02-11",126628,
"cases","AB","2021-02-12",126628,
"cases","AB","2021-02-13",128704,1
"cases","AB","2021-02-14",128704,
"cases","AB","2021-02-15",128704,
"cases","AB","2021-02-16",128704,
"cases","AB","2021-02-17",128704,
"cases","AB","2021-02-18",128704,
"cases","AB","2021-02-19",128704,
"cases","AB","2021-02-20",130956,1
"cases","AB","2021-02-21",130956,
"cases","AB","2021-02-22",130956,
"cases","AB","2021-02-23",130956,
"cases","AB","2021-02-24",130956,
"cases","AB","2021-02-25",130956,
"cases","AB","2021-02-26",130956,
"cases","AB","2021-02-27",133399,1
"cases","AB","2021-02-28",133399,
"cases","AB","2021-03-01",133399,
"cases","AB","2021-03-02",133399,
"cases","AB","2021-03-03",133399,
"cases","AB","2021-03-04",133399,
"cases","AB","2021-03-05",133399,
"cases","AB","2021-03-06",135730,1
"cases","AB","2021-03-07",135730,
"cases","AB","2021-03-08",135730,
"cases","AB","2021-03-09",135730,
"cases","AB","2021-03-10",135730,
"cases","AB","2021-03-11",135730,
"cases","AB","2021-03-12",135730,
"cases","AB","2021-03-13",138267,1
"cases","AB","2021-03-14",138267,
"cases","AB","2021-03-15",138267,
"cases","AB","2021-03-16",138267,
"cases","AB","2021-03-17",138267,
"cases","AB","2021-03-18",138267,
"cases","AB","2021-03-19",138267,
"cases","AB","2021-03-20",141743,1
"cases","AB","2021-03-21",141743,
"cases","AB","2021-03-22",141743,
"cases","AB","2021-03-23",141743,
"cases","AB","2021-03-24",141743,
"cases","AB","2021-03-25",141743,
"cases","AB","2021-03-26",141743,
"cases","AB","2021-03-27",146141,1
"cases","AB","2021-03-28",146141,
"cases","AB","2021-03-29",146141,
"cases","AB","2021-03-30",146141,
"cases","AB","2021-03-31",146141,
"cases","AB","2021-04-01",146141,
"cases","AB","2021-04-02",146141,
"cases","AB","2021-04-03",152155,1
"cases","AB","2021-04-04",152155,
"cases","AB","2021-04-05",152155,
"cases","AB","2021-04-06",152155,
"cases","AB","2021-04-07",152155,
"cases","AB","2021-04-08",152155,
"cases","AB","2021-04-09",152155,
"cases","AB","2021-04-10",160715,1
"cases","AB","2021-04-11",160715,
"cases","AB","2021-04-12",160715,
"cases","AB","2021-04-13",160715,
"cases","AB","2021-04-14",160715,
"cases","AB","2021-04-15",160715,
"cases","AB","2021-04-16",160715,
"cases","AB","2021-04-17",170525,1
"cases","AB","2021-04-18",170525,
"cases","AB","2021-04-19",170525,
"cases","AB","2021-04-20",170525,
"cases","AB","2021-04-21",170525,
"cases","AB","2021-04-22",170525,
"cases","AB","2021-04-23",170525,
"cases","AB","2021-04-24",181425,1
"cases","AB","2021-04-25",181425,
"cases","AB","2021-04-26",181425,
"cases","AB","2021-04-27",181425,
"cases","AB","2021-04-28",181425,
"cases","AB","2021-04-29",181425,
"cases","AB","2021-04-30",181425,
"cases","AB","2021-05-01",194472,1
"cases","AB","2021-05-02",194472,
"cases","AB","2021-05-03",194472,
"cases","AB","2021-05-04",194472,
"cases","AB","2021-05-05",194472,
"cases","AB","2021-05-06",194472,
"cases","AB","2021-05-07",194472,
"cases","AB","2021-05-08",208276,1
"cases","AB","2021-05-09",208276,
"cases","AB","2021-05-10",208276,
"cases","AB","2021-05-11",208276,
"cases","AB","2021-05-12",208276,
"cases","AB","2021-05-13",208276,
"cases","AB","2021-05-14",208276,
"cases","AB","2021-05-15",218617,1
"cases","AB","2021-05-16",218617,
"cases","AB","2021-05-17",218617,
"cases","AB","2021-05-18",218617,
"cases","AB","2021-05-19",218617,
"cases","AB","2021-05-20",218617,
"cases","AB","2021-05-21",218617,
"cases","AB","2021-05-22",223980,1
"cases","AB","2021-05-23",223980,
"cases","AB","2021-05-24",223980,
"cases","AB","2021-05-25",223980,
"cases","AB","2021-05-26",223980,
"cases","AB","2021-05-27",223980,
"cases","AB","2021-05-28",223980,
"cases","AB","2021-05-29",227106,1
"cases","AB","2021-05-30",227106,
"cases","AB","2021-05-31",227106,
"cases","AB","2021-06-01",227106,
"cases","AB","2021-06-02",227106,
"cases","AB","2021-06-03",227106,
"cases","AB","2021-06-04",227106,
"cases","AB","2021-06-05",229087,1
"cases","AB","2021-06-06",229087,
"cases","AB","2021-06-07",229087,
"cases","AB","2021-06-08",229087,
"cases","AB","2021-06-09",229087,
"cases","AB","2021-06-10",229087,
"cases","AB","2021-06-11",229087,
"cases","AB","2021-06-12",230394,1
"cases","AB","2021-06-13",230394,
"cases","AB","2021-06-14",230394,
"cases","AB","2021-06-15",230394,
"cases","AB","2021-06-16",230394,
"cases","AB","2021-06-17",230394,
"cases","AB","2021-06-18",230394,
"cases","AB","2021-06-19",231265,1
"cases","AB","2021-06-20",231265,
"cases","AB","2021-06-21",231265,
"cases","AB","2021-06-22",231265,
"cases","AB","2021-06-23",231265,
"cases","AB","2021-06-24",231265,
"cases","AB","2021-06-25",231265,
"cases","AB","2021-06-26",231780,1
"cases","AB","2021-06-27",231780,
"cases","AB","2021-06-28",231780,
"cases","AB","2021-06-29",231780,
"cases","AB","2021-06-30",231780,
"cases","AB","2021-07-01",231780,
"cases","AB","2021-07-02",231780,
"cases","AB","2021-07-03",232133,1
"cases","AB","2021-07-04",232133,
"cases","AB","2021-07-05",232133,
"cases","AB","2021-07-06",232133,
"cases","AB","2021-07-07",232133,
"cases","AB","2021-07-08",232133,
"cases","AB","2021-07-09",232133,
"cases","AB","2021-07-10",232438,1
"cases","AB","2021-07-11",232438,
"cases","AB","2021-07-12",232438,
"cases","AB","2021-07-13",232438,
"cases","AB","2021-07-14",232438,
"cases","AB","2021-07-15",232438,
"cases","AB","2021-07-16",232438,
"cases","AB","2021-07-17",232725,1
"cases","AB","2021-07-18",232725,
"cases","AB","2021-07-19",232725,
"cases","AB","2021-07-20",232725,
"cases","AB","2021-07-21",232725,
"cases","AB","2021-07-22",232725,
"cases","AB","2021-07-23",232725,
"cases","AB","2021-07-24",233460,1
"cases","AB","2021-07-25",233460,
"cases","AB","2021-07-26",233460,
"cases","AB","2021-07-27",233460,
"cases","AB","2021-07-28",233460,
"cases","AB","2021-07-29",233460,
"cases","AB","2021-07-30",233460,
"cases","AB","2021-07-31",234763,1
"cases","AB","2021-08-01",234763,
"cases","AB","2021-08-02",234763,
"cases","AB","2021-08-03",234763,
"cases","AB","2021-08-04",234763,
"cases","AB","2021-08-05",234763,
"cases","AB","2021-08-06",234763,
"cases","AB","2021-08-07",236758,1
"cases","AB","2021-08-08",236758,
"cases","AB","2021-08-09",236758,
"cases","AB","2021-08-10",236758,
"cases","AB","2021-08-11",236758,
"cases","AB","2021-08-12",236758,
"cases","AB","2021-08-13",236758,
"cases","AB","2021-08-14",239930,1
"cases","AB","2021-08-15",239930,
"cases","AB","2021-08-16",239930,
"cases","AB","2021-08-17",239930,
"cases","AB","2021-08-18",239930,
"cases","AB","2021-08-19",239930,
"cases","AB","2021-08-20",239930,
"cases","AB","2021-08-21",244457,1
"cases","AB","2021-08-22",244457,
"cases","AB","2021-08-23",244457,
"cases","AB","2021-08-24",244457,
"cases","AB","2021-08-25",244457,
"cases","AB","2021-08-26",244457,
"cases","AB","2021-08-27",244457,
"cases","AB","2021-08-28",251098,1
"cases","AB","2021-08-29",251098,
"cases","AB","2021-08-30",251098,
"cases","AB","2021-08-31",251098,
"cases","AB","2021-09-01",251098,
"cases","AB","2021-09-02",251098,
"cases","AB","2021-09-03",251098,
"cases","AB","2021-09-04",259730,1
"cases","AB","2021-09-05",259730,
"cases","AB","2021-09-06",259730,
"cases","AB","2021-09-07",259730,
"cases","AB","2021-09-08",259730,
"cases","AB","2021-09-09",259730,
"cases","AB","2021-09-10",259730,
"cases","AB","2021-09-11",269168,1
"cases","AB","2021-09-12",269168,
"cases","AB","2021-09-13",269168,
"cases","AB","2021-09-14",269168,
"cases","AB","2021-09-15",269168,
"cases","AB","2021-09-16",269168,
"cases","AB","2021-09-17",269168,
"cases","AB","2021-09-18",280716,1
"cases","AB","2021-09-19",280716,
"cases","AB","2021-09-20",280716,
"cases","AB","2021-09-21",280716,
"cases","AB","2021-09-22",280716,
"cases","AB","2021-09-23",280716,
"cases","AB","2021-09-24",280716,
"cases","AB","2021-09-25",291735,1
"cases","AB","2021-09-26",291735,
"cases","AB","2021-09-27",291735,
"cases","AB","2021-09-28",291735,
"cases","AB","2021-09-29",291735,
"cases","AB","2021-09-30",291735,
"cases","AB","2021-10-01",291735,
"cases","AB","2021-10-02",302725,1
"cases","AB","2021-10-03",302725,
"cases","AB","2021-10-04",302725,
"cases","AB","2021-10-05",302725,
"cases","AB","2021-10-06",302725,
"cases","AB","2021-10-07",302725,
"cases","AB","2021-10-08",302725,
"cases","AB","2021-10-09",310450,1
"cases","AB","2021-10-10",310450,
"cases","AB","2021-10-11",310450,
"cases","AB","2021-10-12",310450,
"cases","AB","2021-10-13",310450,
"cases","AB","2021-10-14",310450,
"cases","AB","2021-10-15",310450,
"cases","AB","2021-10-16",315882,1
"cases","AB","2021-10-17",315882,
"cases","AB","2021-10-18",315882,
"cases","AB","2021-10-19",315882,
"cases","AB","2021-10-20",315882,
"cases","AB","2021-10-21",315882,
"cases","AB","2021-10-22",315882,
"cases","AB","2021-10-23",320493,1
"cases","AB","2021-10-24",320493,
"cases","AB","2021-10-25",320493,
"cases","AB","2021-10-26",320493,
"cases","AB","2021-10-27",320493,
"cases","AB","2021-10-28",320493,
"cases","AB","2021-10-29",320493,
"cases","AB","2021-10-30",323960,1
"cases","AB","2021-10-31",323960,
"cases","AB","2021-11-01",323960,
"cases","AB","2021-11-02",323960,
"cases","AB","2021-11-03",323960,
"cases","AB","2021-11-04",323960,
"cases","AB","2021-11-05",323960,
"cases","AB","2021-11-06",327147,1
"cases","AB","2021-11-07",327147,
"cases","AB","2021-11-08",327147,
"cases","AB","2021-11-09",327147,
"cases","AB","2021-11-10",327147,
"cases","AB","2021-11-11",327147,
"cases","AB","2021-11-12",327147,
"cases","AB","2021-11-13",329996,1
"cases","AB","2021-11-14",329996,
"cases","AB","2021-11-15",329996,
"cases","AB","2021-11-16",329996,
"cases","AB","2021-11-17",329996,
"cases","AB","2021-11-18",329996,
"cases","AB","2021-11-19",329996,
"cases","AB","2021-11-20",332678,1
"cases","AB","2021-11-21",332678,
"cases","AB","2021-11-22",332678,
"cases","AB","2021-11-23",332678,
"cases","AB","2021-11-24",332678,
"cases","AB","2021-11-25",332678,
"cases","AB","2021-11-26",332678,
"cases","AB","2021-11-27",335026,1
"cases","AB","2021-11-28",335026,
"cases","AB","2021-11-29",335026,
"cases","AB","2021-11-30",335026,
"cases","AB","2021-12-01",335026,
"cases","AB","2021-12-02",335026,
"cases","AB","2021-12-03",335026,
"cases","AB","2021-12-04",337221,1
"cases","AB","2021-12-05",337221,
"cases","AB","2021-12-06",337221,
"cases","AB","2021-12-07",337221,
"cases","AB","2021-12-08",337221,
"cases","AB","2021-12-09",337221,
"cases","AB","2021-12-10",337221,
"cases","AB","2021-12-11",339292,1
"cases","AB","2021-12-12",339292,
"cases","AB","2021-12-13",339292,
"cases","AB","2021-12-14",339292,
"cases","AB","2021-12-15",339292,
"cases","AB","2021-12-16",339292,
"cases","AB","2021-12-17",339292,
"cases","AB","2021-12-18",342555,1
"cases","AB","2021-12-19",342555,
"cases","AB","2021-12-20",342555,
"cases","AB","2021-12-21",342555,
"cases","AB","2021-12-22",342555,
"cases","AB","2021-12-23",342555,
"cases","AB","2021-12-24",342555,
"cases","AB","2021-12-25",352826,1
"cases","AB","2021-12-26",352826,
"cases","AB","2021-12-27",352826,
"cases","AB","2021-12-28",352826,
"cases","AB","2021-12-29",352826,
"cases","AB","2021-12-30",352826,
"cases","AB","2021-12-31",352826,
"cases","AB","2022-01-01",373506,1
"cases","AB","2022-01-02",373506,
"cases","AB","2022-01-03",373506,
"cases","AB","2022-01-04",373506,
"cases","AB","2022-01-05",373506,
"cases","AB","2022-01-06",373506,
"cases","AB","2022-01-07",373506,
"cases","AB","2022-01-08",406219,1
"cases","AB","2022-01-09",406219,
"cases","AB","2022-01-10",406219,
"cases","AB","2022-01-11",406219,
"cases","AB","2022-01-12",406219,
"cases","AB","2022-01-13",406219,
"cases","AB","2022-01-14",406219,
"cases","AB","2022-01-15",446423,1
"cases","AB","2022-01-16",446423,
"cases","AB","2022-01-17",446423,
"cases","AB","2022-01-18",446423,
"cases","AB","2022-01-19",446423,
"cases","AB","2022-01-20",446423,
"cases","AB","2022-01-21",446423,
"cases","AB","2022-01-22",471634,1
"cases","AB","2022-01-23",471634,
"cases","AB","2022-01-24",471634,
"cases","AB","2022-01-25",471634,
"cases","AB","2022-01-26",471634,
"cases","AB","2022-01-27",471634,
"cases","AB","2022-01-28",471634,
"cases","AB","2022-01-29",490567,1
"cases","AB","2022-01-30",490567,
"cases","AB","2022-01-31",490567,
"cases","AB","2022-02-01",490567,
"cases","AB","2022-02-02",490567,
"cases","AB","2022-02-03",490567,
"cases","AB","2022-02-04",490567,
"cases","AB","2022-02-05",505305,1
"cases","AB","2022-02-06",505305,
"cases","AB","2022-02-07",505305,
"cases","AB","2022-02-08",505305,
"cases","AB","2022-02-09",505305,
"cases","AB","2022-02-10",505305,
"cases","AB","2022-02-11",505305,
"cases","AB","2022-02-12",514577,1
"cases","AB","2022-02-13",514577,
"cases","AB","2022-02-14",514577,
"cases","AB","2022-02-15",514577,
"cases","AB","2022-02-16",514577,
"cases","AB","2022-02-17",514577,
"cases","AB","2022-02-18",514577,
"cases","AB","2022-02-19",520080,1
"cases","AB","2022-02-20",520080,
"cases","AB","2022-02-21",520080,
"cases","AB","2022-02-22",520080,
"cases","AB","2022-02-23",520080,
"cases","AB","2022-02-24",520080,
"cases","AB","2022-02-25",520080,
"cases","AB","2022-02-26",524210,1
"cases","AB","2022-02-27",524210,
"cases","AB","2022-02-28",524210,
"cases","AB","2022-03-01",524210,
"cases","AB","2022-03-02",524210,
"cases","AB","2022-03-03",524210,
"cases","AB","2022-03-04",524210,
"cases","AB","2022-03-05",527598,1
"cases","AB","2022-03-06",527598,
"cases","AB","2022-03-07",527598,
"cases","AB","2022-03-08",527598,
"cases","AB","2022-03-09",527598,
"cases","AB","2022-03-10",527598,
"cases","AB","2022-03-11",527598,
"cases","AB","2022-03-12",530842,1
"cases","AB","2022-03-13",530842,
"cases","AB","2022-03-14",530842,
"cases","AB","2022-03-15",530842,
