"name","region","sub_region_1","date","value"
"deaths","AB","4831","2023-09-30",5
"deaths","AB","4831","2023-10-07",9
"deaths","AB","4831","2023-10-14",10
"deaths","AB","4831","2023-10-21",11
"deaths","AB","4831","2023-10-28",13
"deaths","AB","4831","2023-11-04",19
"deaths","AB","4831","2023-11-11",17
"deaths","AB","4831","2023-11-18",16
"deaths","AB","4831","2023-11-25",20
"deaths","AB","4831","2023-12-02",26
"deaths","AB","4831","2023-12-09",28
"deaths","AB","4831","2023-12-16",30
"deaths","AB","4831","2024-01-06",32
"deaths","AB","4831","2024-01-13",35
"deaths","AB","4831",,31
"deaths","AB","4832","2023-09-30",11
"deaths","AB","4832","2023-10-07",16
"deaths","AB","4832","2023-10-14",23
"deaths","AB","4832","2023-10-21",32
"deaths","AB","4832","2023-10-28",42
"deaths","AB","4832","2023-11-04",59
"deaths","AB","4832","2023-11-11",65
"deaths","AB","4832","2023-11-18",76
"deaths","AB","4832","2023-11-25",80
"deaths","AB","4832","2023-12-02",82
"deaths","AB","4832","2023-12-09",94
"deaths","AB","4832","2023-12-16",95
"deaths","AB","4832","2024-01-06",121
"deaths","AB","4832","2024-01-13",125
"deaths","AB","4832",,115
"deaths","AB","4833","2023-09-30",2
"deaths","AB","4833","2023-10-07",3
"deaths","AB","4833","2023-10-14",5
"deaths","AB","4833","2023-10-21",14
"deaths","AB","4833","2023-10-28",15
"deaths","AB","4833","2023-11-04",22
"deaths","AB","4833","2023-11-11",25
"deaths","AB","4833","2023-11-18",32
"deaths","AB","4833","2023-11-25",37
"deaths","AB","4833","2023-12-02",40
"deaths","AB","4833","2023-12-09",47
"deaths","AB","4833","2023-12-16",48
"deaths","AB","4833","2024-01-06",64
"deaths","AB","4833","2024-01-13",68
"deaths","AB","4833",,57
"deaths","AB","4834","2023-09-30",18
"deaths","AB","4834","2023-10-07",25
"deaths","AB","4834","2023-10-14",34
"deaths","AB","4834","2023-10-21",41
"deaths","AB","4834","2023-10-28",45
"deaths","AB","4834","2023-11-04",58
"deaths","AB","4834","2023-11-11",68
"deaths","AB","4834","2023-11-18",73
"deaths","AB","4834","2023-11-25",82
"deaths","AB","4834","2023-12-02",95
"deaths","AB","4834","2023-12-09",110
"deaths","AB","4834","2023-12-16",121
"deaths","AB","4834","2024-01-06",148
"deaths","AB","4834","2024-01-13",152
"deaths","AB","4834",,139
"deaths","AB","4835","2023-09-30",4
"deaths","AB","4835","2023-10-07",4
"deaths","AB","4835","2023-10-14",6
"deaths","AB","4835","2023-10-21",10
"deaths","AB","4835","2023-10-28",13
"deaths","AB","4835","2023-11-04",17
"deaths","AB","4835","2023-11-11",18
"deaths","AB","4835","2023-11-18",23
"deaths","AB","4835","2023-11-25",26
"deaths","AB","4835","2023-12-02",27
"deaths","AB","4835","2023-12-09",27
"deaths","AB","4835","2023-12-16",29
"deaths","AB","4835","2024-01-06",38
"deaths","AB","4835","2024-01-13",40
"deaths","AB","4835",,36
"deaths","AB","9999","2023-09-30",0
"deaths","AB","9999","2023-10-07",0
"deaths","AB","9999","2023-10-14",0
"deaths","AB","9999","2023-10-21",0
"deaths","AB","9999","2023-10-28",0
"deaths","AB","9999","2023-11-04",0
"deaths","AB","9999","2023-11-11",0
"deaths","AB","9999","2023-11-18",0
"deaths","AB","9999","2023-11-25",0
"deaths","AB","9999","2023-12-02",0
"deaths","AB","9999","2023-12-09",0
"deaths","AB","9999","2023-12-16",0
"deaths","AB","9999","2024-01-06",0
"deaths","AB","9999","2024-01-13",0
"deaths","AB","9999",,0
