"name","region","sub_region_1","date","value","value_daily"
"cases","NB","1305","2020-11-22",137,0
"cases","NB","1306","2020-11-22",5,0
"cases","NB","1307","2020-11-22",4,0
"cases","NB","1301","2020-11-23",129,3
"cases","NB","1302","2020-11-23",79,11
"cases","NB","1303","2020-11-23",83,1
"cases","NB","1304","2020-11-23",8,0
"cases","NB","1305","2020-11-23",137,0
"cases","NB","1306","2020-11-23",5,0
"cases","NB","1307","2020-11-23",4,0
"cases","NB","1301","2020-11-24",131,2
"cases","NB","1302","2020-11-24",82,3
"cases","NB","1303","2020-11-24",83,0
"cases","NB","1304","2020-11-24",8,0
"cases","NB","1305","2020-11-24",137,0
"cases","NB","1306","2020-11-24",5,0
"cases","NB","1307","2020-11-24",4,0
"cases","NB","1301","2020-11-25",131,0
"cases","NB","1302","2020-11-25",84,2
"cases","NB","1303","2020-11-25",83,0
"cases","NB","1304","2020-11-25",8,0
"cases","NB","1305","2020-11-25",137,0
"cases","NB","1306","2020-11-25",6,1
"cases","NB","1307","2020-11-25",4,0
"cases","NB","1301","2020-11-26",132,1
"cases","NB","1302","2020-11-26",92,8
"cases","NB","1303","2020-11-26",86,3
"cases","NB","1304","2020-11-26",8,0
"cases","NB","1305","2020-11-26",137,0
"cases","NB","1306","2020-11-26",6,0
"cases","NB","1307","2020-11-26",4,0
"cases","NB","1301","2020-11-27",135,3
"cases","NB","1302","2020-11-27",99,7
"cases","NB","1303","2020-11-27",88,2
"cases","NB","1304","2020-11-27",8,0
"cases","NB","1305","2020-11-27",137,0
"cases","NB","1306","2020-11-27",6,0
"cases","NB","1307","2020-11-27",4,0
"cases","NB","1301","2020-11-28",135,0
"cases","NB","1302","2020-11-28",99,0
"cases","NB","1303","2020-11-28",92,4
"cases","NB","1304","2020-11-28",8,0
"cases","NB","1305","2020-11-28",137,0
"cases","NB","1306","2020-11-28",6,0
"cases","NB","1307","2020-11-28",4,0
"cases","NB","1301","2020-11-29",139,4
"cases","NB","1302","2020-11-29",108,9
"cases","NB","1303","2020-11-29",92,0
"cases","NB","1304","2020-11-29",8,0
"cases","NB","1305","2020-11-29",137,0
"cases","NB","1306","2020-11-29",7,1
"cases","NB","1307","2020-11-29",4,0
"cases","NB","1301","2020-11-30",141,2
"cases","NB","1302","2020-11-30",110,2
"cases","NB","1303","2020-11-30",93,1
"cases","NB","1304","2020-11-30",8,0
"cases","NB","1305","2020-11-30",137,0
"cases","NB","1306","2020-11-30",8,1
"cases","NB","1307","2020-11-30",4,0
"cases","NB","1301","2020-12-01",141,0
"cases","NB","1302","2020-12-01",114,4
"cases","NB","1303","2020-12-01",96,3
"cases","NB","1304","2020-12-01",8,0
"cases","NB","1305","2020-12-01",137,0
"cases","NB","1306","2020-12-01",8,0
"cases","NB","1307","2020-12-01",4,0
"cases","NB","1301","2020-12-02",142,1
"cases","NB","1302","2020-12-02",115,1
"cases","NB","1303","2020-12-02",97,1
"cases","NB","1304","2020-12-02",9,1
"cases","NB","1305","2020-12-02",137,0
"cases","NB","1306","2020-12-02",10,2
"cases","NB","1307","2020-12-02",4,0
"cases","NB","1301","2020-12-03",143,1
"cases","NB","1302","2020-12-03",118,3
"cases","NB","1303","2020-12-03",99,2
"cases","NB","1304","2020-12-03",9,0
"cases","NB","1305","2020-12-03",137,0
"cases","NB","1306","2020-12-03",10,0
"cases","NB","1307","2020-12-03",4,0
"cases","NB","1301","2020-12-04",144,1
"cases","NB","1302","2020-12-04",120,2
"cases","NB","1303","2020-12-04",100,1
"cases","NB","1304","2020-12-04",13,4
"cases","NB","1305","2020-12-04",137,0
"cases","NB","1306","2020-12-04",10,0
"cases","NB","1307","2020-12-04",4,0
"cases","NB","1301","2020-12-05",144,0
"cases","NB","1302","2020-12-05",121,1
"cases","NB","1303","2020-12-05",100,0
"cases","NB","1304","2020-12-05",14,1
"cases","NB","1305","2020-12-05",137,0
"cases","NB","1306","2020-12-05",10,0
"cases","NB","1307","2020-12-05",4,0
"cases","NB","1301","2020-12-06",145,1
"cases","NB","1302","2020-12-06",123,2
"cases","NB","1303","2020-12-06",100,0
"cases","NB","1304","2020-12-06",15,1
"cases","NB","1305","2020-12-06",137,0
"cases","NB","1306","2020-12-06",10,0
"cases","NB","1307","2020-12-06",4,0
"cases","NB","1301","2020-12-07",145,0
"cases","NB","1302","2020-12-07",123,0
"cases","NB","1303","2020-12-07",101,1
"cases","NB","1304","2020-12-07",16,1
"cases","NB","1305","2020-12-07",137,0
"cases","NB","1306","2020-12-07",10,0
"cases","NB","1307","2020-12-07",4,0
"cases","NB","1301","2020-12-08",145,0
"cases","NB","1302","2020-12-08",124,1
"cases","NB","1303","2020-12-08",105,4
"cases","NB","1304","2020-12-08",16,0
"cases","NB","1305","2020-12-08",137,0
"cases","NB","1306","2020-12-08",10,0
"cases","NB","1307","2020-12-08",4,0
"cases","NB","1301","2020-12-09",145,0
"cases","NB","1302","2020-12-09",125,1
"cases","NB","1303","2020-12-09",105,0
"cases","NB","1304","2020-12-09",16,0
"cases","NB","1305","2020-12-09",137,0
"cases","NB","1306","2020-12-09",10,0
"cases","NB","1307","2020-12-09",4,0
"cases","NB","1301","2020-12-10",145,0
"cases","NB","1302","2020-12-10",126,1
"cases","NB","1303","2020-12-10",105,0
"cases","NB","1304","2020-12-10",19,3
"cases","NB","1305","2020-12-10",137,0
"cases","NB","1306","2020-12-10",10,0
"cases","NB","1307","2020-12-10",4,0
"cases","NB","1301","2020-12-11",145,0
"cases","NB","1302","2020-12-11",126,0
"cases","NB","1303","2020-12-11",106,1
"cases","NB","1304","2020-12-11",25,6
"cases","NB","1305","2020-12-11",137,0
"cases","NB","1306","2020-12-11",11,1
"cases","NB","1307","2020-12-11",4,0
"cases","NB","1301","2020-12-12",145,0
"cases","NB","1302","2020-12-12",127,1
"cases","NB","1303","2020-12-12",106,0
"cases","NB","1304","2020-12-12",25,0
"cases","NB","1305","2020-12-12",137,0
"cases","NB","1306","2020-12-12",11,0
"cases","NB","1307","2020-12-12",4,0
"cases","NB","1301","2020-12-13",145,0
"cases","NB","1302","2020-12-13",127,0
"cases","NB","1303","2020-12-13",108,2
"cases","NB","1304","2020-12-13",25,0
"cases","NB","1305","2020-12-13",137,0
"cases","NB","1306","2020-12-13",11,0
"cases","NB","1307","2020-12-13",4,0
"cases","NB","1301","2020-12-14",146,1
"cases","NB","1302","2020-12-14",127,0
"cases","NB","1303","2020-12-14",108,0
"cases","NB","1304","2020-12-14",25,0
"cases","NB","1305","2020-12-14",137,0
"cases","NB","1306","2020-12-14",11,0
"cases","NB","1307","2020-12-14",4,0
"cases","NB","1301","2020-12-15",146,0
"cases","NB","1302","2020-12-15",127,0
"cases","NB","1303","2020-12-15",108,0
"cases","NB","1304","2020-12-15",26,1
"cases","NB","1305","2020-12-15",137,0
"cases","NB","1306","2020-12-15",11,0
"cases","NB","1307","2020-12-15",4,0
"cases","NB","1301","2020-12-16",147,1
"cases","NB","1302","2020-12-16",127,0
"cases","NB","1303","2020-12-16",113,5
"cases","NB","1304","2020-12-16",28,2
"cases","NB","1305","2020-12-16",137,0
"cases","NB","1306","2020-12-16",11,0
"cases","NB","1307","2020-12-16",4,0
"cases","NB","1301","2020-12-17",149,2
"cases","NB","1302","2020-12-17",128,1
"cases","NB","1303","2020-12-17",113,0
"cases","NB","1304","2020-12-17",31,3
"cases","NB","1305","2020-12-17",137,0
"cases","NB","1306","2020-12-17",11,0
"cases","NB","1307","2020-12-17",4,0
"cases","NB","1301","2020-12-18",149,0
"cases","NB","1302","2020-12-18",128,0
"cases","NB","1303","2020-12-18",113,0
"cases","NB","1304","2020-12-18",31,0
"cases","NB","1305","2020-12-18",137,0
"cases","NB","1306","2020-12-18",11,0
"cases","NB","1307","2020-12-18",4,0
"cases","NB","1301","2020-12-19",149,0
"cases","NB","1302","2020-12-19",128,0
"cases","NB","1303","2020-12-19",113,0
"cases","NB","1304","2020-12-19",32,1
"cases","NB","1305","2020-12-19",137,0
"cases","NB","1306","2020-12-19",11,0
"cases","NB","1307","2020-12-19",4,0
"cases","NB","1301","2020-12-20",149,0
"cases","NB","1302","2020-12-20",128,0
"cases","NB","1303","2020-12-20",113,0
"cases","NB","1304","2020-12-20",32,0
"cases","NB","1305","2020-12-20",137,0
"cases","NB","1306","2020-12-20",11,0
"cases","NB","1307","2020-12-20",4,0
"cases","NB","1301","2020-12-21",149,0
"cases","NB","1302","2020-12-21",128,0
"cases","NB","1303","2020-12-21",116,3
"cases","NB","1304","2020-12-21",33,1
"cases","NB","1305","2020-12-21",137,0
"cases","NB","1306","2020-12-21",11,0
"cases","NB","1307","2020-12-21",4,0
"cases","NB","1301","2020-12-22",151,2
"cases","NB","1302","2020-12-22",128,0
"cases","NB","1303","2020-12-22",116,0
"cases","NB","1304","2020-12-22",33,0
"cases","NB","1305","2020-12-22",137,0
"cases","NB","1306","2020-12-22",11,0
"cases","NB","1307","2020-12-22",4,0
"cases","NB","1301","2020-12-23",151,0
"cases","NB","1302","2020-12-23",128,0
"cases","NB","1303","2020-12-23",118,2
"cases","NB","1304","2020-12-23",33,0
"cases","NB","1305","2020-12-23",138,1
"cases","NB","1306","2020-12-23",12,1
"cases","NB","1307","2020-12-23",5,1
"cases","NB","1301","2020-12-24",152,1
"cases","NB","1302","2020-12-24",128,0
"cases","NB","1303","2020-12-24",118,0
"cases","NB","1304","2020-12-24",33,0
"cases","NB","1305","2020-12-24",138,0
"cases","NB","1306","2020-12-24",13,1
"cases","NB","1307","2020-12-24",5,0
"cases","NB","1301","2020-12-25",152,0
"cases","NB","1302","2020-12-25",129,1
"cases","NB","1303","2020-12-25",118,0
"cases","NB","1304","2020-12-25",33,0
"cases","NB","1305","2020-12-25",138,0
"cases","NB","1306","2020-12-25",13,0
"cases","NB","1307","2020-12-25",5,0
"cases","NB","1301","2020-12-26",153,1
"cases","NB","1302","2020-12-26",129,0
"cases","NB","1303","2020-12-26",118,0
"cases","NB","1304","2020-12-26",33,0
"cases","NB","1305","2020-12-26",138,0
"cases","NB","1306","2020-12-26",13,0
"cases","NB","1307","2020-12-26",6,1
"cases","NB","1301","2020-12-27",155,2
"cases","NB","1302","2020-12-27",129,0
"cases","NB","1303","2020-12-27",118,0
"cases","NB","1304","2020-12-27",33,0
"cases","NB","1305","2020-12-27",138,0
"cases","NB","1306","2020-12-27",13,0
"cases","NB","1307","2020-12-27",6,0
"cases","NB","1301","2020-12-28",155,0
"cases","NB","1302","2020-12-28",129,0
"cases","NB","1303","2020-12-28",119,1
"cases","NB","1304","2020-12-28",33,0
"cases","NB","1305","2020-12-28",138,0
"cases","NB","1306","2020-12-28",13,0
"cases","NB","1307","2020-12-28",6,0
"cases","NB","1301","2020-12-29",155,0
"cases","NB","1302","2020-12-29",129,0
"cases","NB","1303","2020-12-29",119,0
"cases","NB","1304","2020-12-29",34,1
"cases","NB","1305","2020-12-29",138,0
"cases","NB","1306","2020-12-29",14,1
"cases","NB","1307","2020-12-29",6,0
"cases","NB","1301","2020-12-30",155,0
"cases","NB","1302","2020-12-30",129,0
"cases","NB","1303","2020-12-30",120,1
"cases","NB","1304","2020-12-30",34,0
"cases","NB","1305","2020-12-30",138,0
"cases","NB","1306","2020-12-30",14,0
"cases","NB","1307","2020-12-30",6,0
"cases","NB","1301","2020-12-31",155,0
"cases","NB","1302","2020-12-31",129,0
"cases","NB","1303","2020-12-31",123,3
"cases","NB","1304","2020-12-31",34,0
"cases","NB","1305","2020-12-31",138,0
"cases","NB","1306","2020-12-31",14,0
"cases","NB","1307","2020-12-31",6,0
"cases","NB","1301","2021-01-01",155,0
"cases","NB","1302","2021-01-01",129,0
"cases","NB","1303","2021-01-01",125,2
"cases","NB","1304","2021-01-01",34,0
"cases","NB","1305","2021-01-01",138,0
"cases","NB","1306","2021-01-01",14,0
"cases","NB","1307","2021-01-01",6,0
"cases","NB","1301","2021-01-02",155,0
"cases","NB","1302","2021-01-02",129,0
"cases","NB","1303","2021-01-02",135,10
"cases","NB","1304","2021-01-02",34,0
"cases","NB","1305","2021-01-02",138,0
"cases","NB","1306","2021-01-02",14,0
"cases","NB","1307","2021-01-02",6,0
"cases","NB","1301","2021-01-03",161,6
"cases","NB","1302","2021-01-03",129,0
"cases","NB","1303","2021-01-03",135,0
"cases","NB","1304","2021-01-03",34,0
"cases","NB","1305","2021-01-03",139,1
"cases","NB","1306","2021-01-03",14,0
"cases","NB","1307","2021-01-03",6,0
"cases","NB","1301","2021-01-04",173,12
"cases","NB","1302","2021-01-04",129,0
"cases","NB","1303","2021-01-04",138,3
"cases","NB","1304","2021-01-04",34,0
"cases","NB","1305","2021-01-04",141,2
"cases","NB","1306","2021-01-04",14,0
"cases","NB","1307","2021-01-04",6,0
"cases","NB","1301","2021-01-05",182,9
"cases","NB","1302","2021-01-05",132,3
"cases","NB","1303","2021-01-05",149,11
"cases","NB","1304","2021-01-05",36,2
"cases","NB","1305","2021-01-05",143,2
"cases","NB","1306","2021-01-05",14,0
"cases","NB","1307","2021-01-05",6,0
"cases","NB","1301","2021-01-06",188,6
"cases","NB","1302","2021-01-06",150,18
"cases","NB","1303","2021-01-06",152,3
"cases","NB","1304","2021-01-06",37,1
"cases","NB","1305","2021-01-06",146,3
"cases","NB","1306","2021-01-06",14,0
"cases","NB","1307","2021-01-06",6,0
"cases","NB","1301","2021-01-07",194,6
"cases","NB","1302","2021-01-07",152,2
"cases","NB","1303","2021-01-07",159,7
"cases","NB","1304","2021-01-07",41,4
"cases","NB","1305","2021-01-07",151,5
"cases","NB","1306","2021-01-07",14,0
"cases","NB","1307","2021-01-07",6,0
"cases","NB","1301","2021-01-08",194,0
"cases","NB","1302","2021-01-08",160,8
"cases","NB","1303","2021-01-08",166,7
"cases","NB","1304","2021-01-08",43,2
"cases","NB","1305","2021-01-08",152,1
"cases","NB","1306","2021-01-08",14,0
"cases","NB","1307","2021-01-08",6,0
"cases","NB","1301","2021-01-09",200,6
"cases","NB","1302","2021-01-09",163,3
"cases","NB","1303","2021-01-09",174,8
"cases","NB","1304","2021-01-09",50,7
"cases","NB","1305","2021-01-09",158,6
"cases","NB","1306","2021-01-09",14,0
"cases","NB","1307","2021-01-09",6,0
"cases","NB","1301","2021-01-10",200,0
"cases","NB","1302","2021-01-10",167,4
"cases","NB","1303","2021-01-10",179,5
"cases","NB","1304","2021-01-10",53,3
"cases","NB","1305","2021-01-10",159,1
"cases","NB","1306","2021-01-10",15,1
"cases","NB","1307","2021-01-10",6,0
"cases","NB","1301","2021-01-11",204,4
"cases","NB","1302","2021-01-11",167,0
"cases","NB","1303","2021-01-11",186,7
"cases","NB","1304","2021-01-11",59,6
"cases","NB","1305","2021-01-11",163,4
"cases","NB","1306","2021-01-11",15,0
"cases","NB","1307","2021-01-11",6,0
"cases","NB","1301","2021-01-12",208,4
"cases","NB","1302","2021-01-12",171,4
"cases","NB","1303","2021-01-12",190,4
"cases","NB","1304","2021-01-12",63,4
"cases","NB","1305","2021-01-12",164,1
"cases","NB","1306","2021-01-12",15,0
"cases","NB","1307","2021-01-12",6,0
"cases","NB","1301","2021-01-13",209,1
"cases","NB","1302","2021-01-13",176,5
"cases","NB","1303","2021-01-13",193,3
"cases","NB","1304","2021-01-13",71,8
"cases","NB","1305","2021-01-13",165,1
"cases","NB","1306","2021-01-13",16,1
"cases","NB","1307","2021-01-13",6,0
"cases","NB","1301","2021-01-14",216,7
"cases","NB","1302","2021-01-14",178,2
"cases","NB","1303","2021-01-14",197,4
"cases","NB","1304","2021-01-14",76,5
"cases","NB","1305","2021-01-14",169,4
"cases","NB","1306","2021-01-14",17,1
"cases","NB","1307","2021-01-14",6,0
"cases","NB","1301","2021-01-15",220,4
"cases","NB","1302","2021-01-15",183,5
"cases","NB","1303","2021-01-15",202,5
"cases","NB","1304","2021-01-15",82,6
"cases","NB","1305","2021-01-15",173,4
"cases","NB","1306","2021-01-15",18,1
"cases","NB","1307","2021-01-15",6,0
"cases","NB","1301","2021-01-16",227,7
"cases","NB","1302","2021-01-16",187,4
"cases","NB","1303","2021-01-16",206,4
"cases","NB","1304","2021-01-16",89,7
"cases","NB","1305","2021-01-16",176,3
"cases","NB","1306","2021-01-16",20,2
"cases","NB","1307","2021-01-16",6,0
"cases","NB","1301","2021-01-17",232,5
"cases","NB","1302","2021-01-17",191,4
"cases","NB","1303","2021-01-17",208,2
"cases","NB","1304","2021-01-17",113,24
"cases","NB","1305","2021-01-17",176,0
"cases","NB","1306","2021-01-17",21,1
"cases","NB","1307","2021-01-17",6,0
"cases","NB","1301","2021-01-18",239,7
"cases","NB","1302","2021-01-18",200,9
"cases","NB","1303","2021-01-18",215,7
"cases","NB","1304","2021-01-18",115,2
"cases","NB","1305","2021-01-18",176,0
"cases","NB","1306","2021-01-18",22,1
"cases","NB","1307","2021-01-18",6,0
"cases","NB","1301","2021-01-19",243,4
"cases","NB","1302","2021-01-19",203,3
"cases","NB","1303","2021-01-19",216,1
"cases","NB","1304","2021-01-19",136,21
"cases","NB","1305","2021-01-19",177,1
"cases","NB","1306","2021-01-19",23,1
"cases","NB","1307","2021-01-19",6,0
"cases","NB","1301","2021-01-20",249,6
"cases","NB","1302","2021-01-20",205,2
"cases","NB","1303","2021-01-20",217,1
"cases","NB","1304","2021-01-20",147,11
"cases","NB","1305","2021-01-20",178,1
"cases","NB","1306","2021-01-20",23,0
"cases","NB","1307","2021-01-20",6,0
"cases","NB","1301","2021-01-21",254,5
"cases","NB","1302","2021-01-21",208,3
"cases","NB","1303","2021-01-21",220,3
"cases","NB","1304","2021-01-21",166,19
"cases","NB","1305","2021-01-21",180,2
"cases","NB","1306","2021-01-21",23,0
"cases","NB","1307","2021-01-21",6,0
"cases","NB","1301","2021-01-22",262,8
"cases","NB","1302","2021-01-22",209,1
"cases","NB","1303","2021-01-22",221,1
"cases","NB","1304","2021-01-22",185,19
"cases","NB","1305","2021-01-22",180,0
"cases","NB","1306","2021-01-22",23,0
"cases","NB","1307","2021-01-22",7,1
"cases","NB","1301","2021-01-23",267,5
"cases","NB","1302","2021-01-23",210,1
"cases","NB","1303","2021-01-23",221,0
"cases","NB","1304","2021-01-23",195,10
"cases","NB","1305","2021-01-23",181,1
"cases","NB","1306","2021-01-23",23,0
"cases","NB","1307","2021-01-23",7,0
"cases","NB","1301","2021-01-24",277,10
"cases","NB","1302","2021-01-24",210,0
"cases","NB","1303","2021-01-24",221,0
"cases","NB","1304","2021-01-24",204,9
"cases","NB","1305","2021-01-24",181,0
"cases","NB","1306","2021-01-24",23,0
"cases","NB","1307","2021-01-24",8,1
"cases","NB","1301","2021-01-25",281,4
"cases","NB","1302","2021-01-25",211,1
"cases","NB","1303","2021-01-25",224,3
"cases","NB","1304","2021-01-25",223,19
"cases","NB","1305","2021-01-25",181,0
"cases","NB","1306","2021-01-25",23,0
"cases","NB","1307","2021-01-25",8,0
"cases","NB","1301","2021-01-26",282,1
"cases","NB","1302","2021-01-26",214,3
"cases","NB","1303","2021-01-26",224,0
"cases","NB","1304","2021-01-26",228,5
"cases","NB","1305","2021-01-26",182,1
"cases","NB","1306","2021-01-26",23,0
"cases","NB","1307","2021-01-26",8,0
"cases","NB","1301","2021-01-27",284,2
"cases","NB","1302","2021-01-27",215,1
"cases","NB","1303","2021-01-27",229,5
"cases","NB","1304","2021-01-27",234,6
"cases","NB","1305","2021-01-27",182,0
"cases","NB","1306","2021-01-27",23,0
"cases","NB","1307","2021-01-27",8,0
"cases","NB","1301","2021-01-28",295,11
"cases","NB","1302","2021-01-28",217,2
"cases","NB","1303","2021-01-28",229,0
"cases","NB","1304","2021-01-28",248,14
"cases","NB","1305","2021-01-28",182,0
"cases","NB","1306","2021-01-28",23,0
"cases","NB","1307","2021-01-28",8,0
"cases","NB","1301","2021-01-29",299,4
"cases","NB","1302","2021-01-29",217,0
"cases","NB","1303","2021-01-29",231,2
"cases","NB","1304","2021-01-29",257,9
"cases","NB","1305","2021-01-29",182,0
"cases","NB","1306","2021-01-29",24,1
"cases","NB","1307","2021-01-29",8,0
"cases","NB","1301","2021-01-30",303,4
"cases","NB","1302","2021-01-30",217,0
"cases","NB","1303","2021-01-30",232,1
"cases","NB","1304","2021-01-30",264,7
"cases","NB","1305","2021-01-30",182,0
"cases","NB","1306","2021-01-30",24,0
"cases","NB","1307","2021-01-30",8,0
"cases","NB","1301","2021-01-31",312,9
"cases","NB","1302","2021-01-31",217,0
"cases","NB","1303","2021-01-31",232,0
"cases","NB","1304","2021-01-31",280,16
"cases","NB","1305","2021-01-31",182,0
"cases","NB","1306","2021-01-31",24,0
"cases","NB","1307","2021-01-31",8,0
"cases","NB","1301","2021-02-01",315,3
"cases","NB","1302","2021-02-01",217,0
"cases","NB","1303","2021-02-01",232,0
"cases","NB","1304","2021-02-01",285,5
"cases","NB","1305","2021-02-01",182,0
"cases","NB","1306","2021-02-01",24,0
"cases","NB","1307","2021-02-01",8,0
"cases","NB","1301","2021-02-02",316,1
"cases","NB","1302","2021-02-02",217,0
"cases","NB","1303","2021-02-02",232,0
"cases","NB","1304","2021-02-02",309,24
"cases","NB","1305","2021-02-02",182,0
"cases","NB","1306","2021-02-02",24,0
"cases","NB","1307","2021-02-02",8,0
"cases","NB","1301","2021-02-03",320,4
"cases","NB","1302","2021-02-03",217,0
"cases","NB","1303","2021-02-03",233,1
"cases","NB","1304","2021-02-03",318,9
"cases","NB","1305","2021-02-03",182,0
"cases","NB","1306","2021-02-03",24,0
"cases","NB","1307","2021-02-03",8,0
"cases","NB","1301","2021-02-04",325,5
"cases","NB","1302","2021-02-04",217,0
"cases","NB","1303","2021-02-04",234,1
"cases","NB","1304","2021-02-04",327,9
"cases","NB","1305","2021-02-04",182,0
"cases","NB","1306","2021-02-04",25,1
"cases","NB","1307","2021-02-04",8,0
"cases","NB","1301","2021-02-05",326,1
"cases","NB","1302","2021-02-05",217,0
"cases","NB","1303","2021-02-05",235,1
"cases","NB","1304","2021-02-05",332,5
"cases","NB","1305","2021-02-05",182,0
"cases","NB","1306","2021-02-05",25,0
"cases","NB","1307","2021-02-05",8,0
"cases","NB","1301","2021-02-06",326,0
"cases","NB","1302","2021-02-06",217,0
"cases","NB","1303","2021-02-06",236,1
"cases","NB","1304","2021-02-06",342,10
"cases","NB","1305","2021-02-06",182,0
"cases","NB","1306","2021-02-06",26,1
"cases","NB","1307","2021-02-06",8,0
"cases","NB","1301","2021-02-07",327,1
"cases","NB","1302","2021-02-07",217,0
"cases","NB","1303","2021-02-07",237,1
"cases","NB","1304","2021-02-07",347,5
"cases","NB","1305","2021-02-07",182,0
"cases","NB","1306","2021-02-07",26,0
"cases","NB","1307","2021-02-07",8,0
"cases","NB","1301","2021-02-08",327,0
"cases","NB","1302","2021-02-08",217,0
"cases","NB","1303","2021-02-08",237,0
"cases","NB","1304","2021-02-08",349,2
"cases","NB","1305","2021-02-08",182,0
"cases","NB","1306","2021-02-08",26,0
"cases","NB","1307","2021-02-08",8,0
"cases","NB","1301","2021-02-09",329,2
"cases","NB","1302","2021-02-09",220,3
"cases","NB","1303","2021-02-09",237,0
"cases","NB","1304","2021-02-09",359,10
"cases","NB","1305","2021-02-09",182,0
"cases","NB","1306","2021-02-09",26,0
"cases","NB","1307","2021-02-09",8,0
"cases","NB","1301","2021-02-10",329,0
"cases","NB","1302","2021-02-10",221,1
"cases","NB","1303","2021-02-10",237,0
"cases","NB","1304","2021-02-10",371,12
"cases","NB","1305","2021-02-10",182,0
"cases","NB","1306","2021-02-10",26,0
"cases","NB","1307","2021-02-10",8,0
"cases","NB","1301","2021-02-11",330,1
"cases","NB","1302","2021-02-11",221,0
"cases","NB","1303","2021-02-11",237,0
"cases","NB","1304","2021-02-11",372,1
"cases","NB","1305","2021-02-11",182,0
"cases","NB","1306","2021-02-11",26,0
"cases","NB","1307","2021-02-11",8,0
"cases","NB","1301","2021-02-12",330,0
"cases","NB","1302","2021-02-12",221,0
"cases","NB","1303","2021-02-12",237,0
"cases","NB","1304","2021-02-12",376,4
"cases","NB","1305","2021-02-12",182,0
"cases","NB","1306","2021-02-12",27,1
"cases","NB","1307","2021-02-12",8,0
"cases","NB","1301","2021-02-13",331,1
"cases","NB","1302","2021-02-13",221,0
"cases","NB","1303","2021-02-13",237,0
"cases","NB","1304","2021-02-13",391,15
"cases","NB","1305","2021-02-13",182,0
"cases","NB","1306","2021-02-13",27,0
"cases","NB","1307","2021-02-13",8,0
"cases","NB","1301","2021-02-14",331,0
"cases","NB","1302","2021-02-14",221,0
"cases","NB","1303","2021-02-14",237,0
"cases","NB","1304","2021-02-14",393,2
"cases","NB","1305","2021-02-14",182,0
"cases","NB","1306","2021-02-14",27,0
"cases","NB","1307","2021-02-14",8,0
"cases","NB","1301","2021-02-15",331,0
"cases","NB","1302","2021-02-15",221,0
"cases","NB","1303","2021-02-15",237,0
"cases","NB","1304","2021-02-15",394,1
"cases","NB","1305","2021-02-15",182,0
"cases","NB","1306","2021-02-15",27,0
"cases","NB","1307","2021-02-15",8,0
"cases","NB","1301","2021-02-16",332,1
"cases","NB","1302","2021-02-16",221,0
"cases","NB","1303","2021-02-16",237,0
"cases","NB","1304","2021-02-16",396,2
"cases","NB","1305","2021-02-16",182,0
"cases","NB","1306","2021-02-16",27,0
"cases","NB","1307","2021-02-16",8,0
"cases","NB","1301","2021-02-17",332,0
"cases","NB","1302","2021-02-17",222,1
"cases","NB","1303","2021-02-17",237,0
"cases","NB","1304","2021-02-17",398,2
"cases","NB","1305","2021-02-17",182,0
"cases","NB","1306","2021-02-17",27,0
"cases","NB","1307","2021-02-17",8,0
"cases","NB","1301","2021-02-18",332,0
"cases","NB","1302","2021-02-18",222,0
"cases","NB","1303","2021-02-18",237,0
"cases","NB","1304","2021-02-18",402,4
"cases","NB","1305","2021-02-18",182,0
"cases","NB","1306","2021-02-18",27,0
"cases","NB","1307","2021-02-18",8,0
"cases","NB","1301","2021-02-19",332,0
"cases","NB","1302","2021-02-19",222,0
"cases","NB","1303","2021-02-19",237,0
"cases","NB","1304","2021-02-19",407,5
"cases","NB","1305","2021-02-19",182,0
"cases","NB","1306","2021-02-19",27,0
"cases","NB","1307","2021-02-19",9,1
"cases","NB","1301","2021-02-20",332,0
"cases","NB","1302","2021-02-20",222,0
"cases","NB","1303","2021-02-20",237,0
"cases","NB","1304","2021-02-20",410,3
"cases","NB","1305","2021-02-20",182,0
"cases","NB","1306","2021-02-20",27,0
"cases","NB","1307","2021-02-20",9,0
"cases","NB","1301","2021-02-21",333,1
"cases","NB","1302","2021-02-21",222,0
"cases","NB","1303","2021-02-21",237,0
"cases","NB","1304","2021-02-21",413,3
"cases","NB","1305","2021-02-21",182,0
"cases","NB","1306","2021-02-21",27,0
"cases","NB","1307","2021-02-21",9,0
"cases","NB","1301","2021-02-22",333,0
"cases","NB","1302","2021-02-22",222,0
"cases","NB","1303","2021-02-22",237,0
"cases","NB","1304","2021-02-22",414,1
"cases","NB","1305","2021-02-22",182,0
"cases","NB","1306","2021-02-22",27,0
"cases","NB","1307","2021-02-22",9,0
"cases","NB","1301","2021-02-23",333,0
"cases","NB","1302","2021-02-23",222,0
"cases","NB","1303","2021-02-23",237,0
"cases","NB","1304","2021-02-23",414,0
"cases","NB","1305","2021-02-23",182,0
"cases","NB","1306","2021-02-23",27,0
"cases","NB","1307","2021-02-23",9,0
"cases","NB","1301","2021-02-24",334,1
"cases","NB","1302","2021-02-24",222,0
"cases","NB","1303","2021-02-24",237,0
"cases","NB","1304","2021-02-24",415,1
"cases","NB","1305","2021-02-24",182,0
"cases","NB","1306","2021-02-24",27,0
"cases","NB","1307","2021-02-24",9,0
"cases","NB","1301","2021-02-25",334,0
"cases","NB","1302","2021-02-25",222,0
"cases","NB","1303","2021-02-25",237,0
"cases","NB","1304","2021-02-25",416,1
