"name","region","date","value"
"icu","NL","2022-03-15",6
"icu","NL","2022-03-16",5
"icu","NL","2022-03-17",5
"icu","NL","2022-03-18",3
"icu","NL","2022-03-19",3
"icu","NL","2022-03-20",3
"icu","NL","2022-03-21",3
"icu","NL","2022-03-22",3
"icu","NL","2022-03-23",3
"icu","NL","2022-03-24",3
"icu","NL","2022-03-25",6
"icu","NL","2022-03-26",6
"icu","NL","2022-03-27",6
"icu","NL","2022-03-28",7
"icu","NL","2022-03-29",7
"icu","NL","2022-03-30",11
"icu","NL","2022-03-31",11
"icu","NL","2022-04-01",11
"icu","NL","2022-04-02",11
"icu","NL","2022-04-03",11
"icu","NL","2022-04-04",9
"icu","NL","2022-04-05",9
"icu","NL","2022-04-06",9
"icu","NL","2022-04-07",9
"icu","NL","2022-04-08",5
"icu","NL","2022-04-09",5
"icu","NL","2022-04-10",5
"icu","NL","2022-04-11",7
"icu","NL","2022-04-12",7
"icu","NL","2022-04-13",6
"icu","NL","2022-04-14",6
"icu","NL","2022-04-15",6
"icu","NL","2022-04-16",6
"icu","NL","2022-04-17",6
"icu","NL","2022-04-18",6
"icu","NL","2022-04-19",6
"icu","NL","2022-04-20",7
"icu","NL","2022-04-21",7
"icu","NL","2022-04-22",7
"icu","NL","2022-04-23",7
"icu","NL","2022-04-24",7
"icu","NL","2022-04-25",5
"icu","NL","2022-04-26",5
"icu","NL","2022-04-27",5
"icu","NL","2022-04-28",5
"icu","NL","2022-04-29",4
"icu","NL","2022-04-30",4
"icu","NL","2022-05-01",4
"icu","NL","2022-05-02",3
"icu","NL","2022-05-03",3
"icu","NL","2022-05-04",5
"icu","NL","2022-05-05",5
"icu","NL","2022-05-06",5
"icu","NL","2022-05-07",5
"icu","NL","2022-05-08",5
"icu","NL","2022-05-09",4
"icu","NL","2022-05-10",4
"icu","NL","2022-05-11",1
"icu","NL","2022-05-12",1
"icu","NL","2022-05-13",1
"icu","NL","2022-05-14",1
"icu","NL","2022-05-15",1
"icu","NL","2022-05-16",1
"icu","NL","2022-05-17",1
"icu","NL","2022-05-18",2
"icu","NL","2022-05-19",2
"icu","NL","2022-05-20",2
"icu","NL","2022-05-21",2
"icu","NL","2022-05-22",2
"icu","NL","2022-05-23",2
"icu","NL","2022-05-24",2
"icu","NL","2022-05-25",2
"icu","NL","2022-05-26",2
"icu","NL","2022-05-27",2
"icu","NL","2022-05-28",2
"icu","NL","2022-05-29",2
"icu","NL","2022-05-30",2
"icu","NL","2022-05-31",2
"icu","NL","2022-06-01",2
"icu","NL","2022-06-02",2
"icu","NL","2022-06-03",2
"icu","NL","2022-06-04",2
"icu","NL","2022-06-05",2
"icu","NL","2022-06-06",2
"icu","NL","2022-06-07",2
"icu","NL","2022-06-08",2
"icu","NL","2022-06-09",2
"icu","NL","2022-06-10",2
"icu","NL","2022-06-11",2
"icu","NL","2022-06-12",2
"icu","NL","2022-06-13",2
"icu","NL","2022-06-14",2
"icu","NL","2022-06-15",4
"icu","NL","2022-06-16",4
"icu","NL","2022-06-17",4
"icu","NL","2022-06-18",4
"icu","NL","2022-06-19",4
"icu","NL","2022-06-20",4
"icu","NL","2022-06-21",4
"icu","NL","2022-06-22",3
"icu","NL","2022-06-23",3
"icu","NL","2022-06-24",3
"icu","NL","2022-06-25",3
"icu","NL","2022-06-26",3
"icu","NL","2022-06-27",3
"icu","NL","2022-06-28",3
"icu","NL","2022-06-29",2
"icu","NL","2022-06-30",2
"icu","NL","2022-07-01",2
"icu","NL","2022-07-02",2
"icu","NL","2022-07-03",2
"icu","NL","2022-07-04",2
"icu","NL","2022-07-05",2
"icu","NL","2022-07-06",1
"icu","NL","2022-07-07",1
"icu","NL","2022-07-08",1
"icu","NL","2022-07-09",1
"icu","NL","2022-07-10",1
"icu","NL","2022-07-11",1
"icu","NL","2022-07-12",1
"icu","NL","2022-07-13",0
"icu","NL","2022-07-14",0
"icu","NL","2022-07-15",0
"icu","NL","2022-07-16",0
"icu","NL","2022-07-17",0
"icu","NL","2022-07-18",0
"icu","NL","2022-07-19",0
"icu","NL","2022-07-20",3
"icu","NL","2022-07-21",3
"icu","NL","2022-07-22",3
"icu","NL","2022-07-23",3
"icu","NL","2022-07-24",3
"icu","NL","2022-07-25",3
"icu","NL","2022-07-26",3
"icu","NL","2022-07-27",1
"icu","NL","2022-07-28",1
"icu","NL","2022-07-29",1
"icu","NL","2022-07-30",1
"icu","NL","2022-07-31",1
"icu","NL","2022-08-01",1
"icu","NL","2022-08-02",1
"icu","NL","2022-08-03",2
"icu","NL","2022-08-04",2
"icu","NL","2022-08-05",2
"icu","NL","2022-08-06",2
"icu","NL","2022-08-07",2
"icu","NL","2022-08-08",2
"icu","NL","2022-08-09",2
"icu","NL","2022-08-10",2
"icu","NL","2022-08-11",2
"icu","NL","2022-08-12",2
"icu","NL","2022-08-13",2
"icu","NL","2022-08-14",2
"icu","NL","2022-08-15",2
"icu","NL","2022-08-16",2
"icu","NL","2022-08-17",1
"icu","NL","2022-08-18",1
"icu","NL","2022-08-19",1
"icu","NL","2022-08-20",1
"icu","NL","2022-08-21",1
"icu","NL","2022-08-22",1
"icu","NL","2022-08-23",1
"icu","NL","2022-08-24",1
"icu","NL","2022-08-25",1
"icu","NL","2022-08-26",1
"icu","NL","2022-08-27",1
"icu","NL","2022-08-28",1
"icu","NL","2022-08-29",1
"icu","NL","2022-08-30",1
"icu","NL","2022-08-31",2
"icu","NL","2022-09-01",2
"icu","NL","2022-09-02",2
"icu","NL","2022-09-03",2
"icu","NL","2022-09-04",2
"icu","NL","2022-09-05",2
"icu","NL","2022-09-06",2
"icu","NL","2022-09-07",0
"icu","NL","2022-09-08",0
"icu","NL","2022-09-09",0
"icu","NL","2022-09-10",0
"icu","NL","2022-09-11",0
"icu","NL","2022-09-12",0
"icu","NL","2022-09-13",0
"icu","NL","2022-09-14",0
"icu","NL","2022-09-15",0
"icu","NL","2022-09-16",0
"icu","NL","2022-09-17",0
"icu","NL","2022-09-18",0
"icu","NL","2022-09-19",0
"icu","NL","2022-09-20",0
"icu","NL","2022-09-21",0
"icu","NL","2022-09-22",0
"icu","NL","2022-09-23",0
"icu","NL","2022-09-24",0
"icu","NL","2022-09-25",0
"icu","NL","2022-09-26",0
"icu","NL","2022-09-27",0
"icu","NL","2022-09-28",2
"icu","NL","2022-09-29",2
"icu","NL","2022-09-30",2
"icu","NL","2022-10-01",2
"icu","NL","2022-10-02",2
"icu","NL","2022-10-03",2
"icu","NL","2022-10-04",2
"icu","NL","2022-10-05",1
"icu","NL","2022-10-06",1
"icu","NL","2022-10-07",1
"icu","NL","2022-10-08",1
"icu","NL","2022-10-09",1
"icu","NL","2022-10-10",1
"icu","NL","2022-10-11",1
"icu","NL","2022-10-12",1
"icu","NL","2022-10-13",1
"icu","NL","2022-10-14",1
"icu","NL","2022-10-15",1
"icu","NL","2022-10-16",1
"icu","NL","2022-10-17",1
"icu","NL","2022-10-18",1
"icu","NL","2022-10-19",1
"icu","NL","2022-10-20",1
"icu","NL","2022-10-21",1
"icu","NL","2022-10-22",1
"icu","NL","2022-10-23",1
"icu","NL","2022-10-24",1
"icu","NL","2022-10-25",1
"icu","NL","2022-10-26",0
"icu","NL","2022-10-27",0
"icu","NL","2022-10-28",0
"icu","NL","2022-10-29",0
"icu","NL","2022-10-30",0
"icu","NL","2022-10-31",0
"icu","NL","2022-11-01",0
"icu","NL","2022-11-02",2
"icu","NL","2022-11-03",2
"icu","NL","2022-11-04",2
"icu","NL","2022-11-05",2
"icu","NL","2022-11-06",2
"icu","NL","2022-11-07",2
"icu","NL","2022-11-08",2
"icu","NL","2022-11-09",4
"icu","NL","2022-11-10",4
"icu","NL","2022-11-11",4
"icu","NL","2022-11-12",4
"icu","NL","2022-11-13",4
"icu","NL","2022-11-14",4
"icu","NL","2022-11-15",4
"icu","NL","2022-11-16",3
"icu","NL","2022-11-17",3
"icu","NL","2022-11-18",3
"icu","NL","2022-11-19",3
"icu","NL","2022-11-20",3
"icu","NL","2022-11-21",3
"icu","NL","2022-11-22",3
"icu","NL","2022-11-23",5
"icu","NL","2022-11-24",5
"icu","NL","2022-11-25",5
"icu","NL","2022-11-26",5
"icu","NL","2022-11-27",5
"icu","NL","2022-11-28",5
"icu","NL","2022-11-29",5
"icu","NL","2022-11-30",6
"icu","NL","2022-12-01",6
"icu","NL","2022-12-02",6
"icu","NL","2022-12-03",6
"icu","NL","2022-12-04",6
"icu","NL","2022-12-05",6
"icu","NL","2022-12-06",6
"icu","NL","2022-12-07",5
"icu","NL","2022-12-08",5
"icu","NL","2022-12-09",5
"icu","NL","2022-12-10",5
"icu","NL","2022-12-11",5
"icu","NL","2022-12-12",5
"icu","NL","2022-12-13",5
"icu","NL","2022-12-14",4
"icu","NL","2022-12-15",4
"icu","NL","2022-12-16",4
"icu","NL","2022-12-17",4
"icu","NL","2022-12-18",4
"icu","NL","2022-12-19",4
"icu","NL","2022-12-20",4
"icu","NL","2022-12-21",2
