"name","region","date","value","value_daily"
"vaccine_administration_dose_1","AB","2020-12-19",394,394
"vaccine_administration_dose_1","AB","2020-12-20",394,0
"vaccine_administration_dose_1","AB","2020-12-21",394,0
"vaccine_administration_dose_1","AB","2020-12-22",394,0
"vaccine_administration_dose_1","AB","2020-12-23",394,0
"vaccine_administration_dose_1","AB","2020-12-24",394,0
"vaccine_administration_dose_1","AB","2020-12-25",394,0
"vaccine_administration_dose_1","AB","2020-12-26",4792,4398
"vaccine_administration_dose_1","AB","2020-12-27",4792,0
"vaccine_administration_dose_1","AB","2020-12-28",4792,0
"vaccine_administration_dose_1","AB","2020-12-29",4792,0
"vaccine_administration_dose_1","AB","2020-12-30",4792,0
"vaccine_administration_dose_1","AB","2020-12-31",4792,0
"vaccine_administration_dose_1","AB","2021-01-01",4792,0
"vaccine_administration_dose_1","AB","2021-01-02",13383,8591
"vaccine_administration_dose_1","AB","2021-01-03",13383,0
"vaccine_administration_dose_1","AB","2021-01-04",13383,0
"vaccine_administration_dose_1","AB","2021-01-05",13383,0
"vaccine_administration_dose_1","AB","2021-01-06",13383,0
"vaccine_administration_dose_1","AB","2021-01-07",13383,0
"vaccine_administration_dose_1","AB","2021-01-08",13383,0
"vaccine_administration_dose_1","AB","2021-01-09",44298,30915
"vaccine_administration_dose_1","AB","2021-01-10",44298,0
"vaccine_administration_dose_1","AB","2021-01-11",44298,0
"vaccine_administration_dose_1","AB","2021-01-12",44298,0
"vaccine_administration_dose_1","AB","2021-01-13",44298,0
"vaccine_administration_dose_1","AB","2021-01-14",44298,0
"vaccine_administration_dose_1","AB","2021-01-15",44298,0
"vaccine_administration_dose_1","AB","2021-01-16",81859,37561
"vaccine_administration_dose_1","AB","2021-01-17",81859,0
"vaccine_administration_dose_1","AB","2021-01-18",81859,0
"vaccine_administration_dose_1","AB","2021-01-19",81859,0
"vaccine_administration_dose_1","AB","2021-01-20",81859,0
"vaccine_administration_dose_1","AB","2021-01-21",81859,0
"vaccine_administration_dose_1","AB","2021-01-22",81859,0
"vaccine_administration_dose_1","AB","2021-01-23",89557,7698
"vaccine_administration_dose_1","AB","2021-01-24",89557,0
"vaccine_administration_dose_1","AB","2021-01-25",89557,0
"vaccine_administration_dose_1","AB","2021-01-26",89557,0
"vaccine_administration_dose_1","AB","2021-01-27",89557,0
"vaccine_administration_dose_1","AB","2021-01-28",89557,0
"vaccine_administration_dose_1","AB","2021-01-29",89557,0
"vaccine_administration_dose_1","AB","2021-01-30",90238,681
"vaccine_administration_dose_1","AB","2021-01-31",90238,0
"vaccine_administration_dose_1","AB","2021-02-01",90238,0
"vaccine_administration_dose_1","AB","2021-02-02",90238,0
"vaccine_administration_dose_1","AB","2021-02-03",90238,0
"vaccine_administration_dose_1","AB","2021-02-04",90238,0
"vaccine_administration_dose_1","AB","2021-02-05",90238,0
"vaccine_administration_dose_1","AB","2021-02-06",90668,430
"vaccine_administration_dose_1","AB","2021-02-07",90668,0
"vaccine_administration_dose_1","AB","2021-02-08",90668,0
"vaccine_administration_dose_1","AB","2021-02-09",90668,0
"vaccine_administration_dose_1","AB","2021-02-10",90668,0
"vaccine_administration_dose_1","AB","2021-02-11",90668,0
"vaccine_administration_dose_1","AB","2021-02-12",90668,0
"vaccine_administration_dose_1","AB","2021-02-13",94996,4328
"vaccine_administration_dose_1","AB","2021-02-14",94996,0
"vaccine_administration_dose_1","AB","2021-02-15",94996,0
"vaccine_administration_dose_1","AB","2021-02-16",94996,0
"vaccine_administration_dose_1","AB","2021-02-17",94996,0
"vaccine_administration_dose_1","AB","2021-02-18",94996,0
"vaccine_administration_dose_1","AB","2021-02-19",94996,0
