"name","region","date","value"
"vaccine_distribution_total_doses","CAN","2021-01-02",424150
"vaccine_distribution_total_doses","ON","2021-01-02",148350
"vaccine_distribution_total_doses","BC","2021-01-02",54625
"vaccine_distribution_total_doses","AB","2021-01-02",46150
"vaccine_distribution_total_doses","SK","2021-01-02",13675
"vaccine_distribution_total_doses","NS","2021-01-02",9550
"vaccine_distribution_total_doses","MB","2021-01-02",19975
"vaccine_distribution_total_doses","NB","2021-01-02",8250
"vaccine_distribution_total_doses","NL","2021-01-02",6300
"vaccine_distribution_total_doses","PE","2021-01-02",5100
"vaccine_distribution_total_doses","NT","2021-01-02",7200
"vaccine_distribution_total_doses","NU","2021-01-02",6000
"vaccine_distribution_total_doses","QC","2021-01-02",88075
"vaccine_distribution_total_doses","YT","2021-01-02",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-02",3700
"vaccine_distribution_total_doses","CAN","2021-01-03",424150
"vaccine_distribution_total_doses","ON","2021-01-03",148350
"vaccine_distribution_total_doses","BC","2021-01-03",54625
"vaccine_distribution_total_doses","AB","2021-01-03",46150
"vaccine_distribution_total_doses","SK","2021-01-03",13675
"vaccine_distribution_total_doses","NS","2021-01-03",9550
"vaccine_distribution_total_doses","MB","2021-01-03",19975
"vaccine_distribution_total_doses","NB","2021-01-03",8250
"vaccine_distribution_total_doses","NL","2021-01-03",6300
"vaccine_distribution_total_doses","PE","2021-01-03",5100
"vaccine_distribution_total_doses","NT","2021-01-03",7200
"vaccine_distribution_total_doses","NU","2021-01-03",6000
"vaccine_distribution_total_doses","QC","2021-01-03",88075
"vaccine_distribution_total_doses","YT","2021-01-03",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-03",3700
"vaccine_distribution_total_doses","CAN","2021-01-04",424150
"vaccine_distribution_total_doses","ON","2021-01-04",148350
"vaccine_distribution_total_doses","BC","2021-01-04",54625
"vaccine_distribution_total_doses","AB","2021-01-04",46150
"vaccine_distribution_total_doses","SK","2021-01-04",13675
"vaccine_distribution_total_doses","NS","2021-01-04",9550
"vaccine_distribution_total_doses","MB","2021-01-04",19975
"vaccine_distribution_total_doses","NB","2021-01-04",8250
"vaccine_distribution_total_doses","NL","2021-01-04",6300
"vaccine_distribution_total_doses","PE","2021-01-04",5100
"vaccine_distribution_total_doses","NT","2021-01-04",7200
"vaccine_distribution_total_doses","NU","2021-01-04",6000
"vaccine_distribution_total_doses","QC","2021-01-04",88075
"vaccine_distribution_total_doses","YT","2021-01-04",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-04",3700
"vaccine_distribution_total_doses","CAN","2021-01-05",424150
"vaccine_distribution_total_doses","ON","2021-01-05",148350
"vaccine_distribution_total_doses","BC","2021-01-05",54625
"vaccine_distribution_total_doses","AB","2021-01-05",46150
"vaccine_distribution_total_doses","SK","2021-01-05",13675
"vaccine_distribution_total_doses","NS","2021-01-05",9550
"vaccine_distribution_total_doses","MB","2021-01-05",19975
"vaccine_distribution_total_doses","NB","2021-01-05",8250
"vaccine_distribution_total_doses","NL","2021-01-05",6300
"vaccine_distribution_total_doses","PE","2021-01-05",5100
"vaccine_distribution_total_doses","NT","2021-01-05",7200
"vaccine_distribution_total_doses","NU","2021-01-05",6000
"vaccine_distribution_total_doses","QC","2021-01-05",88075
"vaccine_distribution_total_doses","YT","2021-01-05",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-05",3700
"vaccine_distribution_total_doses","CAN","2021-01-06",424150
"vaccine_distribution_total_doses","ON","2021-01-06",148350
"vaccine_distribution_total_doses","BC","2021-01-06",54625
"vaccine_distribution_total_doses","AB","2021-01-06",46150
"vaccine_distribution_total_doses","SK","2021-01-06",13675
"vaccine_distribution_total_doses","NS","2021-01-06",9550
"vaccine_distribution_total_doses","MB","2021-01-06",19975
"vaccine_distribution_total_doses","NB","2021-01-06",8250
"vaccine_distribution_total_doses","NL","2021-01-06",6300
"vaccine_distribution_total_doses","PE","2021-01-06",5100
"vaccine_distribution_total_doses","NT","2021-01-06",7200
"vaccine_distribution_total_doses","NU","2021-01-06",6000
"vaccine_distribution_total_doses","QC","2021-01-06",88075
"vaccine_distribution_total_doses","YT","2021-01-06",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-06",3700
"vaccine_distribution_total_doses","CAN","2021-01-07",424150
"vaccine_distribution_total_doses","ON","2021-01-07",148350
"vaccine_distribution_total_doses","BC","2021-01-07",54625
"vaccine_distribution_total_doses","AB","2021-01-07",46150
"vaccine_distribution_total_doses","SK","2021-01-07",13675
"vaccine_distribution_total_doses","NS","2021-01-07",9550
"vaccine_distribution_total_doses","MB","2021-01-07",19975
"vaccine_distribution_total_doses","NB","2021-01-07",8250
"vaccine_distribution_total_doses","NL","2021-01-07",6300
"vaccine_distribution_total_doses","PE","2021-01-07",5100
"vaccine_distribution_total_doses","NT","2021-01-07",7200
"vaccine_distribution_total_doses","NU","2021-01-07",6000
"vaccine_distribution_total_doses","QC","2021-01-07",88075
"vaccine_distribution_total_doses","YT","2021-01-07",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-07",3700
"vaccine_distribution_total_doses","CAN","2021-01-08",548950
"vaccine_distribution_total_doses","ON","2021-01-08",196125
"vaccine_distribution_total_doses","BC","2021-01-08",71200
"vaccine_distribution_total_doses","AB","2021-01-08",59800
"vaccine_distribution_total_doses","SK","2021-01-08",17575
"vaccine_distribution_total_doses","NS","2021-01-08",13450
"vaccine_distribution_total_doses","MB","2021-01-08",25825
"vaccine_distribution_total_doses","NB","2021-01-08",11175
"vaccine_distribution_total_doses","NL","2021-01-08",8250
"vaccine_distribution_total_doses","PE","2021-01-08",6075
"vaccine_distribution_total_doses","NT","2021-01-08",7200
"vaccine_distribution_total_doses","NU","2021-01-08",6000
"vaccine_distribution_total_doses","QC","2021-01-08",115375
"vaccine_distribution_total_doses","YT","2021-01-08",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-08",3700
"vaccine_distribution_total_doses","CAN","2021-01-09",548950
"vaccine_distribution_total_doses","ON","2021-01-09",196125
"vaccine_distribution_total_doses","BC","2021-01-09",71200
"vaccine_distribution_total_doses","AB","2021-01-09",59800
"vaccine_distribution_total_doses","SK","2021-01-09",17575
"vaccine_distribution_total_doses","NS","2021-01-09",13450
"vaccine_distribution_total_doses","MB","2021-01-09",25825
"vaccine_distribution_total_doses","NB","2021-01-09",11175
"vaccine_distribution_total_doses","NL","2021-01-09",8250
"vaccine_distribution_total_doses","PE","2021-01-09",6075
"vaccine_distribution_total_doses","NT","2021-01-09",7200
"vaccine_distribution_total_doses","NU","2021-01-09",6000
"vaccine_distribution_total_doses","QC","2021-01-09",115375
"vaccine_distribution_total_doses","YT","2021-01-09",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-09",3700
"vaccine_distribution_total_doses","CAN","2021-01-10",548950
"vaccine_distribution_total_doses","ON","2021-01-10",196125
"vaccine_distribution_total_doses","BC","2021-01-10",71200
"vaccine_distribution_total_doses","AB","2021-01-10",59800
"vaccine_distribution_total_doses","SK","2021-01-10",17575
"vaccine_distribution_total_doses","NS","2021-01-10",13450
"vaccine_distribution_total_doses","MB","2021-01-10",25825
"vaccine_distribution_total_doses","NB","2021-01-10",11175
"vaccine_distribution_total_doses","NL","2021-01-10",8250
"vaccine_distribution_total_doses","PE","2021-01-10",6075
"vaccine_distribution_total_doses","NT","2021-01-10",7200
"vaccine_distribution_total_doses","NU","2021-01-10",6000
"vaccine_distribution_total_doses","QC","2021-01-10",115375
"vaccine_distribution_total_doses","YT","2021-01-10",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-10",3700
"vaccine_distribution_total_doses","CAN","2021-01-11",548950
"vaccine_distribution_total_doses","ON","2021-01-11",196025
"vaccine_distribution_total_doses","BC","2021-01-11",71200
"vaccine_distribution_total_doses","AB","2021-01-11",59800
"vaccine_distribution_total_doses","SK","2021-01-11",17575
"vaccine_distribution_total_doses","NS","2021-01-11",13450
"vaccine_distribution_total_doses","MB","2021-01-11",25825
"vaccine_distribution_total_doses","NB","2021-01-11",11175
"vaccine_distribution_total_doses","NL","2021-01-11",8250
"vaccine_distribution_total_doses","PE","2021-01-11",6075
"vaccine_distribution_total_doses","NT","2021-01-11",7200
"vaccine_distribution_total_doses","NU","2021-01-11",6000
"vaccine_distribution_total_doses","QC","2021-01-11",115375
"vaccine_distribution_total_doses","YT","2021-01-11",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-11",3600
"vaccine_distribution_total_doses","CAN","2021-01-12",548950
"vaccine_distribution_total_doses","ON","2021-01-12",196025
"vaccine_distribution_total_doses","BC","2021-01-12",71200
"vaccine_distribution_total_doses","AB","2021-01-12",59800
"vaccine_distribution_total_doses","SK","2021-01-12",17575
"vaccine_distribution_total_doses","NS","2021-01-12",13450
"vaccine_distribution_total_doses","MB","2021-01-12",25825
"vaccine_distribution_total_doses","NB","2021-01-12",11175
"vaccine_distribution_total_doses","NL","2021-01-12",8250
"vaccine_distribution_total_doses","PE","2021-01-12",6075
"vaccine_distribution_total_doses","NT","2021-01-12",7200
"vaccine_distribution_total_doses","NU","2021-01-12",6000
"vaccine_distribution_total_doses","QC","2021-01-12",115375
"vaccine_distribution_total_doses","YT","2021-01-12",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-12",3600
"vaccine_distribution_total_doses","CAN","2021-01-13",548950
"vaccine_distribution_total_doses","ON","2021-01-13",196025
"vaccine_distribution_total_doses","BC","2021-01-13",71200
"vaccine_distribution_total_doses","AB","2021-01-13",59800
"vaccine_distribution_total_doses","SK","2021-01-13",17575
"vaccine_distribution_total_doses","NS","2021-01-13",13450
"vaccine_distribution_total_doses","MB","2021-01-13",25825
"vaccine_distribution_total_doses","NB","2021-01-13",11175
"vaccine_distribution_total_doses","NL","2021-01-13",8250
"vaccine_distribution_total_doses","PE","2021-01-13",6075
"vaccine_distribution_total_doses","NT","2021-01-13",7200
"vaccine_distribution_total_doses","NU","2021-01-13",6000
"vaccine_distribution_total_doses","QC","2021-01-13",115375
"vaccine_distribution_total_doses","YT","2021-01-13",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-13",3600
"vaccine_distribution_total_doses","CAN","2021-01-14",548950
"vaccine_distribution_total_doses","ON","2021-01-14",196025
"vaccine_distribution_total_doses","BC","2021-01-14",71200
"vaccine_distribution_total_doses","AB","2021-01-14",59800
"vaccine_distribution_total_doses","SK","2021-01-14",17575
"vaccine_distribution_total_doses","NS","2021-01-14",13450
"vaccine_distribution_total_doses","MB","2021-01-14",25825
"vaccine_distribution_total_doses","NB","2021-01-14",11175
"vaccine_distribution_total_doses","NL","2021-01-14",8250
"vaccine_distribution_total_doses","PE","2021-01-14",6075
"vaccine_distribution_total_doses","NT","2021-01-14",7200
"vaccine_distribution_total_doses","NU","2021-01-14",6000
"vaccine_distribution_total_doses","QC","2021-01-14",115375
"vaccine_distribution_total_doses","YT","2021-01-14",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-14",3600
"vaccine_distribution_total_doses","CAN","2021-01-15",765100
"vaccine_distribution_total_doses","ON","2021-01-15",277050
"vaccine_distribution_total_doses","BC","2021-01-15",99475
"vaccine_distribution_total_doses","AB","2021-01-15",84175
"vaccine_distribution_total_doses","SK","2021-01-15",24400
"vaccine_distribution_total_doses","NS","2021-01-15",23000
"vaccine_distribution_total_doses","MB","2021-01-15",33625
"vaccine_distribution_total_doses","NB","2021-01-15",17775
"vaccine_distribution_total_doses","NL","2021-01-15",11175
"vaccine_distribution_total_doses","PE","2021-01-15",8250
"vaccine_distribution_total_doses","NT","2021-01-15",7200
"vaccine_distribution_total_doses","NU","2021-01-15",6000
"vaccine_distribution_total_doses","QC","2021-01-15",162175
"vaccine_distribution_total_doses","YT","2021-01-15",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-15",3600
"vaccine_distribution_total_doses","CAN","2021-01-16",765100
"vaccine_distribution_total_doses","ON","2021-01-16",277050
"vaccine_distribution_total_doses","BC","2021-01-16",99475
"vaccine_distribution_total_doses","AB","2021-01-16",84175
"vaccine_distribution_total_doses","SK","2021-01-16",24400
"vaccine_distribution_total_doses","NS","2021-01-16",23000
"vaccine_distribution_total_doses","MB","2021-01-16",33625
"vaccine_distribution_total_doses","NB","2021-01-16",17775
"vaccine_distribution_total_doses","NL","2021-01-16",11175
"vaccine_distribution_total_doses","PE","2021-01-16",8250
"vaccine_distribution_total_doses","NT","2021-01-16",7200
"vaccine_distribution_total_doses","NU","2021-01-16",6000
"vaccine_distribution_total_doses","QC","2021-01-16",162175
"vaccine_distribution_total_doses","YT","2021-01-16",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-16",3600
"vaccine_distribution_total_doses","CAN","2021-01-17",765100
"vaccine_distribution_total_doses","ON","2021-01-17",277050
"vaccine_distribution_total_doses","BC","2021-01-17",99475
"vaccine_distribution_total_doses","AB","2021-01-17",84175
"vaccine_distribution_total_doses","SK","2021-01-17",24400
"vaccine_distribution_total_doses","NS","2021-01-17",23000
"vaccine_distribution_total_doses","MB","2021-01-17",33625
"vaccine_distribution_total_doses","NB","2021-01-17",17775
"vaccine_distribution_total_doses","NL","2021-01-17",11175
"vaccine_distribution_total_doses","PE","2021-01-17",8250
"vaccine_distribution_total_doses","NT","2021-01-17",7200
"vaccine_distribution_total_doses","NU","2021-01-17",6000
"vaccine_distribution_total_doses","QC","2021-01-17",162175
"vaccine_distribution_total_doses","YT","2021-01-17",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-17",3600
"vaccine_distribution_total_doses","CAN","2021-01-18",765100
"vaccine_distribution_total_doses","ON","2021-01-18",277050
"vaccine_distribution_total_doses","BC","2021-01-18",99475
"vaccine_distribution_total_doses","AB","2021-01-18",84175
"vaccine_distribution_total_doses","SK","2021-01-18",24400
"vaccine_distribution_total_doses","NS","2021-01-18",23000
"vaccine_distribution_total_doses","MB","2021-01-18",33625
"vaccine_distribution_total_doses","NB","2021-01-18",17775
"vaccine_distribution_total_doses","NL","2021-01-18",11175
"vaccine_distribution_total_doses","PE","2021-01-18",8250
"vaccine_distribution_total_doses","NT","2021-01-18",7200
"vaccine_distribution_total_doses","NU","2021-01-18",6000
"vaccine_distribution_total_doses","QC","2021-01-18",162175
"vaccine_distribution_total_doses","YT","2021-01-18",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-18",3600
"vaccine_distribution_total_doses","CAN","2021-01-19",765100
"vaccine_distribution_total_doses","ON","2021-01-19",277050
"vaccine_distribution_total_doses","BC","2021-01-19",99475
"vaccine_distribution_total_doses","AB","2021-01-19",84175
"vaccine_distribution_total_doses","SK","2021-01-19",24400
"vaccine_distribution_total_doses","NS","2021-01-19",23000
"vaccine_distribution_total_doses","MB","2021-01-19",33625
"vaccine_distribution_total_doses","NB","2021-01-19",17775
"vaccine_distribution_total_doses","NL","2021-01-19",11175
"vaccine_distribution_total_doses","PE","2021-01-19",8250
"vaccine_distribution_total_doses","NT","2021-01-19",7200
"vaccine_distribution_total_doses","NU","2021-01-19",6000
"vaccine_distribution_total_doses","QC","2021-01-19",162175
"vaccine_distribution_total_doses","YT","2021-01-19",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-19",3600
"vaccine_distribution_total_doses","CAN","2021-01-20",765100
"vaccine_distribution_total_doses","ON","2021-01-20",277050
"vaccine_distribution_total_doses","BC","2021-01-20",99475
"vaccine_distribution_total_doses","AB","2021-01-20",84175
"vaccine_distribution_total_doses","SK","2021-01-20",24400
"vaccine_distribution_total_doses","NS","2021-01-20",23000
"vaccine_distribution_total_doses","MB","2021-01-20",33625
"vaccine_distribution_total_doses","NB","2021-01-20",17775
"vaccine_distribution_total_doses","NL","2021-01-20",11175
"vaccine_distribution_total_doses","PE","2021-01-20",8250
"vaccine_distribution_total_doses","NT","2021-01-20",7200
"vaccine_distribution_total_doses","NU","2021-01-20",6000
"vaccine_distribution_total_doses","QC","2021-01-20",162175
"vaccine_distribution_total_doses","YT","2021-01-20",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-20",3600
"vaccine_distribution_total_doses","CAN","2021-01-21",765100
"vaccine_distribution_total_doses","ON","2021-01-21",277050
"vaccine_distribution_total_doses","BC","2021-01-21",99475
"vaccine_distribution_total_doses","AB","2021-01-21",84175
"vaccine_distribution_total_doses","SK","2021-01-21",24400
"vaccine_distribution_total_doses","NS","2021-01-21",23000
"vaccine_distribution_total_doses","MB","2021-01-21",33625
"vaccine_distribution_total_doses","NB","2021-01-21",17775
"vaccine_distribution_total_doses","NL","2021-01-21",11175
"vaccine_distribution_total_doses","PE","2021-01-21",8250
"vaccine_distribution_total_doses","NT","2021-01-21",7200
"vaccine_distribution_total_doses","NU","2021-01-21",6000
"vaccine_distribution_total_doses","QC","2021-01-21",162175
"vaccine_distribution_total_doses","YT","2021-01-21",7200
"vaccine_distribution_total_doses","Federal allocation","2021-01-21",3600
"vaccine_distribution_total_doses","CAN","2021-01-22",1119225
"vaccine_distribution_total_doses","ON","2021-01-22",411650
"vaccine_distribution_total_doses","BC","2021-01-22",144550
"vaccine_distribution_total_doses","AB","2021-01-22",122725
"vaccine_distribution_total_doses","SK","2021-01-22",32725
"vaccine_distribution_total_doses","NS","2021-01-22",28850
"vaccine_distribution_total_doses","MB","2021-01-22",48825
"vaccine_distribution_total_doses","NB","2021-01-22",21675
"vaccine_distribution_total_doses","NL","2021-01-22",16500
"vaccine_distribution_total_doses","PE","2021-01-22",9225
"vaccine_distribution_total_doses","NT","2021-01-22",14400
"vaccine_distribution_total_doses","NU","2021-01-22",12000
"vaccine_distribution_total_doses","QC","2021-01-22",238100
"vaccine_distribution_total_doses","YT","2021-01-22",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-22",3600
"vaccine_distribution_total_doses","CAN","2021-01-23",1119225
"vaccine_distribution_total_doses","ON","2021-01-23",411650
"vaccine_distribution_total_doses","BC","2021-01-23",144550
"vaccine_distribution_total_doses","AB","2021-01-23",122725
"vaccine_distribution_total_doses","SK","2021-01-23",32725
"vaccine_distribution_total_doses","NS","2021-01-23",28850
"vaccine_distribution_total_doses","MB","2021-01-23",48825
"vaccine_distribution_total_doses","NB","2021-01-23",21675
"vaccine_distribution_total_doses","NL","2021-01-23",16500
"vaccine_distribution_total_doses","PE","2021-01-23",9225
"vaccine_distribution_total_doses","NT","2021-01-23",14400
"vaccine_distribution_total_doses","NU","2021-01-23",12000
"vaccine_distribution_total_doses","QC","2021-01-23",238100
"vaccine_distribution_total_doses","YT","2021-01-23",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-23",3600
"vaccine_distribution_total_doses","CAN","2021-01-24",1119225
"vaccine_distribution_total_doses","ON","2021-01-24",411650
"vaccine_distribution_total_doses","BC","2021-01-24",144550
"vaccine_distribution_total_doses","AB","2021-01-24",122725
"vaccine_distribution_total_doses","SK","2021-01-24",32725
"vaccine_distribution_total_doses","NS","2021-01-24",28850
"vaccine_distribution_total_doses","MB","2021-01-24",48825
"vaccine_distribution_total_doses","NB","2021-01-24",21675
"vaccine_distribution_total_doses","NL","2021-01-24",16500
"vaccine_distribution_total_doses","PE","2021-01-24",9225
"vaccine_distribution_total_doses","NT","2021-01-24",14400
"vaccine_distribution_total_doses","NU","2021-01-24",12000
"vaccine_distribution_total_doses","QC","2021-01-24",238100
"vaccine_distribution_total_doses","YT","2021-01-24",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-24",3600
"vaccine_distribution_total_doses","CAN","2021-01-25",1119225
"vaccine_distribution_total_doses","ON","2021-01-25",411650
"vaccine_distribution_total_doses","BC","2021-01-25",144550
"vaccine_distribution_total_doses","AB","2021-01-25",122725
"vaccine_distribution_total_doses","SK","2021-01-25",32725
"vaccine_distribution_total_doses","NS","2021-01-25",28850
"vaccine_distribution_total_doses","MB","2021-01-25",48825
"vaccine_distribution_total_doses","NB","2021-01-25",21675
"vaccine_distribution_total_doses","NL","2021-01-25",16500
"vaccine_distribution_total_doses","PE","2021-01-25",9225
"vaccine_distribution_total_doses","NT","2021-01-25",14400
"vaccine_distribution_total_doses","NU","2021-01-25",12000
"vaccine_distribution_total_doses","QC","2021-01-25",238100
"vaccine_distribution_total_doses","YT","2021-01-25",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-25",3600
"vaccine_distribution_total_doses","CAN","2021-01-26",1119225
"vaccine_distribution_total_doses","ON","2021-01-26",411650
"vaccine_distribution_total_doses","BC","2021-01-26",144550
"vaccine_distribution_total_doses","AB","2021-01-26",122725
"vaccine_distribution_total_doses","SK","2021-01-26",32725
"vaccine_distribution_total_doses","NS","2021-01-26",28850
"vaccine_distribution_total_doses","MB","2021-01-26",48825
"vaccine_distribution_total_doses","NB","2021-01-26",21675
"vaccine_distribution_total_doses","NL","2021-01-26",16500
"vaccine_distribution_total_doses","PE","2021-01-26",9225
"vaccine_distribution_total_doses","NT","2021-01-26",14400
"vaccine_distribution_total_doses","NU","2021-01-26",12000
"vaccine_distribution_total_doses","QC","2021-01-26",238100
"vaccine_distribution_total_doses","YT","2021-01-26",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-26",3600
"vaccine_distribution_total_doses","CAN","2021-01-27",1119225
"vaccine_distribution_total_doses","ON","2021-01-27",411650
"vaccine_distribution_total_doses","BC","2021-01-27",144550
"vaccine_distribution_total_doses","AB","2021-01-27",122725
"vaccine_distribution_total_doses","SK","2021-01-27",32725
"vaccine_distribution_total_doses","NS","2021-01-27",28850
"vaccine_distribution_total_doses","MB","2021-01-27",48825
"vaccine_distribution_total_doses","NB","2021-01-27",21675
"vaccine_distribution_total_doses","NL","2021-01-27",16500
"vaccine_distribution_total_doses","PE","2021-01-27",9225
"vaccine_distribution_total_doses","NT","2021-01-27",14400
"vaccine_distribution_total_doses","NU","2021-01-27",12000
"vaccine_distribution_total_doses","QC","2021-01-27",238100
"vaccine_distribution_total_doses","YT","2021-01-27",14400
"vaccine_distribution_total_doses","Federal allocation","2021-01-27",3600
"vaccine_distribution_total_doses","CAN","2021-01-28",1119225
"vaccine_distribution_total_doses","ON","2021-01-28",411650
"vaccine_distribution_total_doses","BC","2021-01-28",144550
"vaccine_distribution_total_doses","AB","2021-01-28",122725
"vaccine_distribution_total_doses","SK","2021-01-28",32725
"vaccine_distribution_total_doses","NS","2021-01-28",28850
"vaccine_distribution_total_doses","MB","2021-01-28",48825
