"name","region","sub_region_1","date","value"
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-08",3
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-08",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-08",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-08",14
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-08",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-08",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-08",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-09",3
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-09",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-09",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-09",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-09",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-09",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-09",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-10",3
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-10",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-10",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-10",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-10",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-10",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-10",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-11",3
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-11",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-11",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-11",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-11",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-11",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-11",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-12",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-12",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-12",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-12",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-12",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-12",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-12",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-13",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-13",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-13",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-13",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-13",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-13",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-13",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-14",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-14",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-14",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-14",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-14",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-14",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-14",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-15",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-15",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-15",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-15",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-15",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-15",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-15",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-16",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-16",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-16",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-16",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-16",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-16",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-16",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-17",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-17",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-17",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-17",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-17",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-17",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-17",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-18",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-18",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-18",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-18",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-18",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-18",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-18",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-19",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-19",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-19",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-19",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-19",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-19",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-19",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-20",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-20",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-20",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-20",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-20",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-20",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-20",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-21",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-21",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-21",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-21",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-21",4
"deaths","NB","Zone 6: North East Region (Bathurst)","2021-03-21",0
"deaths","NB","Zone 7: Central East Region (Miramichi)","2021-03-21",0
"deaths","NB","Zone 1: South East Region (Moncton)","2021-03-22",4
"deaths","NB","Zone 2: South Central Region (Saint John)","2021-03-22",7
"deaths","NB","Zone 3: Central West Region (Fredericton)","2021-03-22",0
"deaths","NB","Zone 4: North West Region (Edmundston)","2021-03-22",15
"deaths","NB","Zone 5: North Central Region (Campbellton)","2021-03-22",4
