"name","region","date","value"
"icu","MB","2021-02-04",20
"icu","MB","2021-02-05",23
"icu","MB","2021-02-06",23
"icu","MB","2021-02-07",21
"icu","MB","2021-02-08",15
"icu","MB","2021-02-09",15
"icu","MB","2021-02-10",17
"icu","MB","2021-02-11",14
"icu","MB","2021-02-12",11
"icu","MB","2021-02-13",11
"icu","MB","2021-02-14",12
"icu","MB","2021-02-15",12
"icu","MB","2021-02-16",13
"icu","MB","2021-02-17",15
"icu","MB","2021-02-18",12
"icu","MB","2021-02-19",12
"icu","MB","2021-02-20",16
"icu","MB","2021-02-21",13
"icu","MB","2021-02-22",14
"icu","MB","2021-02-23",12
"icu","MB","2021-02-24",11
"icu","MB","2021-02-25",10
"icu","MB","2021-02-26",10
"icu","MB","2021-02-27",11
"icu","MB","2021-02-28",11
"icu","MB","2021-03-01",12
"icu","MB","2021-03-02",11
"icu","MB","2021-03-03",10
"icu","MB","2021-03-04",9
"icu","MB","2021-03-05",9
"icu","MB","2021-03-06",9
"icu","MB","2021-03-07",9
"icu","MB","2021-03-08",10
"icu","MB","2021-03-09",10
"icu","MB","2021-03-10",9
"icu","MB","2021-03-11",8
"icu","MB","2021-03-12",10
"icu","MB","2021-03-13",11
"icu","MB","2021-03-14",12
"icu","MB","2021-03-15",11
"icu","MB","2021-03-16",10
"icu","MB","2021-03-17",10
"icu","MB","2021-03-18",11
"icu","MB","2021-03-19",10
"icu","MB","2021-03-20",10
"icu","MB","2021-03-21",10
"icu","MB","2021-03-22",11
"icu","MB","2021-03-23",11
"icu","MB","2021-03-24",14
"icu","MB","2021-03-25",14
"icu","MB","2021-03-26",12
"icu","MB","2021-03-27",13
"icu","MB","2021-03-28",11
"icu","MB","2021-03-29",11
"icu","MB","2021-03-30",13
"icu","MB","2021-03-31",12
"icu","MB","2021-04-01",12
"icu","MB","2021-04-02",12
"icu","MB","2021-04-03",12
"icu","MB","2021-04-04",12
"icu","MB","2021-04-05",13
"icu","MB","2021-04-06",14
"icu","MB","2021-04-07",14
"icu","MB","2021-04-08",13
"icu","MB","2021-04-09",14
"icu","MB","2021-04-10",14
"icu","MB","2021-04-11",14
"icu","MB","2021-04-12",14
"icu","MB","2021-04-13",14
"icu","MB","2021-04-14",16
"icu","MB","2021-04-15",16
"icu","MB","2021-04-16",17
"icu","MB","2021-04-17",15
"icu","MB","2021-04-18",16
"icu","MB","2021-04-19",15
"icu","MB","2021-04-20",18
"icu","MB","2021-04-21",18
"icu","MB","2021-04-22",21
"icu","MB","2021-04-23",21
"icu","MB","2021-04-24",21
"icu","MB","2021-04-25",22
"icu","MB","2021-04-26",21
"icu","MB","2021-04-27",NA
"icu","MB","2021-04-28",NA
"icu","MB","2021-04-29",28
"icu","MB","2021-04-30",24
"icu","MB","2021-05-01",NA
"icu","MB","2021-05-02",27
"icu","MB","2021-05-03",32
"icu","MB","2021-05-04",36
"icu","MB","2021-05-05",38
"icu","MB","2021-05-06",40
"icu","MB","2021-05-07",44
"icu","MB","2021-05-08",44
"icu","MB","2021-05-09",42
"icu","MB","2021-05-10",48
"icu","MB","2021-05-11",48
"icu","MB","2021-05-12",50
"icu","MB","2021-05-13",49
"icu","MB","2021-05-14",50
"icu","MB","2021-05-15",51
"icu","MB","2021-05-16",53
"icu","MB","2021-05-17",53
"icu","MB","2021-05-18",51
"icu","MB","2021-05-19",61
"icu","MB","2021-05-20",56
"icu","MB","2021-05-21",56
"icu","MB","2021-05-22",53
"icu","MB","2021-05-23",53
"icu","MB","2021-05-24",55
"icu","MB","2021-05-25",59
"icu","MB","2021-05-26",57
"icu","MB","2021-05-27",51
"icu","MB","2021-05-28",49
"icu","MB","2021-05-29",NA
"icu","MB","2021-05-30",53
"icu","MB","2021-05-31",48
"icu","MB","2021-06-01",51
"icu","MB","2021-06-02",48
"icu","MB","2021-06-03",45
"icu","MB","2021-06-04",42
"icu","MB","2021-06-05",44
"icu","MB","2021-06-06",43
"icu","MB","2021-06-07",47
"icu","MB","2021-06-08",51
"icu","MB","2021-06-09",49
"icu","MB","2021-06-10",48
"icu","MB","2021-06-11",45
"icu","MB","2021-06-12",37
"icu","MB","2021-06-13",41
"icu","MB","2021-06-14",42
"icu","MB","2021-06-15",46
"icu","MB","2021-06-16",44
"icu","MB","2021-06-17",40
"icu","MB","2021-06-18",37
"icu","MB","2021-06-19",35
"icu","MB","2021-06-20",34
"icu","MB","2021-06-21",37
"icu","MB","2021-06-22",34
"icu","MB","2021-06-23",34
"icu","MB","2021-06-24",28
"icu","MB","2021-06-25",28
"icu","MB","2021-06-26",26
"icu","MB","2021-06-27",28
"icu","MB","2021-06-28",26
"icu","MB","2021-06-29",28
"icu","MB","2021-06-30",19
"icu","MB","2021-07-01",19
"icu","MB","2021-07-02",17
"icu","MB","2021-07-03",17
"icu","MB","2021-07-04",17
"icu","MB","2021-07-05",16
"icu","MB","2021-07-06",15
"icu","MB","2021-07-07",13
"icu","MB","2021-07-08",13
"icu","MB","2021-07-09",14
"icu","MB","2021-07-10",15
"icu","MB","2021-07-11",14
"icu","MB","2021-07-12",10
"icu","MB","2021-07-13",9
"icu","MB","2021-07-14",9
"icu","MB","2021-07-15",9
"icu","MB","2021-07-16",9
"icu","MB","2021-07-17",8
"icu","MB","2021-07-18",8
"icu","MB","2021-07-19",9
"icu","MB","2021-07-20",11
"icu","MB","2021-07-21",11
"icu","MB","2021-07-22",9
"icu","MB","2021-07-23",8
"icu","MB","2021-07-24",6
"icu","MB","2021-07-25",6
"icu","MB","2021-07-26",8
"icu","MB","2021-07-27",10
"icu","MB","2021-07-28",13
"icu","MB","2021-07-29",10
"icu","MB","2021-07-30",9
"icu","MB","2021-07-31",9
"icu","MB","2021-08-01",9
"icu","MB","2021-08-02",9
"icu","MB","2021-08-03",6
"icu","MB","2021-08-04",5
"icu","MB","2021-08-05",4
"icu","MB","2021-08-06",4
"icu","MB","2021-08-07",4
"icu","MB","2021-08-08",4
"icu","MB","2021-08-09",6
"icu","MB","2021-08-10",5
"icu","MB","2021-08-11",3
"icu","MB","2021-08-12",2
"icu","MB","2021-08-13",2
"icu","MB","2021-08-14",2
"icu","MB","2021-08-15",2
"icu","MB","2021-08-16",2
"icu","MB","2021-08-17",3
"icu","MB","2021-08-18",5
"icu","MB","2021-08-19",4
"icu","MB","2021-08-20",4
"icu","MB","2021-08-21",4
"icu","MB","2021-08-22",4
"icu","MB","2021-08-23",5
"icu","MB","2021-08-24",5
"icu","MB","2021-08-25",4
"icu","MB","2021-08-26",4
"icu","MB","2021-08-27",5
"icu","MB","2021-08-28",5
"icu","MB","2021-08-29",5
"icu","MB","2021-08-30",6
"icu","MB","2021-08-31",6
"icu","MB","2021-09-01",3
"icu","MB","2021-09-02",3
"icu","MB","2021-09-03",2
"icu","MB","2021-09-04",2
"icu","MB","2021-09-05",2
"icu","MB","2021-09-06",2
"icu","MB","2021-09-07",6
"icu","MB","2021-09-08",9
"icu","MB","2021-09-09",10
"icu","MB","2021-09-10",9
"icu","MB","2021-09-11",9
"icu","MB","2021-09-12",9
"icu","MB","2021-09-13",7
"icu","MB","2021-09-14",6
"icu","MB","2021-09-15",7
"icu","MB","2021-09-16",5
"icu","MB","2021-09-17",7
"icu","MB","2021-09-18",7
