"name","province","sub_region_1","date","value","value_daily"
"cases","BC","Island",2021-01-01,966,18
"cases","BC","Northern",2021-01-01,2139,89
"cases","BC","Not Reported",2021-01-01,116,0
"cases","BC","Vancouver Coastal",2021-01-01,12375,89
"cases","BC","Fraser",2021-01-02,34125,232
"cases","BC","Interior",2021-01-02,4190,47
"cases","BC","Island",2021-01-02,979,13
"cases","BC","Northern",2021-01-02,2174,35
"cases","BC","Not Reported",2021-01-02,116,0
"cases","BC","Vancouver Coastal",2021-01-02,12461,86
"cases","BC","Fraser",2021-01-03,34400,275
"cases","BC","Interior",2021-01-03,4275,85
"cases","BC","Island",2021-01-03,995,16
"cases","BC","Northern",2021-01-03,2201,27
"cases","BC","Not Reported",2021-01-03,116,0
"cases","BC","Vancouver Coastal",2021-01-03,12595,134
"cases","BC","Fraser",2021-01-04,34690,290
"cases","BC","Interior",2021-01-04,4325,50
"cases","BC","Island",2021-01-04,1008,13
"cases","BC","Northern",2021-01-04,2250,49
"cases","BC","Not Reported",2021-01-04,116,0
"cases","BC","Vancouver Coastal",2021-01-04,12711,116
"cases","BC","Fraser",2021-01-05,34980,290
"cases","BC","Interior",2021-01-05,4397,72
"cases","BC","Island",2021-01-05,1040,32
"cases","BC","Northern",2021-01-05,2283,33
"cases","BC","Not Reported",2021-01-05,117,1
"cases","BC","Vancouver Coastal",2021-01-05,12850,139
"cases","BC","Fraser",2021-01-06,35312,332
"cases","BC","Interior",2021-01-06,4490,93
"cases","BC","Island",2021-01-06,1052,12
"cases","BC","Northern",2021-01-06,2350,67
"cases","BC","Not Reported",2021-01-06,118,1
"cases","BC","Vancouver Coastal",2021-01-06,12952,102
"cases","BC","Fraser",2021-01-07,35616,304
"cases","BC","Interior",2021-01-07,4551,61
"cases","BC","Island",2021-01-07,1081,29
"cases","BC","Northern",2021-01-07,2398,48
"cases","BC","Not Reported",2021-01-07,120,2
"cases","BC","Vancouver Coastal",2021-01-07,13055,103
"cases","BC","Fraser",2021-01-08,35888,272
"cases","BC","Interior",2021-01-08,4644,93
"cases","BC","Island",2021-01-08,1091,10
"cases","BC","Northern",2021-01-08,2436,38
"cases","BC","Not Reported",2021-01-08,121,1
"cases","BC","Vancouver Coastal",2021-01-08,13168,113
"cases","BC","Fraser",2021-01-09,36164,276
"cases","BC","Interior",2021-01-09,4690,46
"cases","BC","Island",2021-01-09,1121,30
"cases","BC","Northern",2021-01-09,2517,81
"cases","BC","Not Reported",2021-01-09,123,2
"cases","BC","Vancouver Coastal",2021-01-09,13265,97
"cases","BC","Fraser",2021-01-10,36376,212
"cases","BC","Interior",2021-01-10,4769,79
"cases","BC","Island",2021-01-10,1140,19
"cases","BC","Northern",2021-01-10,2574,57
"cases","BC","Not Reported",2021-01-10,123,0
"cases","BC","Vancouver Coastal",2021-01-10,13347,82
"cases","BC","Fraser",2021-01-11,36559,183
"cases","BC","Interior",2021-01-11,4836,67
"cases","BC","Island",2021-01-11,1153,13
"cases","BC","Northern",2021-01-11,2620,46
"cases","BC","Not Reported",2021-01-11,125,2
"cases","BC","Vancouver Coastal",2021-01-11,13445,98
"cases","BC","Fraser",2021-01-12,36790,231
"cases","BC","Interior",2021-01-12,4917,81
"cases","BC","Island",2021-01-12,1185,32
"cases","BC","Northern",2021-01-12,2663,43
"cases","BC","Not Reported",2021-01-12,125,0
"cases","BC","Vancouver Coastal",2021-01-12,13561,116
"cases","BC","Fraser",2021-01-13,37032,242
"cases","BC","Interior",2021-01-13,5035,118
"cases","BC","Island",2021-01-13,1202,17
"cases","BC","Northern",2021-01-13,2714,51
"cases","BC","Not Reported",2021-01-13,125,0
"cases","BC","Vancouver Coastal",2021-01-13,13654,93
"cases","BC","Fraser",2021-01-14,37280,248
"cases","BC","Interior",2021-01-14,5122,87
"cases","BC","Island",2021-01-14,1215,13
"cases","BC","Northern",2021-01-14,2756,42
"cases","BC","Not Reported",2021-01-14,125,0
"cases","BC","Vancouver Coastal",2021-01-14,13762,108
"cases","BC","Fraser",2021-01-15,37511,231
"cases","BC","Interior",2021-01-15,5247,125
"cases","BC","Island",2021-01-15,1249,34
"cases","BC","Northern",2021-01-15,2833,77
"cases","BC","Not Reported",2021-01-15,125,0
"cases","BC","Vancouver Coastal",2021-01-15,13868,106
"cases","BC","Fraser",2021-01-16,37720,209
"cases","BC","Interior",2021-01-16,5317,70
"cases","BC","Island",2021-01-16,1266,17
"cases","BC","Northern",2021-01-16,2896,63
"cases","BC","Not Reported",2021-01-16,127,2
"cases","BC","Vancouver Coastal",2021-01-16,13969,101
"cases","BC","Fraser",2021-01-17,37857,137
"cases","BC","Interior",2021-01-17,5376,59
"cases","BC","Island",2021-01-17,1282,16
"cases","BC","Northern",2021-01-17,2930,34
"cases","BC","Not Reported",2021-01-17,132,5
"cases","BC","Vancouver Coastal",2021-01-17,14039,70
"cases","BC","Fraser",2021-01-18,38059,202
"cases","BC","Interior",2021-01-18,5434,58
"cases","BC","Island",2021-01-18,1306,24
"cases","BC","Northern",2021-01-18,2953,23
"cases","BC","Not Reported",2021-01-18,132,0
"cases","BC","Vancouver Coastal",2021-01-18,14112,73
"cases","BC","Fraser",2021-01-19,38276,217
"cases","BC","Interior",2021-01-19,5527,93
"cases","BC","Island",2021-01-19,1331,25
"cases","BC","Northern",2021-01-19,2992,39
"cases","BC","Not Reported",2021-01-19,133,1
"cases","BC","Vancouver Coastal",2021-01-19,14249,137
"cases","BC","Fraser",2021-01-20,38518,242
"cases","BC","Interior",2021-01-20,5619,92
"cases","BC","Island",2021-01-20,1376,45
"cases","BC","Northern",2021-01-20,3064,72
"cases","BC","Not Reported",2021-01-20,133,0
"cases","BC","Vancouver Coastal",2021-01-20,14356,107
"cases","BC","Fraser",2021-01-21,38773,255
"cases","BC","Interior",2021-01-21,5692,73
"cases","BC","Island",2021-01-21,1389,13
"cases","BC","Northern",2021-01-21,3121,57
"cases","BC","Not Reported",2021-01-21,133,0
"cases","BC","Vancouver Coastal",2021-01-21,14479,123
"cases","BC","Fraser",2021-01-22,38972,199
"cases","BC","Interior",2021-01-22,5795,103
"cases","BC","Island",2021-01-22,1417,28
"cases","BC","Northern",2021-01-22,3160,39
"cases","BC","Not Reported",2021-01-22,135,2
"cases","BC","Vancouver Coastal",2021-01-22,14595,116
"cases","BC","Fraser",2021-01-23,39177,205
"cases","BC","Interior",2021-01-23,5883,88
"cases","BC","Island",2021-01-23,1440,23
"cases","BC","Northern",2021-01-23,3202,42
"cases","BC","Not Reported",2021-01-23,135,0
"cases","BC","Vancouver Coastal",2021-01-23,14733,138
"cases","BC","Fraser",2021-01-24,39365,188
"cases","BC","Interior",2021-01-24,5935,52
"cases","BC","Island",2021-01-24,1459,19
"cases","BC","Northern",2021-01-24,3234,32
"cases","BC","Not Reported",2021-01-24,135,0
"cases","BC","Vancouver Coastal",2021-01-24,14801,68
"cases","BC","Fraser",2021-01-25,39504,139
"cases","BC","Interior",2021-01-25,5986,51
"cases","BC","Island",2021-01-25,1477,18
"cases","BC","Northern",2021-01-25,3253,19
"cases","BC","Not Reported",2021-01-25,136,1
"cases","BC","Vancouver Coastal",2021-01-25,14908,107
"cases","BC","Fraser",2021-01-26,39702,198
"cases","BC","Interior",2021-01-26,6091,105
"cases","BC","Island",2021-01-26,1522,45
"cases","BC","Northern",2021-01-26,3288,35
"cases","BC","Not Reported",2021-01-26,136,0
"cases","BC","Vancouver Coastal",2021-01-26,15063,155
"cases","BC","Fraser",2021-01-27,39931,229
"cases","BC","Interior",2021-01-27,6146,55
"cases","BC","Island",2021-01-27,1552,30
"cases","BC","Northern",2021-01-27,3341,53
"cases","BC","Not Reported",2021-01-27,136,0
"cases","BC","Vancouver Coastal",2021-01-27,15196,133
"cases","BC","Fraser",2021-01-28,40147,216
"cases","BC","Interior",2021-01-28,6212,66
"cases","BC","Island",2021-01-28,1582,30
"cases","BC","Northern",2021-01-28,3394,53
"cases","BC","Not Reported",2021-01-28,136,0
"cases","BC","Vancouver Coastal",2021-01-28,15353,157
"cases","BC","Fraser",2021-01-29,40338,191
"cases","BC","Interior",2021-01-29,6271,59
"cases","BC","Island",2021-01-29,1602,20
"cases","BC","Northern",2021-01-29,3430,36
"cases","BC","Not Reported",2021-01-29,139,3
"cases","BC","Vancouver Coastal",2021-01-29,15465,112
"cases","BC","Fraser",2021-01-30,40530,192
"cases","BC","Interior",2021-01-30,6367,96
"cases","BC","Island",2021-01-30,1633,31
"cases","BC","Northern",2021-01-30,3466,36
"cases","BC","Not Reported",2021-01-30,139,0
"cases","BC","Vancouver Coastal",2021-01-30,15587,122
"cases","BC","Fraser",2021-01-31,40662,132
"cases","BC","Interior",2021-01-31,6410,43
"cases","BC","Island",2021-01-31,1664,31
"cases","BC","Northern",2021-01-31,3498,32
"cases","BC","Not Reported",2021-01-31,139,0
"cases","BC","Vancouver Coastal",2021-01-31,15645,58
"cases","BC","Fraser",2021-02-01,40850,188
"cases","BC","Interior",2021-02-01,6457,47
"cases","BC","Island",2021-02-01,1693,29
"cases","BC","Northern",2021-02-01,3527,29
"cases","BC","Not Reported",2021-02-01,140,1
"cases","BC","Vancouver Coastal",2021-02-01,15748,103
"cases","BC","Fraser",2021-02-02,41032,182
"cases","BC","Interior",2021-02-02,6518,61
"cases","BC","Island",2021-02-02,1716,23
"cases","BC","Northern",2021-02-02,3558,31
"cases","BC","Not Reported",2021-02-02,140,0
"cases","BC","Vancouver Coastal",2021-02-02,15854,106
"cases","BC","Fraser",2021-02-03,41258,226
"cases","BC","Interior",2021-02-03,6577,59
"cases","BC","Island",2021-02-03,1746,30
"cases","BC","Northern",2021-02-03,3618,60
"cases","BC","Not Reported",2021-02-03,140,0
"cases","BC","Vancouver Coastal",2021-02-03,15952,98
"cases","BC","Fraser",2021-02-04,41465,207
"cases","BC","Interior",2021-02-04,6636,59
"cases","BC","Island",2021-02-04,1774,28
"cases","BC","Northern",2021-02-04,3688,70
"cases","BC","Not Reported",2021-02-04,140,0
"cases","BC","Vancouver Coastal",2021-02-04,16063,111
"cases","BC","Fraser",2021-02-05,41661,196
"cases","BC","Interior",2021-02-05,6720,84
"cases","BC","Island",2021-02-05,1812,38
"cases","BC","Northern",2021-02-05,3715,27
"cases","BC","Not Reported",2021-02-05,140,0
"cases","BC","Vancouver Coastal",2021-02-05,16161,98
"cases","BC","Fraser",2021-02-06,41895,234
"cases","BC","Interior",2021-02-06,6771,51
"cases","BC","Island",2021-02-06,1835,23
"cases","BC","Northern",2021-02-06,3790,75
"cases","BC","Not Reported",2021-02-06,141,1
"cases","BC","Vancouver Coastal",2021-02-06,16259,98
"cases","BC","Fraser",2021-02-07,42086,191
"cases","BC","Interior",2021-02-07,6794,23
"cases","BC","Island",2021-02-07,1860,25
"cases","BC","Northern",2021-02-07,3824,34
"cases","BC","Not Reported",2021-02-07,143,2
"cases","BC","Vancouver Coastal",2021-02-07,16332,73
"cases","BC","Fraser",2021-02-08,42302,216
"cases","BC","Interior",2021-02-08,6840,46
"cases","BC","Island",2021-02-08,1884,24
"cases","BC","Northern",2021-02-08,3852,28
"cases","BC","Not Reported",2021-02-08,144,1
"cases","BC","Vancouver Coastal",2021-02-08,16411,79
"cases","BC","Fraser",2021-02-09,42549,247
"cases","BC","Interior",2021-02-09,6887,47
"cases","BC","Island",2021-02-09,1909,25
"cases","BC","Northern",2021-02-09,3904,52
"cases","BC","Not Reported",2021-02-09,145,1
"cases","BC","Vancouver Coastal",2021-02-09,16515,104
"cases","BC","Fraser",2021-02-10,42787,238
"cases","BC","Interior",2021-02-10,6939,52
"cases","BC","Island",2021-02-10,1925,16
"cases","BC","Northern",2021-02-10,3945,41
"cases","BC","Not Reported",2021-02-10,146,1
"cases","BC","Vancouver Coastal",2021-02-10,16615,100
"cases","BC","Fraser",2021-02-11,43011,224
"cases","BC","Interior",2021-02-11,6979,40
"cases","BC","Island",2021-02-11,1940,15
"cases","BC","Northern",2021-02-11,3968,23
"cases","BC","Not Reported",2021-02-11,146,0
"cases","BC","Vancouver Coastal",2021-02-11,16746,131
"cases","BC","Fraser",2021-02-12,43243,232
"cases","BC","Interior",2021-02-12,7021,42
"cases","BC","Island",2021-02-12,1957,17
"cases","BC","Northern",2021-02-12,4031,63
"cases","BC","Not Reported",2021-02-12,147,1
"cases","BC","Vancouver Coastal",2021-02-12,16842,96
"cases","BC","Fraser",2021-02-13,43481,238
"cases","BC","Interior",2021-02-13,7056,35
"cases","BC","Island",2021-02-13,1972,15
"cases","BC","Northern",2021-02-13,4078,47
"cases","BC","Not Reported",2021-02-13,150,3
"cases","BC","Vancouver Coastal",2021-02-13,16954,112
"cases","BC","Fraser",2021-02-14,43689,208
"cases","BC","Interior",2021-02-14,7068,12
"cases","BC","Island",2021-02-14,1985,13
"cases","BC","Northern",2021-02-14,4105,27
"cases","BC","Not Reported",2021-02-14,150,0
"cases","BC","Vancouver Coastal",2021-02-14,17054,100
"cases","BC","Fraser",2021-02-15,43884,195
"cases","BC","Interior",2021-02-15,7083,15
"cases","BC","Island",2021-02-15,2005,20
"cases","BC","Northern",2021-02-15,4115,10
"cases","BC","Not Reported",2021-02-15,151,1
"cases","BC","Vancouver Coastal",2021-02-15,17135,81
"cases","BC","Fraser",2021-02-16,44080,196
"cases","BC","Interior",2021-02-16,7122,39
"cases","BC","Island",2021-02-16,2026,21
"cases","BC","Northern",2021-02-16,4130,15
"cases","BC","Not Reported",2021-02-16,152,1
"cases","BC","Vancouver Coastal",2021-02-16,17256,121
"cases","BC","Fraser",2021-02-17,44422,342
"cases","BC","Interior",2021-02-17,7140,18
"cases","BC","Island",2021-02-17,2047,21
"cases","BC","Northern",2021-02-17,4225,95
"cases","BC","Not Reported",2021-02-17,152,0
"cases","BC","Vancouver Coastal",2021-02-17,17398,142
"cases","BC","Fraser",2021-02-18,44711,289
"cases","BC","Interior",2021-02-18,7201,61
"cases","BC","Island",2021-02-18,2066,19
"cases","BC","Northern",2021-02-18,4263,38
"cases","BC","Not Reported",2021-02-18,152,0
"cases","BC","Vancouver Coastal",2021-02-18,17523,125
"cases","BC","Fraser",2021-02-19,44994,283
"cases","BC","Interior",2021-02-19,7222,21
"cases","BC","Island",2021-02-19,2112,46
"cases","BC","Northern",2021-02-19,4312,49
"cases","BC","Not Reported",2021-02-19,152,0
"cases","BC","Vancouver Coastal",2021-02-19,17653,130
"cases","BC","Fraser",2021-02-20,45268,274
"cases","BC","Interior",2021-02-20,7241,19
"cases","BC","Island",2021-02-20,2142,30
"cases","BC","Northern",2021-02-20,4345,33
"cases","BC","Not Reported",2021-02-20,153,1
"cases","BC","Vancouver Coastal",2021-02-20,17788,135
"cases","BC","Fraser",2021-02-21,45546,278
"cases","BC","Interior",2021-02-21,7269,28
"cases","BC","Island",2021-02-21,2168,26
"cases","BC","Northern",2021-02-21,4370,25
"cases","BC","Not Reported",2021-02-21,154,1
"cases","BC","Vancouver Coastal",2021-02-21,17886,98
"cases","BC","Fraser",2021-02-22,45791,245
"cases","BC","Interior",2021-02-22,7309,40
"cases","BC","Island",2021-02-22,2206,38
"cases","BC","Northern",2021-02-22,4424,54
"cases","BC","Not Reported",2021-02-22,157,3
"cases","BC","Vancouver Coastal",2021-02-22,18007,121
"cases","BC","Fraser",2021-02-23,46078,287
"cases","BC","Interior",2021-02-23,7342,33
"cases","BC","Island",2021-02-23,2242,36
"cases","BC","Northern",2021-02-23,4452,28
"cases","BC","Not Reported",2021-02-23,158,1
"cases","BC","Vancouver Coastal",2021-02-23,18143,136
"cases","BC","Fraser",2021-02-24,46340,262
"cases","BC","Interior",2021-02-24,7367,25
"cases","BC","Island",2021-02-24,2285,43
"cases","BC","Northern",2021-02-24,4491,39
"cases","BC","Not Reported",2021-02-24,158,0
"cases","BC","Vancouver Coastal",2021-02-24,18281,138
"cases","BC","Fraser",2021-02-25,46685,345
"cases","BC","Interior",2021-02-25,7417,50
"cases","BC","Island",2021-02-25,2316,31
"cases","BC","Northern",2021-02-25,4522,31
"cases","BC","Not Reported",2021-02-25,158,0
"cases","BC","Vancouver Coastal",2021-02-25,18418,137
"cases","BC","Fraser",2021-02-26,46972,287
"cases","BC","Interior",2021-02-26,7447,30
"cases","BC","Island",2021-02-26,2354,38
"cases","BC","Northern",2021-02-26,4579,57
"cases","BC","Not Reported",2021-02-26,160,2
"cases","BC","Vancouver Coastal",2021-02-26,18524,106
"cases","BC","Fraser",2021-02-27,47271,299
"cases","BC","Interior",2021-02-27,7472,25
"cases","BC","Island",2021-02-27,2381,27
"cases","BC","Northern",2021-02-27,4617,38
"cases","BC","Not Reported",2021-02-27,160,0
"cases","BC","Vancouver Coastal",2021-02-27,18628,104
"cases","BC","Fraser",2021-02-28,47540,269
"cases","BC","Interior",2021-02-28,7495,23
"cases","BC","Island",2021-02-28,2405,24
"cases","BC","Northern",2021-02-28,4639,22
"cases","BC","Not Reported",2021-02-28,160,0
"cases","BC","Vancouver Coastal",2021-02-28,18740,112
"cases","BC","Fraser",2021-03-01,47800,260
"cases","BC","Interior",2021-03-01,7510,15
"cases","BC","Island",2021-03-01,2428,23
"cases","BC","Northern",2021-03-01,4659,20
"cases","BC","Not Reported",2021-03-01,160,0
"cases","BC","Vancouver Coastal",2021-03-01,18879,139
"cases","BC","Fraser",2021-03-02,48098,298
"cases","BC","Interior",2021-03-02,7557,47
"cases","BC","Island",2021-03-02,2456,28
"cases","BC","Northern",2021-03-02,4708,49
"cases","BC","Not Reported",2021-03-02,161,1
"cases","BC","Vancouver Coastal",2021-03-02,19013,134
"cases","BC","Fraser",2021-03-03,48387,289
"cases","BC","Interior",2021-03-03,7585,28
"cases","BC","Island",2021-03-03,2492,36
"cases","BC","Northern",2021-03-03,4751,43
"cases","BC","Not Reported",2021-03-03,161,0
"cases","BC","Vancouver Coastal",2021-03-03,19181,168
"cases","BC","Fraser",2021-03-04,48741,354
"cases","BC","Interior",2021-03-04,7622,37
"cases","BC","Island",2021-03-04,2518,26
"cases","BC","Northern",2021-03-04,4808,57
"cases","BC","Not Reported",2021-03-04,161,0
"cases","BC","Vancouver Coastal",2021-03-04,19332,151
"cases","BC","Fraser",2021-03-05,49021,280
"cases","BC","Interior",2021-03-05,7657,35
"cases","BC","Island",2021-03-05,2546,28
"cases","BC","Northern",2021-03-05,4869,61
"cases","BC","Not Reported",2021-03-05,161,0
"cases","BC","Vancouver Coastal",2021-03-05,19476,144
"cases","BC","Fraser",2021-03-06,49329,308
"cases","BC","Interior",2021-03-06,7688,31
"cases","BC","Island",2021-03-06,2575,29
"cases","BC","Northern",2021-03-06,4903,34
"cases","BC","Not Reported",2021-03-06,163,2
"cases","BC","Vancouver Coastal",2021-03-06,19629,153
"cases","BC","Fraser",2021-03-07,49594,265
"cases","BC","Interior",2021-03-07,7706,18
"cases","BC","Island",2021-03-07,2588,13
"cases","BC","Northern",2021-03-07,4908,5
"cases","BC","Not Reported",2021-03-07,163,0
"cases","BC","Vancouver Coastal",2021-03-07,19727,98
"cases","BC","Fraser",2021-03-08,49860,266
"cases","BC","Interior",2021-03-08,7736,30
"cases","BC","Island",2021-03-08,2596,8
"cases","BC","Northern",2021-03-08,4960,52
"cases","BC","Not Reported",2021-03-08,163,0
"cases","BC","Vancouver Coastal",2021-03-08,19869,142
"cases","BC","Fraser",2021-03-09,50153,293
"cases","BC","Interior",2021-03-09,7775,39
"cases","BC","Island",2021-03-09,2615,19
"cases","BC","Northern",2021-03-09,4991,31
"cases","BC","Not Reported",2021-03-09,164,1
"cases","BC","Vancouver Coastal",2021-03-09,20015,146
"cases","BC","Fraser",2021-03-10,50475,322
"cases","BC","Interior",2021-03-10,7799,24
"cases","BC","Island",2021-03-10,2657,42
"cases","BC","Northern",2021-03-10,5052,61
"cases","BC","Not Reported",2021-03-10,164,0
"cases","BC","Vancouver Coastal",2021-03-10,20146,131
"cases","BC","Fraser",2021-03-11,50844,369
"cases","BC","Interior",2021-03-11,7844,45
"cases","BC","Island",2021-03-11,2692,35
"cases","BC","Northern",2021-03-11,5110,58
"cases","BC","Not Reported",2021-03-11,164,0
"cases","BC","Vancouver Coastal",2021-03-11,20300,154
"cases","BC","Fraser",2021-03-12,51143,299
"cases","BC","Interior",2021-03-12,7872,28
"cases","BC","Island",2021-03-12,2730,38
"cases","BC","Northern",2021-03-12,5154,44
"cases","BC","Not Reported",2021-03-12,164,0
"cases","BC","Vancouver Coastal",2021-03-12,20441,141
"cases","BC","Fraser",2021-03-13,51454,311
"cases","BC","Interior",2021-03-13,7900,28
"cases","BC","Island",2021-03-13,2749,19
"cases","BC","Northern",2021-03-13,5190,36
"cases","BC","Not Reported",2021-03-13,165,1
"cases","BC","Vancouver Coastal",2021-03-13,20574,133
"cases","BC","Fraser",2021-03-14,51716,262
"cases","BC","Interior",2021-03-14,7923,23
"cases","BC","Island",2021-03-14,2769,20
"cases","BC","Northern",2021-03-14,5248,58
"cases","BC","Not Reported",2021-03-14,166,1
"cases","BC","Vancouver Coastal",2021-03-14,20696,122
"cases","BC","Fraser",2021-03-15,51997,281
"cases","BC","Interior",2021-03-15,7938,15
"cases","BC","Island",2021-03-15,2792,23
"cases","BC","Northern",2021-03-15,5273,25
"cases","BC","Not Reported",2021-03-15,166,0
"cases","BC","Vancouver Coastal",2021-03-15,20834,138
"cases","BC","Fraser",2021-03-16,52303,306
"cases","BC","Interior",2021-03-16,7968,30
"cases","BC","Island",2021-03-16,2805,13
"cases","BC","Northern",2021-03-16,5307,34
"cases","BC","Not Reported",2021-03-16,169,3
"cases","BC","Vancouver Coastal",2021-03-16,20961,127
"cases","BC","Fraser",2021-03-17,52606,303
"cases","BC","Interior",2021-03-17,7998,30
"cases","BC","Island",2021-03-17,2838,33
"cases","BC","Northern",2021-03-17,5363,56
"cases","BC","Not Reported",2021-03-17,169,0
"cases","BC","Vancouver Coastal",2021-03-17,21136,175
"cases","BC","Fraser",2021-03-18,53031,425
"cases","BC","Interior",2021-03-18,8031,33
"cases","BC","Island",2021-03-18,2874,36
"cases","BC","Northern",2021-03-18,5430,67
"cases","BC","Not Reported",2021-03-18,169,0
"cases","BC","Vancouver Coastal",2021-03-18,21311,175
"cases","BC","Fraser",2021-03-19,53325,294
"cases","BC","Interior",2021-03-19,8055,24
"cases","BC","Island",2021-03-19,2902,28
"cases","BC","Northern",2021-03-19,5490,60
"cases","BC","Not Reported",2021-03-19,169,0
"cases","BC","Vancouver Coastal",2021-03-19,21482,171
"cases","BC","Fraser",2021-03-20,53681,356
"cases","BC","Interior",2021-03-20,8084,29
"cases","BC","Island",2021-03-20,2921,19
"cases","BC","Northern",2021-03-20,5548,58
"cases","BC","Not Reported",2021-03-20,171,2
"cases","BC","Vancouver Coastal",2021-03-20,21634,152
"cases","BC","Fraser",2021-03-21,54089,408
"cases","BC","Interior",2021-03-21,8118,34
"cases","BC","Island",2021-03-21,2954,33
"cases","BC","Northern",2021-03-21,5578,30
"cases","BC","Not Reported",2021-03-21,171,0
"cases","BC","Vancouver Coastal",2021-03-21,21786,152
"cases","BC","Fraser",2021-03-22,54383,294
"cases","BC","Interior",2021-03-22,8152,34
"cases","BC","Island",2021-03-22,2973,19
"cases","BC","Northern",2021-03-22,5598,20
"cases","BC","Not Reported",2021-03-22,174,3
"cases","BC","Vancouver Coastal",2021-03-22,22002,216
"cases","BC","Fraser",2021-03-23,54760,377
"cases","BC","Interior",2021-03-23,8187,35
"cases","BC","Island",2021-03-23,2999,26
"cases","BC","Northern",2021-03-23,5643,45
"cases","BC","Not Reported",2021-03-23,175,1
"cases","BC","Vancouver Coastal",2021-03-23,22239,237
"cases","BC","Fraser",2021-03-24,55150,390
"cases","BC","Interior",2021-03-24,8235,48
"cases","BC","Island",2021-03-24,3039,40
"cases","BC","Northern",2021-03-24,5705,62
"cases","BC","Not Reported",2021-03-24,175,0
"cases","BC","Vancouver Coastal",2021-03-24,22503,264
"cases","BC","Fraser",2021-03-25,55637,487
"cases","BC","Interior",2021-03-25,8283,48
"cases","BC","Island",2021-03-25,3096,57
"cases","BC","Northern",2021-03-25,5797,92
"cases","BC","Not Reported",2021-03-25,178,3
"cases","BC","Vancouver Coastal",2021-03-25,22808,305
"cases","BC","Fraser",2021-03-26,56067,430
"cases","BC","Interior",2021-03-26,8350,67
"cases","BC","Island",2021-03-26,3158,62
"cases","BC","Northern",2021-03-26,5844,47
"cases","BC","Not Reported",2021-03-26,179,1
"cases","BC","Vancouver Coastal",2021-03-26,23087,279
"cases","BC","Fraser",2021-03-27,56510,443
"cases","BC","Interior",2021-03-27,8393,43
"cases","BC","Island",2021-03-27,3187,29
"cases","BC","Northern",2021-03-27,5878,34
"cases","BC","Not Reported",2021-03-27,179,0
"cases","BC","Vancouver Coastal",2021-03-27,23365,278
"cases","BC","Fraser",2021-03-28,56924,414
"cases","BC","Interior",2021-03-28,8445,52
"cases","BC","Island",2021-03-28,3237,50
"cases","BC","Northern",2021-03-28,5917,39
"cases","BC","Not Reported",2021-03-28,179,0
"cases","BC","Vancouver Coastal",2021-03-28,23613,248
"cases","BC","Fraser",2021-03-29,57307,383
"cases","BC","Interior",2021-03-29,8503,58
"cases","BC","Island",2021-03-29,3283,46
"cases","BC","Northern",2021-03-29,5949,32
"cases","BC","Not Reported",2021-03-29,181,2
"cases","BC","Vancouver Coastal",2021-03-29,23879,266
"cases","BC","Fraser",2021-03-30,57782,475
"cases","BC","Interior",2021-03-30,8567,64
"cases","BC","Island",2021-03-30,3336,53
"cases","BC","Northern",2021-03-30,6001,52
"cases","BC","Not Reported",2021-03-30,181,0
"cases","BC","Vancouver Coastal",2021-03-30,24257,378
"cases","BC","Fraser",2021-03-31,58185,403
"cases","BC","Interior",2021-03-31,8627,60
"cases","BC","Island",2021-03-31,3393,57
"cases","BC","Northern",2021-03-31,6050,49
"cases","BC","Not Reported",2021-03-31,182,1
"cases","BC","Vancouver Coastal",2021-03-31,24567,310
"cases","BC","Fraser",2021-04-01,58665,480
"cases","BC","Interior",2021-04-01,8713,86
"cases","BC","Island",2021-04-01,3469,76
"cases","BC","Northern",2021-04-01,6117,67
"cases","BC","Not Reported",2021-04-01,183,1
"cases","BC","Vancouver Coastal",2021-04-01,24932,365
"cases","BC","Fraser",2021-04-02,59247,582
"cases","BC","Interior",2021-04-02,8793,80
"cases","BC","Island",2021-04-02,3535,66
"cases","BC","Northern",2021-04-02,6157,40
"cases","BC","Not Reported",2021-04-02,184,1
"cases","BC","Vancouver Coastal",2021-04-02,25271,339
"cases","BC","Fraser",2021-04-03,59773,526
"cases","BC","Interior",2021-04-03,8865,72
"cases","BC","Island",2021-04-03,3592,57
"cases","BC","Northern",2021-04-03,6218,61
"cases","BC","Not Reported",2021-04-03,185,1
"cases","BC","Vancouver Coastal",2021-04-03,25583,312
"cases","BC","Fraser",2021-04-04,60248,475
"cases","BC","Interior",2021-04-04,8928,63
"cases","BC","Island",2021-04-04,3640,48
"cases","BC","Northern",2021-04-04,6256,38
"cases","BC","Not Reported",2021-04-04,185,0
"cases","BC","Vancouver Coastal",2021-04-04,25870,287
"cases","BC","Fraser",2021-04-05,60699,451
"cases","BC","Interior",2021-04-05,9019,91
"cases","BC","Island",2021-04-05,3693,53
"cases","BC","Northern",2021-04-05,6289,33
"cases","BC","Not Reported",2021-04-05,185,0
"cases","BC","Vancouver Coastal",2021-04-05,26171,301
"cases","BC","Fraser",2021-04-06,61169,470
"cases","BC","Interior",2021-04-06,9119,100
"cases","BC","Island",2021-04-06,3758,65
"cases","BC","Northern",2021-04-06,6323,34
"cases","BC","Not Reported",2021-04-06,185,0
"cases","BC","Vancouver Coastal",2021-04-06,26539,368
"cases","BC","Fraser",2021-04-07,61838,669
"cases","BC","Interior",2021-04-07,9220,101
"cases","BC","Island",2021-04-07,3824,66
"cases","BC","Northern",2021-04-07,6378,55
