"name","region","sub_region_1","date","value","value_daily"
"mortality","AB","South",2020-05-11,0,-1
"mortality","AB","Calgary",2020-05-12,1,1
"mortality","AB","Central",2020-05-12,0,0
"mortality","AB","Edmonton",2020-05-12,0,0
"mortality","AB","North",2020-05-12,0,0
"mortality","AB","Not Reported",2020-05-12,0,0
"mortality","AB","South",2020-05-12,0,0
"mortality","AB","Calgary",2020-05-13,1,0
"mortality","AB","Central",2020-05-13,0,0
"mortality","AB","Edmonton",2020-05-13,0,0
"mortality","AB","North",2020-05-13,0,0
"mortality","AB","Not Reported",2020-05-13,0,0
"mortality","AB","South",2020-05-13,1,1
"mortality","AB","Calgary",2020-05-14,1,0
"mortality","AB","Central",2020-05-14,0,0
"mortality","AB","Edmonton",2020-05-14,0,0
"mortality","AB","North",2020-05-14,0,0
"mortality","AB","Not Reported",2020-05-14,0,0
"mortality","AB","South",2020-05-14,0,-1
"mortality","AB","Calgary",2020-05-15,4,3
"mortality","AB","Central",2020-05-15,0,0
"mortality","AB","Edmonton",2020-05-15,0,0
"mortality","AB","North",2020-05-15,0,0
"mortality","AB","Not Reported",2020-05-15,0,0
"mortality","AB","South",2020-05-15,0,0
"mortality","AB","Calgary",2020-05-16,1,-3
"mortality","AB","Central",2020-05-16,0,0
"mortality","AB","Edmonton",2020-05-16,0,0
"mortality","AB","North",2020-05-16,0,0
"mortality","AB","Not Reported",2020-05-16,0,0
"mortality","AB","South",2020-05-16,0,0
"mortality","AB","Calgary",2020-05-17,1,0
"mortality","AB","Central",2020-05-17,0,0
"mortality","AB","Edmonton",2020-05-17,0,0
"mortality","AB","North",2020-05-17,0,0
"mortality","AB","Not Reported",2020-05-17,0,0
"mortality","AB","South",2020-05-17,0,0
"mortality","AB","Calgary",2020-05-18,1,0
"mortality","AB","Central",2020-05-18,0,0
"mortality","AB","Edmonton",2020-05-18,0,0
"mortality","AB","North",2020-05-18,0,0
"mortality","AB","Not Reported",2020-05-18,0,0
"mortality","AB","South",2020-05-18,0,0
"mortality","AB","Calgary",2020-05-19,0,-1
"mortality","AB","Central",2020-05-19,0,0
"mortality","AB","Edmonton",2020-05-19,0,0
"mortality","AB","North",2020-05-19,0,0
"mortality","AB","Not Reported",2020-05-19,0,0
"mortality","AB","South",2020-05-19,0,0
"mortality","AB","Calgary",2020-05-20,0,0
"mortality","AB","Central",2020-05-20,0,0
"mortality","AB","Edmonton",2020-05-20,0,0
"mortality","AB","North",2020-05-20,0,0
"mortality","AB","Not Reported",2020-05-20,0,0
"mortality","AB","South",2020-05-20,0,0
"mortality","AB","Calgary",2020-05-21,4,4
"mortality","AB","Central",2020-05-21,0,0
"mortality","AB","Edmonton",2020-05-21,0,0
"mortality","AB","North",2020-05-21,0,0
"mortality","AB","Not Reported",2020-05-21,0,0
"mortality","AB","South",2020-05-21,0,0
"mortality","AB","Calgary",2020-05-22,1,-3
"mortality","AB","Central",2020-05-22,0,0
"mortality","AB","Edmonton",2020-05-22,1,1
"mortality","AB","North",2020-05-22,0,0
"mortality","AB","Not Reported",2020-05-22,0,0
"mortality","AB","South",2020-05-22,0,0
"mortality","AB","Calgary",2020-05-23,1,0
"mortality","AB","Central",2020-05-23,0,0
"mortality","AB","Edmonton",2020-05-23,0,-1
"mortality","AB","North",2020-05-23,0,0
"mortality","AB","Not Reported",2020-05-23,0,0
"mortality","AB","South",2020-05-23,0,0
"mortality","AB","Calgary",2020-05-24,0,-1
"mortality","AB","Central",2020-05-24,0,0
"mortality","AB","Edmonton",2020-05-24,0,0
"mortality","AB","North",2020-05-24,0,0
"mortality","AB","Not Reported",2020-05-24,0,0
"mortality","AB","South",2020-05-24,0,0
"mortality","AB","Calgary",2020-05-25,3,3
"mortality","AB","Central",2020-05-25,0,0
"mortality","AB","Edmonton",2020-05-25,0,0
"mortality","AB","North",2020-05-25,0,0
"mortality","AB","Not Reported",2020-05-25,0,0
"mortality","AB","South",2020-05-25,0,0
"mortality","AB","Calgary",2020-05-26,0,-3
"mortality","AB","Central",2020-05-26,0,0
"mortality","AB","Edmonton",2020-05-26,0,0
"mortality","AB","North",2020-05-26,1,1
"mortality","AB","Not Reported",2020-05-26,0,0
"mortality","AB","South",2020-05-26,0,0
"mortality","AB","Calgary",2020-05-27,2,2
"mortality","AB","Central",2020-05-27,0,0
"mortality","AB","Edmonton",2020-05-27,0,0
"mortality","AB","North",2020-05-27,0,-1
"mortality","AB","Not Reported",2020-05-27,0,0
"mortality","AB","South",2020-05-27,0,0
"mortality","AB","Calgary",2020-05-28,1,-1
"mortality","AB","Central",2020-05-28,0,0
"mortality","AB","Edmonton",2020-05-28,0,0
"mortality","AB","North",2020-05-28,0,0
"mortality","AB","Not Reported",2020-05-28,0,0
"mortality","AB","South",2020-05-28,1,1
"mortality","AB","Calgary",2020-05-29,0,-1
"mortality","AB","Central",2020-05-29,0,0
"mortality","AB","Edmonton",2020-05-29,0,0
"mortality","AB","North",2020-05-29,0,0
"mortality","AB","Not Reported",2020-05-29,0,0
"mortality","AB","South",2020-05-29,0,-1
"mortality","AB","Calgary",2020-05-30,0,0
"mortality","AB","Central",2020-05-30,0,0
"mortality","AB","Edmonton",2020-05-30,0,0
"mortality","AB","North",2020-05-30,0,0
"mortality","AB","Not Reported",2020-05-30,0,0
"mortality","AB","South",2020-05-30,0,0
"mortality","AB","Calgary",2020-05-31,0,0
"mortality","AB","Central",2020-05-31,0,0
"mortality","AB","Edmonton",2020-05-31,0,0
"mortality","AB","North",2020-05-31,0,0
"mortality","AB","Not Reported",2020-05-31,0,0
"mortality","AB","South",2020-05-31,0,0
"mortality","AB","Calgary",2020-06-01,0,0
"mortality","AB","Central",2020-06-01,0,0
"mortality","AB","Edmonton",2020-06-01,0,0
"mortality","AB","North",2020-06-01,0,0
"mortality","AB","Not Reported",2020-06-01,0,0
"mortality","AB","South",2020-06-01,0,0
"mortality","AB","Calgary",2020-06-02,0,0
"mortality","AB","Central",2020-06-02,0,0
"mortality","AB","Edmonton",2020-06-02,0,0
"mortality","AB","North",2020-06-02,0,0
"mortality","AB","Not Reported",2020-06-02,0,0
"mortality","AB","South",2020-06-02,0,0
"mortality","AB","Calgary",2020-06-03,2,2
"mortality","AB","Central",2020-06-03,0,0
"mortality","AB","Edmonton",2020-06-03,0,0
"mortality","AB","North",2020-06-03,0,0
"mortality","AB","Not Reported",2020-06-03,0,0
"mortality","AB","South",2020-06-03,0,0
"mortality","AB","Calgary",2020-06-04,1,-1
"mortality","AB","Central",2020-06-04,0,0
"mortality","AB","Edmonton",2020-06-04,0,0
"mortality","AB","North",2020-06-04,0,0
"mortality","AB","Not Reported",2020-06-04,0,0
"mortality","AB","South",2020-06-04,0,0
"mortality","AB","Calgary",2020-06-05,0,-1
"mortality","AB","Central",2020-06-05,0,0
"mortality","AB","Edmonton",2020-06-05,0,0
"mortality","AB","North",2020-06-05,0,0
"mortality","AB","Not Reported",2020-06-05,0,0
"mortality","AB","South",2020-06-05,0,0
"mortality","AB","Calgary",2020-06-06,0,0
"mortality","AB","Central",2020-06-06,0,0
"mortality","AB","Edmonton",2020-06-06,0,0
"mortality","AB","North",2020-06-06,0,0
"mortality","AB","Not Reported",2020-06-06,0,0
"mortality","AB","South",2020-06-06,0,0
"mortality","AB","Calgary",2020-06-07,0,0
"mortality","AB","Central",2020-06-07,0,0
"mortality","AB","Edmonton",2020-06-07,0,0
"mortality","AB","North",2020-06-07,0,0
"mortality","AB","Not Reported",2020-06-07,0,0
"mortality","AB","South",2020-06-07,0,0
"mortality","AB","Calgary",2020-06-08,2,2
"mortality","AB","Central",2020-06-08,0,0
"mortality","AB","Edmonton",2020-06-08,0,0
"mortality","AB","North",2020-06-08,0,0
"mortality","AB","Not Reported",2020-06-08,0,0
"mortality","AB","South",2020-06-08,0,0
"mortality","AB","Calgary",2020-06-09,1,-1
"mortality","AB","Central",2020-06-09,0,0
"mortality","AB","Edmonton",2020-06-09,0,0
"mortality","AB","North",2020-06-09,0,0
"mortality","AB","Not Reported",2020-06-09,0,0
"mortality","AB","South",2020-06-09,0,0
"mortality","AB","Calgary",2020-06-10,0,-1
"mortality","AB","Central",2020-06-10,0,0
"mortality","AB","Edmonton",2020-06-10,0,0
"mortality","AB","North",2020-06-10,0,0
"mortality","AB","Not Reported",2020-06-10,0,0
"mortality","AB","South",2020-06-10,0,0
"mortality","AB","Calgary",2020-06-11,0,0
"mortality","AB","Central",2020-06-11,0,0
"mortality","AB","Edmonton",2020-06-11,0,0
"mortality","AB","North",2020-06-11,0,0
"mortality","AB","Not Reported",2020-06-11,0,0
"mortality","AB","South",2020-06-11,0,0
"mortality","AB","Calgary",2020-06-12,0,0
"mortality","AB","Central",2020-06-12,0,0
"mortality","AB","Edmonton",2020-06-12,0,0
"mortality","AB","North",2020-06-12,0,0
"mortality","AB","Not Reported",2020-06-12,0,0
"mortality","AB","South",2020-06-12,0,0
"mortality","AB","Calgary",2020-06-13,1,1
"mortality","AB","Central",2020-06-13,0,0
"mortality","AB","Edmonton",2020-06-13,0,0
"mortality","AB","North",2020-06-13,0,0
"mortality","AB","Not Reported",2020-06-13,0,0
"mortality","AB","South",2020-06-13,0,0
"mortality","AB","Calgary",2020-06-14,0,-1
"mortality","AB","Central",2020-06-14,0,0
"mortality","AB","Edmonton",2020-06-14,0,0
"mortality","AB","North",2020-06-14,0,0
"mortality","AB","Not Reported",2020-06-14,0,0
"mortality","AB","South",2020-06-14,0,0
"mortality","AB","Calgary",2020-06-15,0,0
"mortality","AB","Central",2020-06-15,0,0
"mortality","AB","Edmonton",2020-06-15,0,0
"mortality","AB","North",2020-06-15,0,0
"mortality","AB","Not Reported",2020-06-15,0,0
"mortality","AB","South",2020-06-15,1,1
"mortality","AB","Calgary",2020-06-16,0,0
"mortality","AB","Central",2020-06-16,0,0
"mortality","AB","Edmonton",2020-06-16,0,0
"mortality","AB","North",2020-06-16,0,0
