"name","region","date","value"
"icu","SK","2020-03-26",2
"icu","SK","2020-03-27",2
"icu","SK","2020-03-28",3
"icu","SK","2020-03-29",2
"icu","SK","2020-03-30",1
"icu","SK","2020-03-31",1
"icu","SK","2020-04-01",1
"icu","SK","2020-04-02",2
"icu","SK","2020-04-03",1
"icu","SK","2020-04-04",1
"icu","SK","2020-04-05",2
"icu","SK","2020-04-06",2
"icu","SK","2020-04-07",2
"icu","SK","2020-04-08",2
"icu","SK","2020-04-09",2
"icu","SK","2020-04-10",2
"icu","SK","2020-04-11",1
"icu","SK","2020-04-12",0
"icu","SK","2020-04-13",0
"icu","SK","2020-04-14",0
"icu","SK","2020-04-15",0
"icu","SK","2020-04-16",0
"icu","SK","2020-04-17",1
"icu","SK","2020-04-18",1
"icu","SK","2020-04-19",1
"icu","SK","2020-04-20",1
"icu","SK","2020-04-21",1
"icu","SK","2020-04-22",1
"icu","SK","2020-04-23",1
"icu","SK","2020-04-24",2
"icu","SK","2020-04-25",2
"icu","SK","2020-04-26",2
"icu","SK","2020-04-27",2
"icu","SK","2020-04-28",2
"icu","SK","2020-04-29",3
"icu","SK","2020-04-30",3
"icu","SK","2020-05-01",3
"icu","SK","2020-05-02",2
"icu","SK","2020-05-03",3
"icu","SK","2020-05-04",4
"icu","SK","2020-05-05",4
"icu","SK","2020-05-06",4
"icu","SK","2020-05-07",4
"icu","SK","2020-05-08",4
"icu","SK","2020-05-09",5
"icu","SK","2020-05-10",4
"icu","SK","2020-05-11",3
"icu","SK","2020-05-12",3
"icu","SK","2020-05-13",3
"icu","SK","2020-05-14",3
"icu","SK","2020-05-15",3
"icu","SK","2020-05-16",3
"icu","SK","2020-05-17",3
"icu","SK","2020-05-18",3
"icu","SK","2020-05-19",3
"icu","SK","2020-05-20",3
"icu","SK","2020-05-21",3
"icu","SK","2020-05-22",3
"icu","SK","2020-05-23",3
"icu","SK","2020-05-24",3
"icu","SK","2020-05-25",4
"icu","SK","2020-05-26",3
"icu","SK","2020-05-27",3
"icu","SK","2020-05-28",3
"icu","SK","2020-05-29",2
"icu","SK","2020-05-30",1
"icu","SK","2020-05-31",1
"icu","SK","2020-06-01",2
"icu","SK","2020-06-02",2
"icu","SK","2020-06-03",2
"icu","SK","2020-06-04",2
"icu","SK","2020-06-05",1
"icu","SK","2020-06-06",1
"icu","SK","2020-06-07",1
"icu","SK","2020-06-08",1
"icu","SK","2020-06-09",1
"icu","SK","2020-06-10",1
"icu","SK","2020-06-11",1
"icu","SK","2020-06-12",1
"icu","SK","2020-06-13",1
"icu","SK","2020-06-14",1
"icu","SK","2020-06-15",1
"icu","SK","2020-06-16",1
"icu","SK","2020-06-17",1
"icu","SK","2020-06-18",1
"icu","SK","2020-06-19",1
"icu","SK","2020-06-20",3
"icu","SK","2020-06-21",3
"icu","SK","2020-06-22",0
"icu","SK","2020-06-23",1
"icu","SK","2020-06-24",1
"icu","SK","2020-06-25",2
"icu","SK","2020-06-26",1
"icu","SK","2020-06-27",1
"icu","SK","2020-06-28",0
"icu","SK","2020-06-29",0
"icu","SK","2020-06-30",1
"icu","SK","2020-07-01",2
"icu","SK","2020-07-02",3
"icu","SK","2020-07-03",3
"icu","SK","2020-07-04",2
"icu","SK","2020-07-05",2
"icu","SK","2020-07-06",1
"icu","SK","2020-07-07",0
"icu","SK","2020-07-08",0
"icu","SK","2020-07-09",1
"icu","SK","2020-07-10",1
"icu","SK","2020-07-11",1
"icu","SK","2020-07-12",2
"icu","SK","2020-07-13",2
"icu","SK","2020-07-14",2
"icu","SK","2020-07-15",2
"icu","SK","2020-07-16",2
"icu","SK","2020-07-17",1
"icu","SK","2020-07-18",2
"icu","SK","2020-07-19",3
"icu","SK","2020-07-20",3
"icu","SK","2020-07-21",3
"icu","SK","2020-07-22",3
"icu","SK","2020-07-23",4
"icu","SK","2020-07-24",4
"icu","SK","2020-07-25",4
"icu","SK","2020-07-26",4
"icu","SK","2020-07-27",4
"icu","SK","2020-07-28",5
"icu","SK","2020-07-29",5
"icu","SK","2020-07-30",5
"icu","SK","2020-07-31",6
"icu","SK","2020-08-01",6
"icu","SK","2020-08-02",7
"icu","SK","2020-08-03",6
"icu","SK","2020-08-04",7
"icu","SK","2020-08-05",8
"icu","SK","2020-08-06",6
"icu","SK","2020-08-07",4
"icu","SK","2020-08-08",5
"icu","SK","2020-08-09",7
"icu","SK","2020-08-10",5
"icu","SK","2020-08-11",5
"icu","SK","2020-08-12",5
"icu","SK","2020-08-13",5
"icu","SK","2020-08-14",5
"icu","SK","2020-08-15",5
"icu","SK","2020-08-16",4
"icu","SK","2020-08-17",4
"icu","SK","2020-08-18",4
"icu","SK","2020-08-19",4
"icu","SK","2020-08-20",4
"icu","SK","2020-08-21",4
"icu","SK","2020-08-22",4
"icu","SK","2020-08-23",4
"icu","SK","2020-08-24",4
"icu","SK","2020-08-25",3
"icu","SK","2020-08-26",2
"icu","SK","2020-08-27",2
"icu","SK","2020-08-28",2
"icu","SK","2020-08-29",2
"icu","SK","2020-08-30",2
"icu","SK","2020-08-31",2
"icu","SK","2020-09-01",2
"icu","SK","2020-09-02",1
"icu","SK","2020-09-03",1
"icu","SK","2020-09-04",1
"icu","SK","2020-09-05",1
"icu","SK","2020-09-06",1
"icu","SK","2020-09-07",1
"icu","SK","2020-09-08",1
"icu","SK","2020-09-09",1
"icu","SK","2020-09-10",0
"icu","SK","2020-09-11",0
"icu","SK","2020-09-12",0
"icu","SK","2020-09-13",0
"icu","SK","2020-09-14",0
"icu","SK","2020-09-15",0
"icu","SK","2020-09-16",0
"icu","SK","2020-09-17",0
"icu","SK","2020-09-18",0
"icu","SK","2020-09-19",1
"icu","SK","2020-09-20",1
"icu","SK","2020-09-21",1
"icu","SK","2020-09-22",1
"icu","SK","2020-09-23",1
"icu","SK","2020-09-24",0
"icu","SK","2020-09-25",0
"icu","SK","2020-09-26",0
"icu","SK","2020-09-27",0
"icu","SK","2020-09-28",0
"icu","SK","2020-09-29",0
"icu","SK","2020-09-30",1
"icu","SK","2020-10-01",0
"icu","SK","2020-10-02",0
"icu","SK","2020-10-03",1
"icu","SK","2020-10-04",1
"icu","SK","2020-10-05",1
"icu","SK","2020-10-06",1
"icu","SK","2020-10-07",1
"icu","SK","2020-10-08",1
"icu","SK","2020-10-09",2
"icu","SK","2020-10-10",2
"icu","SK","2020-10-11",2
"icu","SK","2020-10-12",1
"icu","SK","2020-10-13",2
"icu","SK","2020-10-14",1
"icu","SK","2020-10-15",2
"icu","SK","2020-10-16",2
"icu","SK","2020-10-17",2
"icu","SK","2020-10-18",2
"icu","SK","2020-10-19",2
"icu","SK","2020-10-20",2
"icu","SK","2020-10-21",2
"icu","SK","2020-10-22",3
"icu","SK","2020-10-23",4
"icu","SK","2020-10-24",4
"icu","SK","2020-10-25",4
"icu","SK","2020-10-26",5
"icu","SK","2020-10-27",6
"icu","SK","2020-10-28",6
"icu","SK","2020-10-29",6
"icu","SK","2020-10-30",6
"icu","SK","2020-10-31",6
"icu","SK","2020-11-01",7
"icu","SK","2020-11-02",7
"icu","SK","2020-11-03",7
"icu","SK","2020-11-04",4
"icu","SK","2020-11-05",5
"icu","SK","2020-11-06",4
"icu","SK","2020-11-07",8
"icu","SK","2020-11-08",7
"icu","SK","2020-11-09",8
"icu","SK","2020-11-10",11
"icu","SK","2020-11-11",11
"icu","SK","2020-11-12",13
"icu","SK","2020-11-13",15
"icu","SK","2020-11-14",16
"icu","SK","2020-11-15",16
"icu","SK","2020-11-16",16
"icu","SK","2020-11-17",15
"icu","SK","2020-11-18",17
"icu","SK","2020-11-19",21
"icu","SK","2020-11-20",19
"icu","SK","2020-11-21",21
"icu","SK","2020-11-22",19
"icu","SK","2020-11-23",19
"icu","SK","2020-11-24",20
"icu","SK","2020-11-25",19
"icu","SK","2020-11-26",18
"icu","SK","2020-11-27",16
"icu","SK","2020-11-28",18
"icu","SK","2020-11-29",23
"icu","SK","2020-11-30",23
"icu","SK","2020-12-01",24
"icu","SK","2020-12-02",26
"icu","SK","2020-12-03",24
"icu","SK","2020-12-04",25
"icu","SK","2020-12-05",25
"icu","SK","2020-12-06",26
"icu","SK","2020-12-07",26
"icu","SK","2020-12-08",27
"icu","SK","2020-12-09",27
"icu","SK","2020-12-10",31
"icu","SK","2020-12-11",27
"icu","SK","2020-12-12",22
"icu","SK","2020-12-13",23
"icu","SK","2020-12-14",27
"icu","SK","2020-12-15",26
"icu","SK","2020-12-16",30
"icu","SK","2020-12-17",22
"icu","SK","2020-12-18",17
"icu","SK","2020-12-19",20
"icu","SK","2020-12-20",19
"icu","SK","2020-12-21",20
"icu","SK","2020-12-22",21
"icu","SK","2020-12-23",21
"icu","SK","2020-12-24",21
"icu","SK","2020-12-25",21
"icu","SK","2020-12-26",21
"icu","SK","2020-12-27",26
"icu","SK","2020-12-28",26
"icu","SK","2020-12-29",32
"icu","SK","2020-12-30",32
"icu","SK","2020-12-31",30
"icu","SK","2021-01-01",30
"icu","SK","2021-01-02",33
"icu","SK","2021-01-03",38
"icu","SK","2021-01-04",35
"icu","SK","2021-01-05",31
"icu","SK","2021-01-06",29
"icu","SK","2021-01-07",29
"icu","SK","2021-01-08",26
"icu","SK","2021-01-09",30
"icu","SK","2021-01-10",30
"icu","SK","2021-01-11",31
"icu","SK","2021-01-12",29
"icu","SK","2021-01-13",36
"icu","SK","2021-01-14",33
"icu","SK","2021-01-15",35
"icu","SK","2021-01-16",35
"icu","SK","2021-01-17",33
"icu","SK","2021-01-18",30
"icu","SK","2021-01-19",31
"icu","SK","2021-01-20",31
"icu","SK","2021-01-21",31
"icu","SK","2021-01-22",30
"icu","SK","2021-01-23",35
"icu","SK","2021-01-24",32
"icu","SK","2021-01-25",32
"icu","SK","2021-01-26",33
"icu","SK","2021-01-27",36
"icu","SK","2021-01-28",37
"icu","SK","2021-01-29",33
"icu","SK","2021-01-30",28
"icu","SK","2021-01-31",31
"icu","SK","2021-02-01",30
"icu","SK","2021-02-02",33
"icu","SK","2021-02-03",30
"icu","SK","2021-02-04",30
"icu","SK","2021-02-05",28
"icu","SK","2021-02-06",27
"icu","SK","2021-02-07",28
"icu","SK","2021-02-08",30
"icu","SK","2021-02-09",26
"icu","SK","2021-02-10",28
"icu","SK","2021-02-11",19
"icu","SK","2021-02-12",23
"icu","SK","2021-02-13",20
"icu","SK","2021-02-14",19
"icu","SK","2021-02-15",19
"icu","SK","2021-02-16",20
"icu","SK","2021-02-17",23
"icu","SK","2021-02-18",23
"icu","SK","2021-02-19",19
"icu","SK","2021-02-20",16
"icu","SK","2021-02-21",13
"icu","SK","2021-02-22",15
"icu","SK","2021-02-23",16
"icu","SK","2021-02-24",17
"icu","SK","2021-02-25",18
"icu","SK","2021-02-26",16
"icu","SK","2021-02-27",16
"icu","SK","2021-02-28",19
"icu","SK","2021-03-01",21
"icu","SK","2021-03-02",20
"icu","SK","2021-03-03",20
"icu","SK","2021-03-04",20
"icu","SK","2021-03-05",20
"icu","SK","2021-03-06",22
"icu","SK","2021-03-07",22
"icu","SK","2021-03-08",23
"icu","SK","2021-03-09",25
"icu","SK","2021-03-10",27
"icu","SK","2021-03-11",27
"icu","SK","2021-03-12",27
"icu","SK","2021-03-13",30
"icu","SK","2021-03-14",29
"icu","SK","2021-03-15",30
"icu","SK","2021-03-16",31
"icu","SK","2021-03-17",31
"icu","SK","2021-03-18",27
"icu","SK","2021-03-19",27
"icu","SK","2021-03-20",27
"icu","SK","2021-03-21",29
"icu","SK","2021-03-22",28
"icu","SK","2021-03-23",26
"icu","SK","2021-03-24",22
"icu","SK","2021-03-25",22
"icu","SK","2021-03-26",24
"icu","SK","2021-03-27",25
"icu","SK","2021-03-28",27
"icu","SK","2021-03-29",25
"icu","SK","2021-03-30",22
"icu","SK","2021-03-31",23
"icu","SK","2021-04-01",34
"icu","SK","2021-04-02",37
"icu","SK","2021-04-03",42
"icu","SK","2021-04-04",44
"icu","SK","2021-04-05",47
"icu","SK","2021-04-06",44
"icu","SK","2021-04-07",42
"icu","SK","2021-04-08",41
"icu","SK","2021-04-09",43
"icu","SK","2021-04-10",46
"icu","SK","2021-04-11",46
"icu","SK","2021-04-12",41
"icu","SK","2021-04-13",41
"icu","SK","2021-04-14",41
"icu","SK","2021-04-15",41
"icu","SK","2021-04-16",44
"icu","SK","2021-04-17",47
"icu","SK","2021-04-18",45
"icu","SK","2021-04-19",43
"icu","SK","2021-04-20",51
"icu","SK","2021-04-21",49
"icu","SK","2021-04-22",48
"icu","SK","2021-04-23",52
"icu","SK","2021-04-24",51
"icu","SK","2021-04-25",49
"icu","SK","2021-04-26",45
"icu","SK","2021-04-27",42
"icu","SK","2021-04-28",42
"icu","SK","2021-04-29",38
"icu","SK","2021-04-30",37
"icu","SK","2021-05-01",38
"icu","SK","2021-05-02",39
"icu","SK","2021-05-03",39
"icu","SK","2021-05-04",41
"icu","SK","2021-05-05",39
"icu","SK","2021-05-06",41
"icu","SK","2021-05-07",38
"icu","SK","2021-05-08",42
"icu","SK","2021-05-09",41
"icu","SK","2021-05-10",37
"icu","SK","2021-05-11",38
"icu","SK","2021-05-12",37
"icu","SK","2021-05-13",37
"icu","SK","2021-05-14",34
"icu","SK","2021-05-15",26
"icu","SK","2021-05-16",24
"icu","SK","2021-05-17",27
"icu","SK","2021-05-18",27
"icu","SK","2021-05-19",28
"icu","SK","2021-05-20",26
"icu","SK","2021-05-21",25
"icu","SK","2021-05-22",27
"icu","SK","2021-05-23",27
"icu","SK","2021-05-24",28
"icu","SK","2021-05-25",30
"icu","SK","2021-05-26",27
"icu","SK","2021-05-27",27
"icu","SK","2021-05-28",26
"icu","SK","2021-05-29",24
"icu","SK","2021-05-30",25
"icu","SK","2021-05-31",25
"icu","SK","2021-06-01",23
"icu","SK","2021-06-02",22
"icu","SK","2021-06-03",23
"icu","SK","2021-06-04",21
"icu","SK","2021-06-05",19
"icu","SK","2021-06-06",19
"icu","SK","2021-06-07",19
"icu","SK","2021-06-08",18
"icu","SK","2021-06-09",20
"icu","SK","2021-06-10",19
"icu","SK","2021-06-11",17
"icu","SK","2021-06-12",17
"icu","SK","2021-06-13",20
"icu","SK","2021-06-14",19
"icu","SK","2021-06-15",15
"icu","SK","2021-06-16",12
"icu","SK","2021-06-17",9
"icu","SK","2021-06-18",10
