"name","region","sub_region_1","date","value"
"cases","BC","Vancouver Coastal","2020-02-20",1
"cases","BC","Vancouver Island","2020-02-20",0
"cases","BC","Fraser","2020-02-21",0
"cases","BC","Interior","2020-02-21",1
"cases","BC","Northern","2020-02-21",0
"cases","BC","Out of Canada","2020-02-21",3
"cases","BC","Vancouver Coastal","2020-02-21",1
"cases","BC","Vancouver Island","2020-02-21",0
"cases","BC","Fraser","2020-02-22",0
"cases","BC","Interior","2020-02-22",1
"cases","BC","Northern","2020-02-22",0
"cases","BC","Out of Canada","2020-02-22",3
"cases","BC","Vancouver Coastal","2020-02-22",1
"cases","BC","Vancouver Island","2020-02-22",0
"cases","BC","Fraser","2020-02-23",0
"cases","BC","Interior","2020-02-23",1
"cases","BC","Northern","2020-02-23",0
"cases","BC","Out of Canada","2020-02-23",3
"cases","BC","Vancouver Coastal","2020-02-23",1
"cases","BC","Vancouver Island","2020-02-23",0
"cases","BC","Fraser","2020-02-24",2
"cases","BC","Interior","2020-02-24",1
"cases","BC","Northern","2020-02-24",0
"cases","BC","Out of Canada","2020-02-24",3
"cases","BC","Vancouver Coastal","2020-02-24",1
"cases","BC","Vancouver Island","2020-02-24",0
"cases","BC","Fraser","2020-02-25",2
"cases","BC","Interior","2020-02-25",1
"cases","BC","Northern","2020-02-25",0
"cases","BC","Out of Canada","2020-02-25",3
"cases","BC","Vancouver Coastal","2020-02-25",1
"cases","BC","Vancouver Island","2020-02-25",0
"cases","BC","Fraser","2020-02-26",2
"cases","BC","Interior","2020-02-26",1
"cases","BC","Northern","2020-02-26",0
"cases","BC","Out of Canada","2020-02-26",3
"cases","BC","Vancouver Coastal","2020-02-26",1
"cases","BC","Vancouver Island","2020-02-26",0
"cases","BC","Fraser","2020-02-27",2
"cases","BC","Interior","2020-02-27",1
"cases","BC","Northern","2020-02-27",0
"cases","BC","Out of Canada","2020-02-27",3
"cases","BC","Vancouver Coastal","2020-02-27",1
"cases","BC","Vancouver Island","2020-02-27",0
"cases","BC","Fraser","2020-02-28",2
"cases","BC","Interior","2020-02-28",1
"cases","BC","Northern","2020-02-28",0
"cases","BC","Out of Canada","2020-02-28",3
"cases","BC","Vancouver Coastal","2020-02-28",1
"cases","BC","Vancouver Island","2020-02-28",0
"cases","BC","Fraser","2020-02-29",2
"cases","BC","Interior","2020-02-29",1
"cases","BC","Northern","2020-02-29",0
"cases","BC","Out of Canada","2020-02-29",3
"cases","BC","Vancouver Coastal","2020-02-29",1
"cases","BC","Vancouver Island","2020-02-29",0
"cases","BC","Fraser","2020-03-01",2
"cases","BC","Interior","2020-03-01",1
"cases","BC","Northern","2020-03-01",0
"cases","BC","Out of Canada","2020-03-01",3
"cases","BC","Vancouver Coastal","2020-03-01",1
"cases","BC","Vancouver Island","2020-03-01",0
"cases","BC","Fraser","2020-03-02",2
"cases","BC","Interior","2020-03-02",1
"cases","BC","Northern","2020-03-02",0
"cases","BC","Out of Canada","2020-03-02",3
"cases","BC","Vancouver Coastal","2020-03-02",1
"cases","BC","Vancouver Island","2020-03-02",0
"cases","BC","Fraser","2020-03-03",3
"cases","BC","Interior","2020-03-03",1
"cases","BC","Northern","2020-03-03",0
"cases","BC","Out of Canada","2020-03-03",3
"cases","BC","Vancouver Coastal","2020-03-03",5
"cases","BC","Vancouver Island","2020-03-03",0
"cases","BC","Fraser","2020-03-04",3
"cases","BC","Interior","2020-03-04",1
"cases","BC","Northern","2020-03-04",0
"cases","BC","Out of Canada","2020-03-04",3
"cases","BC","Vancouver Coastal","2020-03-04",5
"cases","BC","Vancouver Island","2020-03-04",0
"cases","BC","Fraser","2020-03-05",4
"cases","BC","Interior","2020-03-05",1
"cases","BC","Northern","2020-03-05",0
"cases","BC","Out of Canada","2020-03-05",6
"cases","BC","Vancouver Coastal","2020-03-05",9
"cases","BC","Vancouver Island","2020-03-05",0
"cases","BC","Fraser","2020-03-06",8
"cases","BC","Interior","2020-03-06",1
"cases","BC","Northern","2020-03-06",0
"cases","BC","Out of Canada","2020-03-06",6
"cases","BC","Vancouver Coastal","2020-03-06",12
"cases","BC","Vancouver Island","2020-03-06",0
"cases","BC","Fraser","2020-03-07",8
"cases","BC","Interior","2020-03-07",1
"cases","BC","Northern","2020-03-07",0
"cases","BC","Out of Canada","2020-03-07",6
"cases","BC","Vancouver Coastal","2020-03-07",13
"cases","BC","Vancouver Island","2020-03-07",0
"cases","BC","Fraser","2020-03-08",11
"cases","BC","Interior","2020-03-08",1
"cases","BC","Northern","2020-03-08",1
"cases","BC","Out of Canada","2020-03-08",6
"cases","BC","Vancouver Coastal","2020-03-08",13
"cases","BC","Vancouver Island","2020-03-08",0
"cases","BC","Fraser","2020-03-09",11
"cases","BC","Interior","2020-03-09",1
"cases","BC","Northern","2020-03-09",2
"cases","BC","Out of Canada","2020-03-09",6
"cases","BC","Vancouver Coastal","2020-03-09",15
"cases","BC","Vancouver Island","2020-03-09",0
"cases","BC","Fraser","2020-03-10",16
"cases","BC","Interior","2020-03-10",1
"cases","BC","Northern","2020-03-10",2
"cases","BC","Out of Canada","2020-03-10",6
"cases","BC","Vancouver Coastal","2020-03-10",19
"cases","BC","Vancouver Island","2020-03-10",1
"cases","BC","Fraser","2020-03-11",19
"cases","BC","Interior","2020-03-11",1
"cases","BC","Northern","2020-03-11",2
"cases","BC","Out of Canada","2020-03-11",6
"cases","BC","Vancouver Coastal","2020-03-11",32
"cases","BC","Vancouver Island","2020-03-11",1
"cases","BC","Fraser","2020-03-12",19
"cases","BC","Interior","2020-03-12",1
"cases","BC","Northern","2020-03-12",2
"cases","BC","Out of Canada","2020-03-12",6
"cases","BC","Vancouver Coastal","2020-03-12",40
"cases","BC","Vancouver Island","2020-03-12",1
"cases","BC","Fraser","2020-03-13",20
"cases","BC","Interior","2020-03-13",1
"cases","BC","Northern","2020-03-13",2
"cases","BC","Out of Canada","2020-03-13",6
"cases","BC","Vancouver Coastal","2020-03-13",54
"cases","BC","Vancouver Island","2020-03-13",2
"cases","BC","Fraser","2020-03-14",26
"cases","BC","Interior","2020-03-14",1
"cases","BC","Northern","2020-03-14",3
"cases","BC","Out of Canada","2020-03-14",6
"cases","BC","Vancouver Coastal","2020-03-14",72
"cases","BC","Vancouver Island","2020-03-14",5
"cases","BC","Fraser","2020-03-15",36
"cases","BC","Interior","2020-03-15",3
"cases","BC","Northern","2020-03-15",3
"cases","BC","Out of Canada","2020-03-15",6
"cases","BC","Vancouver Coastal","2020-03-15",86
"cases","BC","Vancouver Island","2020-03-15",8
"cases","BC","Fraser","2020-03-16",48
"cases","BC","Interior","2020-03-16",5
"cases","BC","Northern","2020-03-16",4
"cases","BC","Out of Canada","2020-03-16",7
"cases","BC","Vancouver Coastal","2020-03-16",112
"cases","BC","Vancouver Island","2020-03-16",13
"cases","BC","Fraser","2020-03-17",72
"cases","BC","Interior","2020-03-17",5
"cases","BC","Northern","2020-03-17",4
"cases","BC","Out of Canada","2020-03-17",7
"cases","BC","Vancouver Coastal","2020-03-17",136
"cases","BC","Vancouver Island","2020-03-17",15
"cases","BC","Fraser","2020-03-18",85
"cases","BC","Interior","2020-03-18",6
"cases","BC","Northern","2020-03-18",4
"cases","BC","Out of Canada","2020-03-18",7
"cases","BC","Vancouver Coastal","2020-03-18",163
"cases","BC","Vancouver Island","2020-03-18",22
"cases","BC","Fraser","2020-03-19",99
"cases","BC","Interior","2020-03-19",11
"cases","BC","Northern","2020-03-19",4
"cases","BC","Out of Canada","2020-03-19",8
"cases","BC","Vancouver Coastal","2020-03-19",192
"cases","BC","Vancouver Island","2020-03-19",30
"cases","BC","Fraser","2020-03-20",122
"cases","BC","Interior","2020-03-20",17
"cases","BC","Northern","2020-03-20",4
"cases","BC","Out of Canada","2020-03-20",8
"cases","BC","Vancouver Coastal","2020-03-20",221
"cases","BC","Vancouver Island","2020-03-20",35
"cases","BC","Fraser","2020-03-21",155
"cases","BC","Interior","2020-03-21",20
"cases","BC","Northern","2020-03-21",5
"cases","BC","Out of Canada","2020-03-21",9
"cases","BC","Vancouver Coastal","2020-03-21",255
"cases","BC","Vancouver Island","2020-03-21",37
"cases","BC","Fraser","2020-03-22",172
"cases","BC","Interior","2020-03-22",29
"cases","BC","Northern","2020-03-22",5
"cases","BC","Out of Canada","2020-03-22",9
"cases","BC","Vancouver Coastal","2020-03-22",276
"cases","BC","Vancouver Island","2020-03-22",42
"cases","BC","Fraser","2020-03-23",194
"cases","BC","Interior","2020-03-23",33
"cases","BC","Northern","2020-03-23",6
"cases","BC","Out of Canada","2020-03-23",9
"cases","BC","Vancouver Coastal","2020-03-23",302
"cases","BC","Vancouver Island","2020-03-23",43
"cases","BC","Fraser","2020-03-24",211
"cases","BC","Interior","2020-03-24",50
"cases","BC","Northern","2020-03-24",8
"cases","BC","Out of Canada","2020-03-24",11
"cases","BC","Vancouver Coastal","2020-03-24",325
"cases","BC","Vancouver Island","2020-03-24",46
"cases","BC","Fraser","2020-03-25",234
"cases","BC","Interior","2020-03-25",57
"cases","BC","Northern","2020-03-25",9
"cases","BC","Out of Canada","2020-03-25",11
"cases","BC","Vancouver Coastal","2020-03-25",370
"cases","BC","Vancouver Island","2020-03-25",51
"cases","BC","Fraser","2020-03-26",267
"cases","BC","Interior","2020-03-26",67
"cases","BC","Northern","2020-03-26",11
"cases","BC","Out of Canada","2020-03-26",11
"cases","BC","Vancouver Coastal","2020-03-26",388
"cases","BC","Vancouver Island","2020-03-26",56
"cases","BC","Fraser","2020-03-27",294
"cases","BC","Interior","2020-03-27",70
"cases","BC","Northern","2020-03-27",11
"cases","BC","Out of Canada","2020-03-27",11
"cases","BC","Vancouver Coastal","2020-03-27",416
"cases","BC","Vancouver Island","2020-03-27",59
"cases","BC","Fraser","2020-03-28",321
"cases","BC","Interior","2020-03-28",78
"cases","BC","Northern","2020-03-28",13
"cases","BC","Out of Canada","2020-03-28",11
"cases","BC","Vancouver Coastal","2020-03-28",439
"cases","BC","Vancouver Island","2020-03-28",65
"cases","BC","Fraser","2020-03-29",339
"cases","BC","Interior","2020-03-29",84
"cases","BC","Northern","2020-03-29",13
"cases","BC","Out of Canada","2020-03-29",11
"cases","BC","Vancouver Coastal","2020-03-29",461
"cases","BC","Vancouver Island","2020-03-29",65
"cases","BC","Fraser","2020-03-30",358
"cases","BC","Interior","2020-03-30",89
"cases","BC","Northern","2020-03-30",15
"cases","BC","Out of Canada","2020-03-30",11
"cases","BC","Vancouver Coastal","2020-03-30",484
"cases","BC","Vancouver Island","2020-03-30",66
"cases","BC","Fraser","2020-03-31",375
"cases","BC","Interior","2020-03-31",106
"cases","BC","Northern","2020-03-31",16
"cases","BC","Out of Canada","2020-03-31",12
"cases","BC","Vancouver Coastal","2020-03-31",501
"cases","BC","Vancouver Island","2020-03-31",71
"cases","BC","Fraser","2020-04-01",397
"cases","BC","Interior","2020-04-01",114
"cases","BC","Northern","2020-04-01",17
"cases","BC","Out of Canada","2020-04-01",12
"cases","BC","Vancouver Coastal","2020-04-01",523
"cases","BC","Vancouver Island","2020-04-01",71
"cases","BC","Fraser","2020-04-02",417
"cases","BC","Interior","2020-04-02",116
"cases","BC","Northern","2020-04-02",21
"cases","BC","Out of Canada","2020-04-02",12
"cases","BC","Vancouver Coastal","2020-04-02",541
"cases","BC","Vancouver Island","2020-04-02",73
"cases","BC","Fraser","2020-04-03",433
"cases","BC","Interior","2020-04-03",121
"cases","BC","Northern","2020-04-03",21
"cases","BC","Out of Canada","2020-04-03",12
"cases","BC","Vancouver Coastal","2020-04-03",554
"cases","BC","Vancouver Island","2020-04-03",76
"cases","BC","Fraser","2020-04-04",445
"cases","BC","Interior","2020-04-04",121
"cases","BC","Northern","2020-04-04",22
"cases","BC","Out of Canada","2020-04-04",12
"cases","BC","Vancouver Coastal","2020-04-04",567
"cases","BC","Vancouver Island","2020-04-04",79
"cases","BC","Fraser","2020-04-05",451
"cases","BC","Interior","2020-04-05",122
"cases","BC","Northern","2020-04-05",23
"cases","BC","Out of Canada","2020-04-05",12
"cases","BC","Vancouver Coastal","2020-04-05",574
"cases","BC","Vancouver Island","2020-04-05",79
"cases","BC","Fraser","2020-04-06",475
"cases","BC","Interior","2020-04-06",122
"cases","BC","Northern","2020-04-06",23
"cases","BC","Out of Canada","2020-04-06",12
"cases","BC","Vancouver Coastal","2020-04-06",599
"cases","BC","Vancouver Island","2020-04-06",79
"cases","BC","Fraser","2020-04-07",497
"cases","BC","Interior","2020-04-07",123
"cases","BC","Northern","2020-04-07",23
"cases","BC","Out of Canada","2020-04-07",12
"cases","BC","Vancouver Coastal","2020-04-07",608
"cases","BC","Vancouver Island","2020-04-07",81
"cases","BC","Fraser","2020-04-08",518
"cases","BC","Interior","2020-04-08",123
"cases","BC","Northern","2020-04-08",24
"cases","BC","Out of Canada","2020-04-08",12
"cases","BC","Vancouver Coastal","2020-04-08",618
"cases","BC","Vancouver Island","2020-04-08",82
"cases","BC","Fraser","2020-04-09",548
"cases","BC","Interior","2020-04-09",126
"cases","BC","Northern","2020-04-09",26
"cases","BC","Out of Canada","2020-04-09",12
"cases","BC","Vancouver Coastal","2020-04-09",624
"cases","BC","Vancouver Island","2020-04-09",84
"cases","BC","Fraser","2020-04-10",564
"cases","BC","Interior","2020-04-10",128
"cases","BC","Northern","2020-04-10",26
"cases","BC","Out of Canada","2020-04-10",12
"cases","BC","Vancouver Coastal","2020-04-10",636
"cases","BC","Vancouver Island","2020-04-10",84
"cases","BC","Fraser","2020-04-11",576
"cases","BC","Interior","2020-04-11",129
"cases","BC","Northern","2020-04-11",26
"cases","BC","Out of Canada","2020-04-11",12
"cases","BC","Vancouver Coastal","2020-04-11",640
"cases","BC","Vancouver Island","2020-04-11",86
"cases","BC","Fraser","2020-04-12",590
"cases","BC","Interior","2020-04-12",130
"cases","BC","Northern","2020-04-12",26
"cases","BC","Out of Canada","2020-04-12",12
"cases","BC","Vancouver Coastal","2020-04-12",642
"cases","BC","Vancouver Island","2020-04-12",87
"cases","BC","Fraser","2020-04-13",601
"cases","BC","Interior","2020-04-13",133
"cases","BC","Northern","2020-04-13",28
"cases","BC","Out of Canada","2020-04-13",12
"cases","BC","Vancouver Coastal","2020-04-13",652
"cases","BC","Vancouver Island","2020-04-13",89
"cases","BC","Fraser","2020-04-14",618
"cases","BC","Interior","2020-04-14",138
"cases","BC","Northern","2020-04-14",31
"cases","BC","Out of Canada","2020-04-14",12
"cases","BC","Vancouver Coastal","2020-04-14",664
"cases","BC","Vancouver Island","2020-04-14",92
"cases","BC","Fraser","2020-04-15",637
"cases","BC","Interior","2020-04-15",140
"cases","BC","Northern","2020-04-15",32
"cases","BC","Out of Canada","2020-04-15",12
"cases","BC","Vancouver Coastal","2020-04-15",665
"cases","BC","Vancouver Island","2020-04-15",94
"cases","BC","Fraser","2020-04-16",663
"cases","BC","Interior","2020-04-16",142
"cases","BC","Northern","2020-04-16",33
"cases","BC","Out of Canada","2020-04-16",12
"cases","BC","Vancouver Coastal","2020-04-16",675
"cases","BC","Vancouver Island","2020-04-16",94
"cases","BC","Fraser","2020-04-17",675
"cases","BC","Interior","2020-04-17",143
"cases","BC","Northern","2020-04-17",34
"cases","BC","Out of Canada","2020-04-17",12
"cases","BC","Vancouver Coastal","2020-04-17",681
"cases","BC","Vancouver Island","2020-04-17",97
"cases","BC","Fraser","2020-04-18",681
"cases","BC","Interior","2020-04-18",144
"cases","BC","Northern","2020-04-18",39
"cases","BC","Out of Canada","2020-04-18",12
"cases","BC","Vancouver Coastal","2020-04-18",690
"cases","BC","Vancouver Island","2020-04-18",101
"cases","BC","Fraser","2020-04-19",690
"cases","BC","Interior","2020-04-19",149
"cases","BC","Northern","2020-04-19",40
"cases","BC","Out of Canada","2020-04-19",12
"cases","BC","Vancouver Coastal","2020-04-19",695
"cases","BC","Vancouver Island","2020-04-19",102
"cases","BC","Fraser","2020-04-20",721
"cases","BC","Interior","2020-04-20",150
"cases","BC","Northern","2020-04-20",40
"cases","BC","Out of Canada","2020-04-20",12
"cases","BC","Vancouver Coastal","2020-04-20",700
"cases","BC","Vancouver Island","2020-04-20",109
"cases","BC","Fraser","2020-04-21",738
"cases","BC","Interior","2020-04-21",151
"cases","BC","Northern","2020-04-21",40
"cases","BC","Out of Canada","2020-04-21",13
"cases","BC","Vancouver Coastal","2020-04-21",735
"cases","BC","Vancouver Island","2020-04-21",109
"cases","BC","Fraser","2020-04-22",750
"cases","BC","Interior","2020-04-22",157
"cases","BC","Northern","2020-04-22",42
"cases","BC","Out of Canada","2020-04-22",13
"cases","BC","Vancouver Coastal","2020-04-22",744
"cases","BC","Vancouver Island","2020-04-22",111
"cases","BC","Fraser","2020-04-23",793
"cases","BC","Interior","2020-04-23",159
"cases","BC","Northern","2020-04-23",42
"cases","BC","Out of Canada","2020-04-23",15
"cases","BC","Vancouver Coastal","2020-04-23",756
"cases","BC","Vancouver Island","2020-04-23",115
"cases","BC","Fraser","2020-04-24",847
"cases","BC","Interior","2020-04-24",162
"cases","BC","Northern","2020-04-24",42
"cases","BC","Out of Canada","2020-04-24",16
"cases","BC","Vancouver Coastal","2020-04-24",766
"cases","BC","Vancouver Island","2020-04-24",116
"cases","BC","Fraser","2020-04-25",858
"cases","BC","Interior","2020-04-25",164
"cases","BC","Northern","2020-04-25",42
"cases","BC","Out of Canada","2020-04-25",16
"cases","BC","Vancouver Coastal","2020-04-25",784
"cases","BC","Vancouver Island","2020-04-25",117
"cases","BC","Fraser","2020-04-26",878
"cases","BC","Interior","2020-04-26",168
"cases","BC","Northern","2020-04-26",42
"cases","BC","Out of Canada","2020-04-26",16
"cases","BC","Vancouver Coastal","2020-04-26",785
"cases","BC","Vancouver Island","2020-04-26",118
"cases","BC","Fraser","2020-04-27",915
"cases","BC","Interior","2020-04-27",168
"cases","BC","Northern","2020-04-27",45
"cases","BC","Out of Canada","2020-04-27",17
"cases","BC","Vancouver Coastal","2020-04-27",798
"cases","BC","Vancouver Island","2020-04-27",121
"cases","BC","Fraser","2020-04-28",937
"cases","BC","Interior","2020-04-28",169
"cases","BC","Northern","2020-04-28",46
"cases","BC","Out of Canada","2020-04-28",17
"cases","BC","Vancouver Coastal","2020-04-28",802
"cases","BC","Vancouver Island","2020-04-28",122
"cases","BC","Fraser","2020-04-29",961
"cases","BC","Interior","2020-04-29",172
"cases","BC","Northern","2020-04-29",46
"cases","BC","Out of Canada","2020-04-29",17
"cases","BC","Vancouver Coastal","2020-04-29",805
"cases","BC","Vancouver Island","2020-04-29",122
"cases","BC","Fraser","2020-04-30",972
"cases","BC","Interior","2020-04-30",177
"cases","BC","Northern","2020-04-30",49
"cases","BC","Out of Canada","2020-04-30",17
"cases","BC","Vancouver Coastal","2020-04-30",814
"cases","BC","Vancouver Island","2020-04-30",123
"cases","BC","Fraser","2020-05-01",999
"cases","BC","Interior","2020-05-01",177
"cases","BC","Northern","2020-05-01",49
"cases","BC","Out of Canada","2020-05-01",18
"cases","BC","Vancouver Coastal","2020-05-01",818
"cases","BC","Vancouver Island","2020-05-01",125
"cases","BC","Fraser","2020-05-02",1010
"cases","BC","Interior","2020-05-02",178
"cases","BC","Northern","2020-05-02",50
"cases","BC","Out of Canada","2020-05-02",18
"cases","BC","Vancouver Coastal","2020-05-02",827
"cases","BC","Vancouver Island","2020-05-02",126
"cases","BC","Fraser","2020-05-03",1021
"cases","BC","Interior","2020-05-03",178
"cases","BC","Northern","2020-05-03",51
"cases","BC","Out of Canada","2020-05-03",19
"cases","BC","Vancouver Coastal","2020-05-03",832
"cases","BC","Vancouver Island","2020-05-03",126
"cases","BC","Fraser","2020-05-04",1042
"cases","BC","Interior","2020-05-04",178
"cases","BC","Northern","2020-05-04",51
"cases","BC","Out of Canada","2020-05-04",20
"cases","BC","Vancouver Coastal","2020-05-04",834
"cases","BC","Vancouver Island","2020-05-04",126
"cases","BC","Fraser","2020-05-05",1057
"cases","BC","Interior","2020-05-05",179
"cases","BC","Northern","2020-05-05",54
"cases","BC","Out of Canada","2020-05-05",20
"cases","BC","Vancouver Coastal","2020-05-05",839
"cases","BC","Vancouver Island","2020-05-05",126
"cases","BC","Fraser","2020-05-06",1064
"cases","BC","Interior","2020-05-06",180
"cases","BC","Northern","2020-05-06",54
"cases","BC","Out of Canada","2020-05-06",20
"cases","BC","Vancouver Coastal","2020-05-06",847
"cases","BC","Vancouver Island","2020-05-06",126
"cases","BC","Fraser","2020-05-07",1078
"cases","BC","Interior","2020-05-07",181
"cases","BC","Northern","2020-05-07",55
"cases","BC","Out of Canada","2020-05-07",20
"cases","BC","Vancouver Coastal","2020-05-07",854
"cases","BC","Vancouver Island","2020-05-07",127
"cases","BC","Fraser","2020-05-08",1087
"cases","BC","Interior","2020-05-08",181
"cases","BC","Northern","2020-05-08",56
"cases","BC","Out of Canada","2020-05-08",20
"cases","BC","Vancouver Coastal","2020-05-08",857
"cases","BC","Vancouver Island","2020-05-08",127
"cases","BC","Fraser","2020-05-09",1100
"cases","BC","Interior","2020-05-09",181
"cases","BC","Northern","2020-05-09",56
"cases","BC","Out of Canada","2020-05-09",20
"cases","BC","Vancouver Coastal","2020-05-09",857
"cases","BC","Vancouver Island","2020-05-09",127
"cases","BC","Fraser","2020-05-10",1107
"cases","BC","Interior","2020-05-10",185
"cases","BC","Northern","2020-05-10",57
"cases","BC","Out of Canada","2020-05-10",20
"cases","BC","Vancouver Coastal","2020-05-10",858
"cases","BC","Vancouver Island","2020-05-10",127
"cases","BC","Fraser","2020-05-11",1117
"cases","BC","Interior","2020-05-11",185
"cases","BC","Northern","2020-05-11",57
"cases","BC","Out of Canada","2020-05-11",20
"cases","BC","Vancouver Coastal","2020-05-11",860
"cases","BC","Vancouver Island","2020-05-11",127
